currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
bitcoin 	"Cool article. # BlockchainRevolution mentioned: ""1st time Bitcoin Initiated from Fed"" https://at.fee.org/1UbnKOB  by @ CaitlinFLong"	dtapscott	16	16	1465294336	740124205744820224	https://twitter.com/dtapscott/status/740124205744820224		#	@	0.07	0.1591	0
	Nice article but doesn't convert the crypto economic impact of halving day on the network...https://twitter.com/lopp/status/740235986752393216 …	VinnyLingham	1	0	1465323410	740246154206711808	https://twitter.com/VinnyLingham/status/740246154206711808				0.13	0.2263	0
bitcoin 	Bitcoin Developers Meet in Zürich for High-Stakes Code Review http://bit.ly/1tdaEqn  via @ CoinDeskpic.twitter.com/n3wU1WOFzO	VinnyLingham	3	1	1465306289	740174343464996864	https://twitter.com/VinnyLingham/status/740174343464996864			@	0.08	0.0	0
bitcoin 	I see @ Viber messaging platform has added @ WesternUnion support. When's the Bitcoin integration coming?pic.twitter.com/dMkGJ1zirK	rogerkver	66	37	1465290585	740108473833164800	https://twitter.com/rogerkver/status/740108473833164800			@ @	0.25	0.2009	0
bitcoin 	"""French presidential hopeful proposes bitcoin ban""- HAHA ""Presidential Hopeful"" is Marine Le Pen, a hopeless case with no chance of winning"	aantonop	61	39	1465317046	740219458967330816	https://twitter.com/aantonop/status/740219458967330816				0.33	0.8893	0
bitcoin 	Bitcoin Q&A: Why we should worry about optimization, not scaling: http://youtu.be/J3sEcuCc9fg?a  via @ YouTube	aantonop	28	26	1465258903	739975588803452928	https://twitter.com/aantonop/status/739975588803452928			@	0.21	-0.0772	0
bitcoin 	My new video from Milan. Bitcoin a new species of money - an evolutionary perspective on currencyhttp://youtu.be/G-25w7Zh8zk?a	aantonop	39	31	1465253404	739952526414479360	https://twitter.com/aantonop/status/739952526414479360				0.12	0.0	0
bitcoin 	. @ catsfive Disagree. And @ Blockstream and @ bitcoincoreorg are doing good work... though I wish there was more urgency on scaling.	ErikVoorhees	8	5	1465255561	739961574215929857	https://twitter.com/ErikVoorhees/status/739961574215929857			@ @ @	0.22	0.0997	0
bitcoin 	No professional economist knows what The Fed will do in a month or a year. Meanwhile, Bitcoin's monetary policy is set in code forever.	ErikVoorhees	135	102	1465254625	739957647848312832	https://twitter.com/ErikVoorhees/status/739957647848312832				0.25	-0.148	0
bitcoin 	Why I donated $2,000 to Jason King's @ UnsungOrg http://moneyandstate.com/jeremys-challenge-and-free-market-charity/ … # bitcoin # charity # freemarket	ErikVoorhees	30	22	1465250604	739940783885688833	https://twitter.com/ErikVoorhees/status/739940783885688833		# # #	@	0.31	0.4215	0
bitcoin 	"WSJ shows how Bitcoin is still fantastic contrarian bet today: not ""cool"", not media-hyped: http://ow.ly/OciI3011sd9 pic.twitter.com/a47hRJCuGj"	TuurDemeester	18	10	1465334507	740292696158437376	https://twitter.com/TuurDemeester/status/740292696158437376				0.47	0.5574	0
bitcoin 	From my archive: in depth interview with @ pwuille about # Bitcoin — July 2012: https://adamantresearch.docsend.com/view/pfb87dm pic.twitter.com/0Upftg02Dh	TuurDemeester	7	6	1465331798	740281335164469248	https://twitter.com/TuurDemeester/status/740281335164469248		#	@	0.00	0.0	0
bitcoin 	# Bitcoin short term: support at $560 and $540.pic.twitter.com/61MJi0ckiy	TuurDemeester	23	17	1465331308	740279278177161216	https://twitter.com/TuurDemeester/status/740279278177161216		#		0.11	0.4019	0
bitcoin 	Bitcoin Developers Meet in Zürich for High-Stakes Code Review - CoinDeskhttp://ow.ly/yQOf300ZbQq	TuurDemeester	7	5	1465260479	739982200712630272	https://twitter.com/TuurDemeester/status/739982200712630272				0.09	0.0	0
bitcoin 	Well if you think Bitcoin will more than double from here, then $ GBTC makes sense if you're aiming for a USD profit.	TuurDemeester	1	0	1465254042	739955201042321409	https://twitter.com/TuurDemeester/status/739955201042321409				0.39	0.6124	0
bitcoin 	Bummer! I thought this available now. I need a campaign logo! @ LivelyGig @ ryanstr # Freelance # Bitcoin # blockchain	haydentiff	8	5	1465328172	740266124630200320	https://twitter.com/haydentiff/status/740266124630200320		# # #	@ @	0.19	-0.0357	0
bitcoin 	I find it amusing that a growing number of my internal bitcoin advocates at the major banks are leaving for bitcoin/blockchain startups	barrysilbert	124	81	1465252383	739948243132518400	https://twitter.com/barrysilbert/status/739948243132518400				0.00	0.5574	0
bitcoin 	Can Crypto-Currency Overturn Governments? # Bitcoin Subscribe--> http://buff.ly/1TFC7sO pic.twitter.com/48n2FXVsZu	DollarVigilante	15	7	1465329585	740272053111160832	https://twitter.com/DollarVigilante/status/740272053111160832		#		0.12	0.0	0
bitcoin 	Subscribe and learn! # Investing # Gold # Bitcoin # Mining # Shemitah http://ow.ly/IOCP3000UBN pic.twitter.com/uhYeDXP0CF	DollarVigilante	5	0	1465328687	740268284117946368	https://twitter.com/DollarVigilante/status/740268284117946368		# # # # #		0.29	0.0	0
bitcoin 	# Equality is what # Bitcoin represents. Subscribe--> http://buff.ly/1TFC7sO pic.twitter.com/pznOhNlqh6	DollarVigilante	6	2	1465321359	740237551127166977	https://twitter.com/DollarVigilante/status/740237551127166977		# #		0.44	0.0	0
bitcoin 	# Bitcoin Skyrockets and is Now Up More Than 100% This Jubilee Year https://www.dollarvigilante.com/blog/2016/05/29/bitcoin-skyrockets-now-100-jubilee-year.html …pic.twitter.com/0DIFsvjYSW	DollarVigilante	22	8	1465294662	740125572903411712	https://twitter.com/DollarVigilante/status/740125572903411712		#		0.14	0.0	0
bitcoin 	Subscribe to the Dollar Vigilante # Mining # Bitcoin # Investing http://ow.ly/IOCP3000UBN pic.twitter.com/ct9iTQWs6I	DollarVigilante	8	0	1465283791	740079976863694848	https://twitter.com/DollarVigilante/status/740079976863694848		# # #		0.25	0.0	0
bitcoin 	Subscribe and learn! # Investing # Gold # Bitcoin # Mining # Shemitah http://ow.ly/IOCP3000UBN pic.twitter.com/0JpEtGhSPf	DollarVigilante	8	0	1465272569	740032910758191105	https://twitter.com/DollarVigilante/status/740032910758191105		# # # # #		0.29	0.0	0
bitcoin 	How # Bitcoin Lightening Network Could Solve # Blockchain Scalability Problem? # fintech @ LetsTalkPaymntshttps://letstalkpayments.com/how-bitcoin-lightening-network-could-solve-blockchain-scalability-problem/ …	sbmeunier	5	4	1465252140	739947225560801280	https://twitter.com/sbmeunier/status/739947225560801280		# # #	@	0.20	-0.1132	0
bitcoin 	Cool Bitcoin ad from @ OneMorePeter and company: http://bit.ly/1Vyd9hK	el33th4xor	6	2	1465326212	740257903072813056	https://twitter.com/el33th4xor/status/740257903072813056			@	-0.11	0.3182	0
	of course, way to evade the point: don't pitch crypto as if it were stock, it invites regulation and heartache.	el33th4xor	1	0	1465251230	739943405472612352	https://twitter.com/el33th4xor/status/739943405472612352				-0.25	0.0	0
bitcoin 	Investors: the price of Bitcoin appears to have close to zero correlation with any other asset class: http://ow.ly/tCX1300XUkp	laurashin	6	2	1465314923	740210555370254336	https://twitter.com/laurashin/status/740210555370254336				0.22	0.3612	0
bitcoin 	Bitcoin Developers Meet in Zürich for High-Stakes Code Review - @ CoinDeskhttp://www.coindesk.com/zurich-bitcoin-core-scaling/ …	BitcoinByte	4	5	1465319891	740231390852173824	https://twitter.com/BitcoinByte/status/740231390852173824			@	0.17	0.0	0
bitcoin 	MT @ Simmons_FinTech Philippine central bank bolsters cyber security, may regulate # bitcoin operators http://www.scmp.com/news/asia/southeast-asia/article/1966122/philippine-central-bank-bolsters-cyber-security-may?utm_source=&utm_medium=&utm_campaign=SCMPSocialNewsfeed … via @ SCMP_News	BitcoinByte	0	0	1465291154	740110861801512960	https://twitter.com/BitcoinByte/status/740110861801512960		#	@ @	0.22	0.34	0
bitcoin 	. @ alexsunnarborg -Just 5,000 blocks left until a major economic shift in bitcoin—the 2nd Halvening https://medium.com/lawnmower-io/theres-just-5-000-blocks-left-until-a-major-economic-shift-in-bitcoin-the-2nd-halvening-1b130fe4c4e7#.8l7b18srx … h/f @ ErikVoorhees	BitcoinByte	2	3	1465290677	740108862167126020	https://twitter.com/BitcoinByte/status/740108862167126020		#	@ @	0.10	-0.1132	0
bitcoin 	MT @nathanhawkeye > In June 2010, one # Bitcoin was worth $0.004 US Dollar > In June 2016, one US Dollar is worth 0.001726 BTC @JonnyBitcoin	BitcoinByte	1	1	1465289627	740104456172392448	https://twitter.com/BitcoinByte/status/740104456172392448		#	@nathanhawkeye @JonnyBitcoin	0.19	0.4215	0
bitcoin 	In Bitcoin, you can prove 1/ That you control a private key 2/ That you wrote an entry on the blockchain @ Beautyon_https://medium.com/@beautyon_/beach-boy-bitcoin-64f62bed4c7e?source=twitterShare-ae5ecdb95044-1465289278 …	BitcoinByte	5	5	1465289364	740103355071074304	https://twitter.com/BitcoinByte/status/740103355071074304			@ @beautyon_	0.26	0.0	0
bitcoin 	take profits. It's ok. # Bitcoin	GerberKawasaki	1	0	1465308841	740185043969024000	https://twitter.com/GerberKawasaki/status/740185043969024000		#		0.33	0.3682	0
bitcoin 	I'm long term. I'm holding mine. That keeps it simple. # bitcoin Revisit at $1000	GerberKawasaki	0	0	1465308381	740183117248352256	https://twitter.com/GerberKawasaki/status/740183117248352256		#		0.13	0.0	0
	indeed - M-PESA used SIM toolkit crypto in feature phones	dgwbirch	2	2	1465281434	740070091866394624	https://twitter.com/dgwbirch/status/740070091866394624				0.30	0.0	0
bitcoin 	It was fun being with your group! Thank you for inviting me. https://twitter.com/BitcoinScot/status/740237072095662080 …	wmougayar	0	1	1465327473	740263192299986944	https://twitter.com/wmougayar/status/740263192299986944				0.23	0.3807	0
bitcoin 	"""What is this Bitcoin thing that we keep drafting regulations for? Can I make backup of my bitcoin?""pic.twitter.com/z2lMKxFIic"	jonmatonis	27	23	1465304889	740168468440440832	https://twitter.com/jonmatonis/status/740168468440440832				0.28	0.0	0
