currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
	Not only charities that take tokens. I sent a bunch of fiat to AMF and GiveDirectly this year too. Saving and improving lives first and foremost; crypto is a means, not an end.	VitalikButerin	131	18	1514535887	946658241492148225	https://twitter.com/VitalikButerin/status/946658241492148225				-0.03	0.3051	0
	"To be clear, the operative word here is ""all"". No, I won't stop or slow working on crypto just because price memes and stupid jokes exist - as long as there's also real social value that the ecosystem is working towards.https://twitter.com/VitalikButerin/status/945988644661207040 …"	VitalikButerin	2219	387	1514529323	946630708805566464	https://twitter.com/VitalikButerin/status/946630708805566464				0.20	0.1005	0
bitcoin 	“$USD in free fall” today - is this the financial crisis # Bitcoin’s price forceful rise has been telling us would happen?pic.twitter.com/PbkgEv1Rea	maxkeiser	168	81	1514563725	946775002195677184	https://twitter.com/maxkeiser/status/946775002195677184		#		0.32	-0.2023	0
bitcoin 	Rise in # Bitcoin price in 2017 was in part, discounting for next, unavoidable, calamitous, global financial disaster. We’ll need to see the fin of this creature break the calm surface soon’ish.pic.twitter.com/Dd2nsix0Bk	maxkeiser	92	37	1514555153	946739047879380994	https://twitter.com/maxkeiser/status/946739047879380994		#		-0.16	-0.1534	0
bitcoin 	Hey @ htTweets - give me accreditation for my quote | http://www.hindustantimes.com/analysis/why-bitcoin-is-the-largest-ponzi-scheme-in-human-history/story-L5z56wbz3hqxl2gIrf125H.html …pic.twitter.com/MH5DPIUc7O	maxkeiser	254	87	1514553013	946730071494201344	https://twitter.com/maxkeiser/status/946730071494201344			@	0.33	0.0	0
bitcoin 	Max Keiser and Tom Peterffy Believe Bitcoin Can Go to $100K https://cointelegraph.com/news/tom-peterffy-believes-bitcoin-could-wreck-might-go-to-100k-before-crashing … via @ Cointelegraph	maxkeiser	230	108	1514513755	946565412271124480	https://twitter.com/maxkeiser/status/946565412271124480			@	0.00	0.0	0
bitcoin 	Turns out the real story is that # Bitcoin is banning South Korea.	maxkeiser	792	180	1514509105	946545909961281536	https://twitter.com/maxkeiser/status/946545909961281536		#		0.54	0.0	0
bitcoin litecoin 	Thanks @ NicolasDorier for adding Litecoin support to BTCPay! A payment solution with BTC, LTC, Lightning, and cross-chain atomic swaps will be amazing. http://bitcoinist.com/btcpay-core-developer-better-bitpay/ …	SatoshiLite	3759	1123	1514578785	946838168371838976	https://twitter.com/SatoshiLite/status/946838168371838976			@	0.38	0.4786	0
	My interview with Latin Crypto:https://youtu.be/BpnK4BR4Yog	officialmcafee	605	127	1514562133	946768324754583552	https://twitter.com/officialmcafee/status/946768324754583552				-0.20	0.0	0
bitcoin ethereum 	The current version of Bitcoin Cash can easily handle all of the Bitcoin Core and Ethereum transactions combined.	rogerkver	2200	649	1514571765	946808725377044480	https://twitter.com/rogerkver/status/946808725377044480				0.17	0.34	0
	Blockchain, Consensus Algorithm, P2P Network, Cryptography	aantonop	6	1	1514551477	946723630204977152	https://twitter.com/aantonop/status/946723630204977152				-0.33	0.0	0
ethereum ripple 	You can’t even download a user-facing wallet from http://Ripple.com  but it somehow passed Ethereum in market cap. 2017 was the year I learned the power of speculation and the apparent meaningless of utility (to capitalists, at least)	ummjackson	148	30	1514578227	946835829980200961	https://twitter.com/ummjackson/status/946835829980200961				0.00	-0.2202	0
	ICYMI, my take on the current # crypto mania and real talk about the # LightningNetworkhttps://twitter.com/ummjackson/status/945482910764634112 …	ummjackson	10	3	1514573015	946813966935666688	https://twitter.com/ummjackson/status/946813966935666688		# #		0.44	0.0	0
	Junk rally? For the first time ever, the micro cap cryptocurrencies (non-top 10) breach 15% of overall market cap.pic.twitter.com/szPX6oYHyo	TuurDemeester	251	101	1514562972	946771844106817536	https://twitter.com/TuurDemeester/status/946771844106817536				0.32	0.0	0
bitcoin 	To withttps://bitcoinmagazine.com/articles/how-the-lightning-network-layers-privacy-on-top-of-bitcoin-1482183775/ …	TuurDemeester	57	14	1514561974	946767657163939840	https://twitter.com/TuurDemeester/status/946767657163939840				0.00	0.0	0
bitcoin 	Good question. Also consider that the Lightning Network opens new avenues for improving Bitcoin privacy.https://www.forbes.com/sites/ktorpey/2017/12/28/will-bitcoins-lightning-network-kill-off-altcoins-focused-on-cheap-transactions/#7bdc44fd7dab …	TuurDemeester	134	57	1514561957	946767587819401216	https://twitter.com/TuurDemeester/status/946767587819401216		#7bdc44fd7dab		0.47	0.2873	0
bitcoin 	"Idea is that top-down, ""legal"" forms of order cause more friction, conflict, enmity, and that a bottom-up, equality based, ""ius"" form of instead allows for spontaneous, more peaceful forms of order in society. And that Bitcoin is ""ius sine lege""."	TuurDemeester	4	0	1514522088	946600366120095744	https://twitter.com/TuurDemeester/status/946600366120095744				0.17	0.1149	0
bitcoin 	"4/ Bitcoin offers each user equal access to financial autonomy and a new form of formal, reliable communication. In that sense it will likely contribute to ""ius"" - reducing enmity in the world, making it a more just and friendly place.pic.twitter.com/r70CE2gUBv"	TuurDemeester	53	20	1514521806	946599180671377409	https://twitter.com/TuurDemeester/status/946599180671377409				0.27	0.2683	0
bitcoin 	The financial system has been resting on shaky grounds at least since Nixon closed the gold window in 1971. It could continue doing so for quite a while longer. Arguing that Bitcoin is sound tech doesn't mean it will be adopted overnight.	TuurDemeester	2	0	1514518493	946585287609802752	https://twitter.com/TuurDemeester/status/946585287609802752				0.14	-0.2284	0
bitcoin 	"1/ Bitcoin is ""ius sine lege"" = law or social bond without legal body, without hierarchy."	TuurDemeester	220	78	1514509306	946546752026566656	https://twitter.com/TuurDemeester/status/946546752026566656				0.38	-0.0951	0
bitcoin 	Scary. (Happened in Ukraine)http://www.telegraph.co.uk/technology/2017/12/28/bitcoin-exchange-chief-executive-kidnapped-leaves-work/ …	TuurDemeester	121	66	1514505071	946528988775813126	https://twitter.com/TuurDemeester/status/946528988775813126				-0.50	-0.247	0
bitcoin 	Yeah, growth has been highly correlated with interest in Bitcoin.	TuurDemeester	4	1	1514502903	946519895830822912	https://twitter.com/TuurDemeester/status/946519895830822912				1.10	0.7943	0
bitcoin 	I found it on my own after learning about # Bitcoin. 2012/2013, I read everything I could get my hands on.	haydentiff	38	5	1514587727	946875676044521472	https://twitter.com/haydentiff/status/946875676044521472		#		0.05	0.0	0
ripple 	Yeah. I usually have to tell people that I’m not a @ Ripple employee. I just play one online, haha. # XRPtheStandard	haydentiff	53	4	1514579034	946839213319876609	https://twitter.com/haydentiff/status/946839213319876609		#	@	0.27	0.2389	0
