currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
bitcoin 	I'll admit that I don't fully understand Bitcoin. Equally, you need to admit that you fully don't understand human psychology.	VinnyLingham	10	1	1494175169	861259200172769280	https://twitter.com/VinnyLingham/status/861259200172769280				-0.15	0.2023	0
bitcoin 	Destructive to who. I don't have much sway anyways and Bitcoin will succeed regardless of what I do or don't do.	VinnyLingham	8	0	1494175059	861258738937679872	https://twitter.com/VinnyLingham/status/861258738937679872				0.10	-0.0593	0
bitcoin 	Hence and therefore doesn't apply to Bitcoin...	VinnyLingham	7	3	1494174462	861256237165367296	https://twitter.com/VinnyLingham/status/861256237165367296				0.14	0.0	0
bitcoin 	Great example of our inability as a community to be respectful and openly discuss dynamic views & opinions, without fear of judgement... https://twitter.com/bitcoinerrorlog/status/861247505945722880 …	VinnyLingham	26	5	1494172678	861248752060833793	https://twitter.com/VinnyLingham/status/861248752060833793				0.35	0.8634	0
	"Accuracy is what matters to me. I don't think all crypto HFs ""raise the protocol to a higher standard, in particular improve""."	TuurDemeester	1	0	1494190267	861322525619499008	https://twitter.com/TuurDemeester/status/861322525619499008				0.23	0.0129	0
	Doesn't this describe quite accurately what a cryptocurrency hard-fork does?pic.twitter.com/7WANLUAUOd	TuurDemeester	11	4	1494190011	861321452267732993	https://twitter.com/TuurDemeester/status/861321452267732993				0.10	0.0	0
bitcoin 	I hear you, I'm worried too about Bitcoin sometimes. It helps to remind myself that this is a marathon, not a sprint.	TuurDemeester	3	2	1494184278	861297406977204224	https://twitter.com/TuurDemeester/status/861297406977204224				0.18	0.0429	0
bitcoin 	If lightning is not implemented, demand for retail bitcoin transactions will drop.	TuurDemeester	2	1	1494179580	861277702912962561	https://twitter.com/TuurDemeester/status/861277702912962561				0.50	-0.1852	0
bitcoin 	Bitcoin tx fees are in some respects a function of its market cap. Keys to a $20 bn kingdom will be cheaper than the keys to a $200 bn one.	TuurDemeester	44	11	1494173799	861253455708553216	https://twitter.com/TuurDemeester/status/861253455708553216				0.17	0.2929	0
bitcoin 	Sometimes people ask me if I work at # Bitcoin. It must be because my badge is so official looking. Thanks for the swag, @ cryptograffiti!pic.twitter.com/sapxuyXeZo	haydentiff	41	3	1494192445	861331660364820480	https://twitter.com/haydentiff/status/861331660364820480		#	@	0.27	0.1642	0
bitcoin 	$ XRP = $.133 # ToTheMoon # crypto # bitcoinpic.twitter.com/iiGxd4hSpF	haydentiff	34	4	1494177623	861269494576054278	https://twitter.com/haydentiff/status/861269494576054278		# # #		0.50	0.0	0
bitcoin 	$ XRP = $.13 We're going to run out of GIFs soon! # ToTheMoon # crypto # bitcoinhttps://twitter.com/ahmibit/status/861162203591970816 …	haydentiff	33	17	1494169344	861234769752973312	https://twitter.com/haydentiff/status/861234769752973312		# # #		0.33	0.0	0
ethereum 	This is long, but Ethereum could be in legal trouble.https://www.youtube.com/watch?v=wUUVlatCvp0#action=share …	haydentiff	1	0	1494108680	860980327401107459	https://twitter.com/haydentiff/status/860980327401107459		#action		0.40	-0.2107	0
bitcoin 	"# bitcoin security is ""dont trust, but verify"" it is secure because many could verify. what is a reasonable cost of node operation (CONOP)?"	adam3us	31	35	1494194227	861339137676324869	https://twitter.com/adam3us/status/861339137676324869		#		0.38	0.2248	0
bitcoin 	Special offer on TDV subscription and Bitcoin Basics: http://crwd.fr/2qPLq0O # DonaldTrump # Bitcoinpic.twitter.com/oWNhc8tYPn	DollarVigilante	16	182	1494181162	861284334963220481	https://twitter.com/DollarVigilante/status/861284334963220481		# #		0.15	0.4019	0
bitcoin 	Is The Potential Hard Fork Of # Bitcoin Causing Bitcoin’s Price Decline with @ TraceMayerhttps://www.youtube.com/watch?v=PuW66xlUW9A …	DollarVigilante	6	105	1494173837	861253615230627840	https://twitter.com/DollarVigilante/status/861253615230627840		#	@	0.47	-0.1027	0
bitcoin 	Decentralize the # Money # CentralBanks # Bitcoin Subscribe here--> https://dollarvigilante.com/2tt pic.twitter.com/5GEqraimeR	DollarVigilante	8	144	1494146053	861137078125555712	https://twitter.com/DollarVigilante/status/861137078125555712		# # #		-0.27	0.0	0
	# ShareTheLove @ whalecrypt @ FlipperCrypto @ FalkRieker for being top High Value Members this week :)	dinisguarda	1	0	1494161448	861201650056298502	https://twitter.com/dinisguarda/status/861201650056298502		#	@ @ @	0.35	0.7351	0
	# ShareTheLove @ seandotau @ BrainClubDE @ LoverCrypto for being top High Value Members this week :)	dinisguarda	2	1	1494111388	860991684787802112	https://twitter.com/dinisguarda/status/860991684787802112		#	@ @ @	0.35	0.7351	0
	# Fintech Trends in Emerging Markets # payments # microfinance # cryptocurrencies http://www.techbullion.com/fintech-trends-emerging-markets/ …pic.twitter.com/dCPpEDUOg2	sbmeunier	4	5	1494191361	861327113093337088	https://twitter.com/sbmeunier/status/861327113093337088		# # # #		0.31	0.0	0
	people love to hate crypto, but digital currencies are still one of the best production-ready use cases of # blockchain technology.pic.twitter.com/3lt8XSAvyr	Melt_Dem	26	6	1494176862	861266302178123776	https://twitter.com/Melt_Dem/status/861266302178123776		#		1.10	0.7935	0
ripple 	for anyone who's curious about @ Ripple $ XRP - the Q1 SBI Holdings investor decks has some clues... https://www.sbigroup.co.jp/english/investors/disclosure/presentation/pdf/170428presentations.pdf …pic.twitter.com/uLU5QlTIGM	Melt_Dem	69	52	1494176551	861264998634577920	https://twitter.com/Melt_Dem/status/861264998634577920			@	0.40	0.3182	0
bitcoin 	Frexit Could Boost Bitcoin’s Price Beyond Record Levels https://news.bitcoin.com/frexit-boost-bitcoins-price-record-levels/ … via @ BTCTN	SimonDixonTwitt	1	2	1494171768	861244934879199232	https://twitter.com/SimonDixonTwitt/status/861244934879199232			@	0.50	0.4019	0
bitcoin 	When the # Altcoin bubble bursts what will happen to the price of # Bitcoin ?	SimonDixonTwitt	25	16	1494128656	861064110787633152	https://twitter.com/SimonDixonTwitt/status/861064110787633152		# #		0.56	0.0	0
bitcoin 	I publicly called out BitFury when they started stuffing the chain and destroying the fee market back in February:http://hackingdistributed.com/2017/02/27/smallest-first-bad-for-bitcoin/ …	el33th4xor	19	6	1494128004	861061376927711236	https://twitter.com/el33th4xor/status/861061376927711236				-0.05	-0.5574	0
bitcoin 	We shall see. We like $ sq as a stock more than $ twtr. Don't own either. # venmo will eat $ sq or # bitcoin 3% transactions on the way out.	GerberKawasaki	1	0	1494175422	861260262367571968	https://twitter.com/GerberKawasaki/status/861260262367571968		# #		0.12	0.0903	0
bitcoin 	No, I’m saying that if anyone really thinks that a Bitcoin is going to be worth $500k then they are mad to sell one for $1,500!	dgwbirch	0	0	1494191579	861328028093362176	https://twitter.com/dgwbirch/status/861328028093362176				0.27	-0.5848	0
bitcoin 	None of this matters Michael. If a Bitcoin really is going to be worth $500k, then only a crazy person would spend Bitcoin.	dgwbirch	1	0	1494190834	861324903517216770	https://twitter.com/dgwbirch/status/861324903517216770				0.13	-0.0479	0
bitcoin 	If this is true, why are merchants accepting Bitcoin in payment because only a madman would sell a Bitcoin, right?	dgwbirch	1	0	1494185869	861304080781762561	https://twitter.com/dgwbirch/status/861304080781762561				-0.20	0.6597	0
bitcoin 	is it possible that the demand for bitcoin is because of ICOs?	dgwbirch	0	0	1494115979	861010941504311296	https://twitter.com/dgwbirch/status/861010941504311296				0.42	-0.128	0
ripple 	It's also the tax you use to pay for ripple payments. Except it doesn't benefit miners. It benefits ripple inc. @ rickcrookhttps://twitter.com/nivertech/status/861338268415270914 …	sytaylor	11	1	1494194151	861338816686280705	https://twitter.com/sytaylor/status/861338816686280705			@	0.05	-0.026	0
ethereum 	“These projects are going to make or break Ethereum” by Marc Thalenhttps://medium.com/@etherstatus/these-projects-are-going-to-make-or-break-ethereum-eaaf1b0463b6 …	sytaylor	7	0	1494188253	861314078224117761	https://twitter.com/sytaylor/status/861314078224117761			@etherstatus	0.17	0.0	0
ethereum 	Three things you need to know about # ethereum the next big thing (Since 2014) # fintech # blockchainhttp://www.ibtimes.com/3-things-you-need-know-about-ethereum-next-big-thing-cryptocurrency-2535361 …	sytaylor	4	2	1494153071	861166515353243649	https://twitter.com/sytaylor/status/861166515353243649		# # #		-0.05	0.0	0
bitcoin 	This recent one from @ Gizmodo reaches new levels of achievement in the ancient art of missing forests for trees:http://gizmodo.com/bitcoin-all-time-high-1792712406 …	mikejcasey	4	0	1494164012	861212405262671872	https://twitter.com/mikejcasey/status/861212405262671872			@	0.20	-0.25	0
bitcoin 	No time to write blog. So for my take on why rising # bitcoin/crypto price rally matters, see my replies to @ dgwbirchhttps://twitter.com/dgwbirch/status/860962165917929472 …	mikejcasey	0	0	1494115855	861010418474651648	https://twitter.com/mikejcasey/status/861010418474651648		#	@	0.35	-0.1351	0
bitcoin 	And in this case, bitcoin's survival = a very empowering idea: it proves there is an alternative form of money that no one can shut down...	mikejcasey	28	12	1494114906	861006437568434176	https://twitter.com/mikejcasey/status/861006437568434176				0.19	-0.296	0
bitcoin 	To say bitcoin is valued simply because it exists/survives sounds tautological but, you, Dave, know that there is much tautology in money...	mikejcasey	6	0	1494114768	861005860096684033	https://twitter.com/mikejcasey/status/861005860096684033				-0.18	0.2382	0
bitcoin 	IRC meeting summary for 2017-04-20https://bitcoincore.org/en/meetings/2017/04/20/ …	SunnyStartups	1	0	1494151262	861158927643418624	https://twitter.com/SunnyStartups/status/861158927643418624				0.20	0.0	0
bitcoin 	Bitcoin Price Continues Record-Breaking Run to Top $1,500 http://www.coindesk.com/bitcoin-price-continues-record-breaking-run-to-top-1500/ …pic.twitter.com/sSzgrCFo4Q	SunnyStartups	0	1	1494142681	861122936949878784	https://twitter.com/SunnyStartups/status/861122936949878784				0.56	0.2023	0
bitcoin 	Overseas Remittance is a $400 Billion Market, Can Bitcoin Dominate?https://www.cryptocoinsnews.com/overseas-remittance-400-billion-market-can-bitcoin-dominate/ …	SunnyStartups	2	0	1494140340	861113119048945664	https://twitter.com/SunnyStartups/status/861113119048945664				0.20	-0.064	0
ethereum 	Indian IT Giant Wipro Joins the Enterprise Ethereum Alliance as Founding Memberhttps://www.cryptocoinsnews.com/indian-giant-wipro-joins-enterprise-ethereum-alliance-founding-member/ …	SunnyStartups	4	2	1494110400	860987539192238080	https://twitter.com/SunnyStartups/status/860987539192238080				-0.17	0.0	0
bitcoin 	You are asking a question like why we need Bitcoin when we have wire transfers.	leashless	0	0	1494172066	861246186350686208	https://twitter.com/leashless/status/861246186350686208				0.00	0.3612	0
bitcoin 	You don't think Bitcoin miners see it as a clear signal/opportunity to easily increase their wealth & revenue?	lopp	16	0	1494176340	861264110046113792	https://twitter.com/lopp/status/861264110046113792				0.11	0.8591	0
bitcoin 	Coins that have activated SegWit have increased in price significantly more than Bitcoin...	lopp	62	11	1494174287	861255500905816066	https://twitter.com/lopp/status/861255500905816066				0.62	0.2732	0
	More perfect timing yesterday with the private # alunacrypto crew on $ GNO and $ DOGE breakout entires at 0.06 & 60 sats respectively. Grats pic.twitter.com/J4o7HyDtJc	onemanatatime	4	1	1494128210	861062238177640448	https://twitter.com/onemanatatime/status/861062238177640448		#		0.38	0.375	0
bitcoin 	The final results from @ ViaBTC's poll. Lets see what they do with this obvious consensus and cry from the # Bitcoin community for Segwit.pic.twitter.com/CsSmHWx29c	WhalePanda	97	48	1494183964	861296090468974593	https://twitter.com/WhalePanda/status/861296090468974593		#	@	0.00	-0.2384	0
	I picked 6 because I want to screw over everyone. This is crypto!	WhalePanda	41	1	1494176868	861266327411011584	https://twitter.com/WhalePanda/status/861266327411011584				0.38	-0.0129	0
bitcoin 	That's bullshit though. That's the same as saying that the Bitcoin market is at mercy of exchanges censoring finex hacker to sell his coins.	WhalePanda	5	0	1494149735	861152523712954369	https://twitter.com/WhalePanda/status/861152523712954369				0.08	-0.1123	0
bitcoin 	6/ Lastly, 4 perspective, this is a chart of the periods where bitcoin has increased > 100% month-over-month. We're not near that right now.pic.twitter.com/COsRXZEP7x	cburniske	22	11	1494173119	861250602885632001	https://twitter.com/cburniske/status/861250602885632001				0.17	0.1366	0
	5/ This is not to say that all # cryptoassets are similar. It would be fantastic if someone could do this ratio for the top 10.	cburniske	14	2	1494173022	861250193676697601	https://twitter.com/cburniske/status/861250193676697601		#		0.38	0.3298	0
bitcoin 	4/ Same graph 4 # bitcoin on a shorter time scale. Again, in terms of utility value Bitcoin is not looking inflated by historical standards.pic.twitter.com/iBnbXDEsaf	cburniske	20	8	1494172977	861250005268606976	https://twitter.com/cburniske/status/861250005268606976		#		0.00	0.17	0
	2/ Credit goes to @ dangermouse117 (one of the best crypto data crunchers out there) for 1st devising this valuation metric.	cburniske	29	3	1494172789	861249219839111170	https://twitter.com/cburniske/status/861249219839111170			@	0.71	0.7783	0
bitcoin 	1/ Seeing more people use the word bubble. When at # bitcoin's market cap utility value, I don't see a bubble. If anything, the oppositepic.twitter.com/7fjPCmCCMn	cburniske	287	194	1494172679	861248756762771458	https://twitter.com/cburniske/status/861248756762771458		#		0.16	0.1133	0
bitcoin 	3/ on the side, yet another uninformed reporter writing an article in hope of catching . If discussing # Bitcoin this never ends well	cburniske	7	1	1494166397	861222410070233088	https://twitter.com/cburniske/status/861222410070233088		#		0.08	0.1174	0
bitcoin 	"1/ This article titled, "" # Bitcoin Refuses to Just Die Already,"" by @ MichaelFNunez ends with the paragraph. http://gizmodo.com/bitcoin-all-time-high-1792712406 …pic.twitter.com/afTtaGm8Vr"	cburniske	8	4	1494166034	861220884031393793	https://twitter.com/cburniske/status/861220884031393793		#	@	0.35	-0.2997	0
bitcoin 	# Bitcoin billboards are coming back...https://twitter.com/spectatorindex/status/861051971771392000 …	cburniske	42	18	1494161679	861202617950773249	https://twitter.com/cburniske/status/861202617950773249		#		0.33	0.0	0
bitcoin 	Great thread on # bitcoin from @ mikejcasey here ($BTC = the # HoneyBadger currency)https://twitter.com/mikejcasey/status/861005577199247360 …	cburniske	9	5	1494117250	861016269251891200	https://twitter.com/cburniske/status/861016269251891200		# #	@	0.80	0.6249	0
bitcoin 	2/ Most importantly, # bitcoin volumes are balanced by exchange & by geography. $ USD & $ JPY are oscillating back and forth for dominance.	cburniske	10	5	1494109916	860985508784201728	https://twitter.com/cburniske/status/860985508784201728		#		0.36	0.2913	0
bitcoin 	1/ # bitcoin trading volumes showing smooth upward trend over the last month, getting back to $1/2 billion daily. http://arkinv.st/2qNgrT6 pic.twitter.com/NWVkzcvU7D	cburniske	28	14	1494109682	860984527191199745	https://twitter.com/cburniske/status/860984527191199745		#		0.00	0.0	0
bitcoin 	Equally, this confuses people as to how Bitcoin actually works: txs aren't becoming slow, they're becoming expensive.	peterktodd	8	3	1494111032	860990189581340673	https://twitter.com/peterktodd/status/860990189581340673				0.24	-0.0516	0
bitcoin 	I'm both a scam & a broke bum, you should see the things I do for .5 # Bitcoin on the streets of Brooklyn!!!	ToneVays	8	2	1494185197	861301260267532288	https://twitter.com/ToneVays/status/861301260267532288		#		0.04	-0.3977	0
bitcoin 	In 1hr at 3:30pm ET a # FrenchElection LIVE # StockMarket & # Bitcoin w/ Q&A from # Toronto $ BTCUSD $ GOLD $ EURUSDhttps://www.youtube.com/watch?v=mdvjg7vaMfM …	ToneVays	20	8	1494182168	861288555049611266	https://twitter.com/ToneVays/status/861288555049611266		# # # #		0.32	0.0	0
