currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
bitcoin 	Negotiations with Bitmain's CEO Jihan Wu in Miami. The joint venture between our two companies will change the Bitcoin world.pic.twitter.com/DC840BLPeK	officialmcafee	142	58	1478893620	797163738642219008	https://twitter.com/officialmcafee/status/797163738642219008				0.25	0.0	0
bitcoin 	Bitcoin News from my London Keynote. I must have been off my game. The reporter actually liked me.https://www.cryptocoinsnews.com/john-mcafee-bitcoin-will-become-standard-world/ …	officialmcafee	62	17	1478823507	796869662281764864	https://twitter.com/officialmcafee/status/796869662281764864				0.44	0.1054	0
bitcoin 	Bitcoin v Dollars. Twitter v News. Markets v Pundits. Yelp v Experts. AirBnB v Hotels. Kickstarter v. Hollywood. People v Gatekeepers.	naval	1748	982	1478833021	796909568886378496	https://twitter.com/naval/status/796909568886378496				0.14	0.0	0
bitcoin 	If anyone can figure out how to render Arabic-language asciidoc markup to PDF, I will be able to publish Mastering Bitcoin in Arabic. Help?	aantonop	17	9	1478889344	797145801768189952	https://twitter.com/aantonop/status/797145801768189952				0.17	0.2009	0
bitcoin 	My book is also free in English and a dozen other languages: https://www.bitcoinbook.info/translations-of-mastering-bitcoin/ …	aantonop	5	0	1478888306	797141447879364608	https://twitter.com/aantonop/status/797141447879364608				0.15	0.5106	0
bitcoin ethereum 	Published two corrections to my article on why I'm short # Ethereum (abt loops & solidity): https://medium.com/@tuurdemeester/why-im-short-ethereum-and-long-bitcoin-aee5b1c198fd#.wwzdk2x6c … thx @ kanzure & @ vessenes!pic.twitter.com/Gt8fnm9tZv	TuurDemeester	6	3	1478899306	797187585529348096	https://twitter.com/TuurDemeester/status/797187585529348096		# #	@tuurdemeester @ @	0.22	0.4199	0
bitcoin 	Study: Google Searches Can Predict Bitcoin Trading Volumehttp://ow.ly/kAxb30655NI	TuurDemeester	7	9	1478877345	797095475447037952	https://twitter.com/TuurDemeester/status/797095475447037952				0.12	0.0	0
bitcoin 	@ BitcoinMagazine Where does the 75% estimate come from?	TuurDemeester	3	0	1478874698	797084375342907397	https://twitter.com/TuurDemeester/status/797084375342907397			@	0.11	0.0	0
bitcoin 	Bitcoin gaining traction in Zimbabwe: http://blockchainsummerschool.com pic.twitter.com/tqdDrlg13M	TuurDemeester	8	4	1478834618	796916267118641152	https://twitter.com/TuurDemeester/status/796916267118641152				0.00	0.4215	0
bitcoin 	Original announcement: http://satoshilabs.com/news/2014-02-11-mytrezor-web-wallet-to-use-bop-bitcoin-server/ … I remember Tamás demonstrating the interface to me at the 2014 Amsterdam Bitcoin conference.	TuurDemeester	2	0	1478819126	796851287367135232	https://twitter.com/TuurDemeester/status/796851287367135232				0.18	0.3182	0
bitcoin 	Little known fact: the original @ BitcoinTrezor online backend was created by @ TamasBlummer, now Chief Ledger architect at @ digitalassetcom.	TuurDemeester	15	1	1478818912	796850388641005568	https://twitter.com/TuurDemeester/status/796850388641005568			@ @ @	0.05	0.5106	0
bitcoin 	"@ LukeLeitchUK ""It takes a lot of people to be yourself."" https://www.1843magazine.com/style/im-luke-follow-me … @ leashless @ BitcoinByte # humour @ 1843mag @ TheEconomist"	mrmainelli	0	0	1478862157	797031771938390016	https://twitter.com/mrmainelli/status/797031771938390016		#	@ @ @ @ @	0.41	0.2384	0
bitcoin 	YTD performance: Gold: +16% Bitcoin: +66%	barrysilbert	145	123	1478884667	797126188095377408	https://twitter.com/barrysilbert/status/797126188095377408				0.00	0.0	0
	Join me on @ Steemit # Crypto # Blockchain https://steemit.com/introduceyourself/@dollarvigilante/the-dollar-vigilante-is-now-on-steemit …pic.twitter.com/RkFDWftAcD	DollarVigilante	2	0	1478889755	797147527082635264	https://twitter.com/DollarVigilante/status/797147527082635264		# #	@ @dollarvigilante	0.40	0.296	0
bitcoin 	Bitcoin is good. In a few years # Trump will totally debase the dollar. Same with most governments in their debt spending race.	GerberKawasaki	1	0	1478875932	797089551445430272	https://twitter.com/GerberKawasaki/status/797089551445430272		#		0.35	0.0264	0
bitcoin 	that's a perception not a reality. People thinking bitcoin and blockchain are the same thing worry about compliance	sytaylor	6	0	1478876617	797092423604248577	https://twitter.com/sytaylor/status/797092423604248577				0.28	-0.2202	0
bitcoin 	This is 2016. People no longer have to use government cash! http://www.bbc.co.uk/news/world-asia-india-37947449 … # bitcoin	jonmatonis	25	43	1478850935	796984704654254080	https://twitter.com/jonmatonis/status/796984704654254080		#		0.43	-0.1198	0
