currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
ethereum 	"""We now have the tech to allow people to live completely alone""- the pinnacle of the 21st century, built on ethereumhttp://offline.computer/hermicity/"	VitalikButerin	99	81	1461935112	726034602607800320	https://twitter.com/VitalikButerin/status/726034602607800320				0.05	0.2263	0
	# blockchain to undermine # banks, # gov or build them up? @ CryptoCoinsNews explores shift in # blockchain thinkinghttp://ow.ly/4neDMk	dtapscott	7	4	1461930868	726016800245309441	https://twitter.com/dtapscott/status/726016800245309441		# # # #	@	0.20	-0.148	0
bitcoin 	"Media on bitcoin's price: ""Bitcoin ended the week..."" or ""By close of day..."" Ahem. Bitcoin trading is 24/7/365. # ignoranceleakingthru"	aantonop	149	93	1461964977	726159862325874688	https://twitter.com/aantonop/status/726159862325874688		#		0.30	0.0	0
bitcoin 	@loganspappy @ TuurDemeester Banks can't adopt a public, open, borderless network like bitcoin. The regulations prevent them from doing so	aantonop	2	0	1461955526	726120222118154240	https://twitter.com/aantonop/status/726120222118154240			@loganspappy @	-0.05	0.1358	0
bitcoin 	Bitcoin Q&A: Can patent law slow down Bitcoin?: http://youtu.be/aGQKc-dQNC4?a  via @ YouTube	aantonop	19	19	1461950955	726101052240584707	https://twitter.com/aantonop/status/726101052240584707			@	0.08	0.0	0
bitcoin 	MarketWatch - Bitcoin price hits 18-month high at $465 http://on.mktw.net/249EAE7 # finance @ coincap_io	ErikVoorhees	13	15	1461947675	726087293312737280	https://twitter.com/ErikVoorhees/status/726087293312737280		#	@	0.64	0.0	0
bitcoin litecoin ethereum 	CoinCap on Android now available! https://info.shapeshift.io/blog/2016/04/28/coincapio-android-devices-now-available … # bitcoin # ethereum # litecoin # monero # BTC # cryptocurrency # blockchain	ErikVoorhees	12	9	1461886852	725832185509339136	https://twitter.com/ErikVoorhees/status/725832185509339136		# # # # # # #		0.40	0.0	0
bitcoin 	@ aantonop @loganspappy Indeed not sth for nth. Holding bitcoin has an opportunity cost: you choose to forego other options in favor of BTC.	TuurDemeester	2	2	1461955625	726120639254286337	https://twitter.com/TuurDemeester/status/726120639254286337			@ @loganspappy	0.17	0.3352	0
ethereum 	Here is the link for our # Ethereum group: http://www.meetup.com/Michigan-Ethereum-Meetup … @ AlexanderFisher meet @ jasoncarleski. I think you are neighbors.	haydentiff	5	3	1461933030	726025869123305472	https://twitter.com/haydentiff/status/726025869123305472		#	@ @	0.30	0.0	0
bitcoin 	I added you to our Bitcoin FB group. If you want to suggest another day/location, I'll be there. http://www.meetup.com/MichiganBitcoiners/ … @ jasoncarleski	haydentiff	0	2	1461932852	726025122721701888	https://twitter.com/haydentiff/status/726025122721701888			@	0.00	0.0257	0
ripple 	Why? @ Ripple is on a different mission. The protocol is open source. How about others step up and build? @ kthxbaipce @ steam_games @ BitPay	haydentiff	1	0	1461896278	725871718481428480	https://twitter.com/haydentiff/status/725871718481428480			@ @ @ @	0.31	0.0	0
bitcoin 	There is a # Bitcoin meetup almost every week, it seems. Different days in different locations. Is Brighton too far for you? @ jasoncarleski	haydentiff	3	2	1461889787	725844494395002881	https://twitter.com/haydentiff/status/725844494395002881		#	@	0.25	0.0	0
	I will check it out very soon! @ corner_crypto	haydentiff	3	3	1461888300	725838255845957634	https://twitter.com/haydentiff/status/725838255845957634			@	0.33	0.0	0
bitcoin 	Live tweet and take lots of pics so I can live vicariously thru you all... @ twobitidiot @ BitCoinSusan @ paullinator @ djkinkle @ mikejcasey	haydentiff	4	0	1461885948	725828393200181248	https://twitter.com/haydentiff/status/725828393200181248			@ @ @ @ @	0.36	0.0	0
bitcoin 	This is why chargebacks aren't an issue for # Bitcoin. (I know u guys know.) @ dmburrows @ Khanoisseur @ IOHK_Charlespic.twitter.com/f7n7GBzRnT	haydentiff	8	4	1461885338	725825834880241665	https://twitter.com/haydentiff/status/725825834880241665		#	@ @ @	0.29	0.0	0
bitcoin 	Cops always give me a pass... I'm kidding. I can't make it anyway. @ twobitidiot @ BitCoinSusan @ paullinator @ djkinkle @ mikejcasey	haydentiff	6	0	1461884199	725821056779472896	https://twitter.com/haydentiff/status/725821056779472896			@ @ @ @ @	0.22	0.0257	0
bitcoin 	Have a Great Weekend! @ BizTrends @ GrowMap @ paulfcostello @LiveBitcoinBets @ Lewislaw1Max # Anarchism # Voluntaryism	DollarVigilante	2	0	1461929739	726012064418922496	https://twitter.com/DollarVigilante/status/726012064418922496		# #	@ @ @ @LiveBitcoinBets @	0.82	0.3294	0
bitcoin 	NICE! @ AaronvanW @ btcdrak - segregated witness in 6 steps. gives you an appreciation for # bitcoin open source dev!https://bitcoinmagazine.com/articles/the-segregated-witness-timeline-from-idea-to-adoption-in-six-steps-1461255570 …	Melt_Dem	14	9	1461907585	725919143984160769	https://twitter.com/Melt_Dem/status/725919143984160769		#	@ @	0.38	0.2579	0
bitcoin 	when i look back ten years from now, supporting @ bitcoincoreorg will be one of things i am proudest of. it takes a village to # bitcoin!	Melt_Dem	25	9	1461885947	725828388846473216	https://twitter.com/Melt_Dem/status/725828388846473216		#	@	0.37	0.379	0
bitcoin 	"""With Bitcoin, we are paying $600M per year for 5 out of 10 multisig"" http://bit.ly/1QDgHrG  h/t @ ofnumbers"	el33th4xor	11	3	1461956590	726124687110070272	https://twitter.com/el33th4xor/status/726124687110070272			@	0.00	0.0	0
bitcoin 	New Blog Post: Bitcoin's $137,000 Jackpot. We rule out some # Bitcoin conspiracy theories around this xaction.http://hackingdistributed.com/2016/04/29/bitcoins-137k-jackpot/ …	el33th4xor	10	16	1461942004	726063505883992065	https://twitter.com/el33th4xor/status/726063505883992065		#		0.18	-0.1756	0
bitcoin 	@ ittayeyal I didn't think they were mocking Bitcoin!	el33th4xor	0	0	1461885405	725826112908046336	https://twitter.com/el33th4xor/status/725826112908046336			@	-0.11	-0.4574	0
ethereum 	Gained significant traction: For # Blockchain VCs, the Time for Ethereum Investments Has Come - via @ coindesk http://bit.ly/1SxEk9u # FinTe…	obussmann	4	4	1461953948	726113605960261632	https://twitter.com/obussmann/status/726113605960261632		# #	@	0.33	0.5267	0
bitcoin 	President Drumpf is going to hate Bitcoinhttps://bnktothefuture.com/pitches/2864/_bitso-the-bridge-to-mexico-s-new-digital-economy.html …	dgwbirch	1	0	1461917061	725958889225609216	https://twitter.com/dgwbirch/status/725958889225609216				0.14	-0.5719	0
bitcoin 	ICYMI: US Consumer Financial Protection Bureau Warning Ignores Bitcoin’s Consumer Protectionshttp://coinde.sk/1ldj1gk	jonmatonis	3	7	1461950519	726099221103960065	https://twitter.com/jonmatonis/status/726099221103960065				0.27	-0.5423	0
bitcoin 	"EuroParliament: ""Recognises that persons seeking wealth preservation may use independent currencies such as Bitcoin"" http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//NONSGML+COMPARL+PE-577.006+02+DOC+PDF+V0//EN …"	jonmatonis	19	22	1461943418	726069439536480257	https://twitter.com/jonmatonis/status/726069439536480257				0.00	0.4939	0
bitcoin 	Cognitive dissonance: Bitcoin to blockchain to distributed ledger technology to simply DLT (by @allenscottoshi)https://twitter.com/BTCTN/status/725812384942583808 …	jonmatonis	20	31	1461907827	725920156992438273	https://twitter.com/jonmatonis/status/725920156992438273			@allenscottoshi	0.14	0.0	0
