currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
bitcoin 	Debate question: bitcoin governance more or less fun than US governance?	VitalikButerin	5	2	1478660837	796187375021879296	https://twitter.com/VitalikButerin/status/796187375021879296				0.27	0.5058	0
	Looking at http://electionbettingodds.com  - even more fun (and scary) than looking at cryptocurrency prices.pic.twitter.com/cNMQ9LB4HE	VitalikButerin	41	23	1478659474	796181660702101504	https://twitter.com/VitalikButerin/status/796181660702101504				0.14	0.5563	0
bitcoin 	# Bitcoin cufflinks for tonight! https://www.instagram.com/p/BMmD5j2BluD/	VinnyLingham	15	3	1478705893	796376354052681728	https://twitter.com/VinnyLingham/status/796376354052681728		#		0.33	0.0	0
bitcoin 	Confession: I'm stunned. I'm shocked. I can't believe it! How is it possible that the Bitcoin price isn't over $800 yet?!	VinnyLingham	66	19	1478684743	796287645957627904	https://twitter.com/VinnyLingham/status/796287645957627904				0.14	-0.0842	0
bitcoin 	My $1000 prediction for 2016 looks great right about now...https://techcrunch.com/2016/11/08/how-bitcoin-protects-against-geopolitical-risk/ …	VinnyLingham	36	18	1478682580	796278571379531776	https://twitter.com/VinnyLingham/status/796278571379531776				0.80	0.6249	0
bitcoin 	amazing! I'm holding Bitcoins too!!	VinnyLingham	2	0	1478675294	796248013161299969	https://twitter.com/VinnyLingham/status/796248013161299969				0.80	0.208	0
bitcoin 	Bitcoin, smart phones, and my humor:http://www.ibtimes.co.uk/john-mcafee-mixing-smartphones-bitcoin-will-leave-cryptocurrency-absolute-chaos-1590714 …	officialmcafee	70	37	1478717823	796426392393154560	https://twitter.com/officialmcafee/status/796426392393154560				-0.17	0.5859	0
bitcoin 	MGT Sentinel protecting our Bitcoin mining operation.pic.twitter.com/RJy3ForWk6	officialmcafee	106	33	1478656171	796167803493580805	https://twitter.com/officialmcafee/status/796167803493580805				0.14	0.0	0
bitcoin 	MarketWatch: Bitcoin price soars as Trump pulls aheadhttp://on.mktw.net/2ek0f98	ErikVoorhees	18	23	1478673376	796239969350197248	https://twitter.com/ErikVoorhees/status/796239969350197248				0.62	0.0	0
bitcoin 	Bitcoin surging. The ultimate uncorrelated asset. # finance # ElectionNight	ErikVoorhees	80	43	1478667324	796214582784167937	https://twitter.com/ErikVoorhees/status/796214582784167937		# #		0.30	0.1204	0
bitcoin 	I'm buying homes today with cash or bitcoin for those that want to follow through and move in a hurry.	brockpierce	1	0	1478694380	796328064359796737	https://twitter.com/brockpierce/status/796328064359796737				-0.05	0.0772	0
bitcoin 	I'm in the market to buy homes with cash or bitcoin tomorrow for anyone looking to move in a hurry. PM me!	brockpierce	17	5	1478670819	796229245412356096	https://twitter.com/brockpierce/status/796229245412356096				0.14	0.0	0
bitcoin 	Buy bitcoin!!!	brockpierce	23	15	1478669762	796224808367235072	https://twitter.com/brockpierce/status/796224808367235072				0.00	0.0	0
bitcoin 	# Bitcoin rallies in response to Trump lead — now est. 56% of electoral votes.pic.twitter.com/RMpoVXbM95	TuurDemeester	14	15	1478662088	796192622821789696	https://twitter.com/TuurDemeester/status/796192622821789696		#		0.20	0.0	0
bitcoin 	Rob Julian on our inflation challenges http://www.longfinance.net/news/long-finance-blogs/1046-remember-when-inflation-used-to-be-a-good-proxy-for-monetary-expansion-and-when-new-money-was-for-more-than-just-houses.html … @ leashless @ BitcoinByte # inflation # economics # brexit # remain	mrmainelli	0	1	1478727342	796466318312669184	https://twitter.com/mrmainelli/status/796466318312669184		# # # #	@ @	0.68	-0.5106	0
bitcoin 	Bitcoin on the move. Up 2% to $720https://tradeblock.com/markets/bfnx/xbt-usd/5m/ …	barrysilbert	26	11	1478661037	796188214235197440	https://twitter.com/barrysilbert/status/796188214235197440				0.12	0.0	0
bitcoin 	Join us--> https://dollarvigilante.com/2tt # Blockchain # Bitcoin # Anarchismpic.twitter.com/6fI5CDdUib	DollarVigilante	14	6	1478725180	796457249749291017	https://twitter.com/DollarVigilante/status/796457249749291017		# # #		0.33	0.296	0
bitcoin 	Bitcoin soars 2% to $722 as Trump pulls ahead	DollarVigilante	14	7	1478661563	796190422284599296	https://twitter.com/DollarVigilante/status/796190422284599296				0.22	0.0	0
bitcoin 	Trump's win is a boon to # bitcoin price; digital currency thrives on uncertainty. surprise! https://yhoo.it/2ffEKFN @ YahooFinance	readDanwrite	7	9	1478726177	796461431130615808	https://twitter.com/readDanwrite/status/796461431130615808		#	@	0.44	0.2261	0
bitcoin 	"yes, Podesta email shows. but not Hillary herself, we only know he didn't like bitcoin. ""libertarian schtick"""	readDanwrite	1	0	1478724197	796453128451330048	https://twitter.com/readDanwrite/status/796453128451330048				-0.06	0.0777	0
	so @ CoinTelegraph @ TheDesertLynx this piece was a parody/satire, correct? but you didn't label it as such. https://cointelegraph.com/news/trump-calls-to-make-all-campaign-donations-crypto-launches-trumpcoin …	readDanwrite	0	0	1478723538	796450363331198977	https://twitter.com/readDanwrite/status/796450363331198977			@ @	-0.16	0.0	0
bitcoin 	peso down 12%, bitcoin up 10%. # uncertainty	readDanwrite	5	4	1478694588	796328938222059521	https://twitter.com/readDanwrite/status/796328938222059521		#		0.25	-0.17	0
bitcoin 	MasterCard's # Bitcoin Efforts Should Pay Off for Investors # fintech # payments https://www.thestreet.com/story/13884880/1/mastercard-s-bitcoin-efforts-should-pay-off-for-investors.html …pic.twitter.com/tCje7OKny5	sbmeunier	4	13	1478705440	796374453055868929	https://twitter.com/sbmeunier/status/796374453055868929		# # #		0.29	-0.1027	0
	# Cryptocurrencies rise on Trump victory | # fintech # blockchain https://techcrunch.com/2016/11/09/cryptocurrencies-rise-on-trump-victory/ …pic.twitter.com/c5UdaZLAtL	sbmeunier	2	3	1478698130	796343792660082689	https://twitter.com/sbmeunier/status/796343792660082689		# # #		0.42	0.0	0
	"""by creating localized digital currencies, @ Colu aims to seed a new peer-to-peer payment infrastructure""http://www.ibtimes.co.uk/camden-pound-liverpool-pound-cryptocurrency-coming-city-near-you-1590670 …"	Melt_Dem	3	2	1478706479	796378812468592641	https://twitter.com/Melt_Dem/status/796378812468592641			@	0.20	0.296	0
	# Cryptocurrencies & Beyond: Secure Decentralised # Blockchains without PoW # IOHK https://m.youtube.com/watch?v=whdUSchadEs&feature=youtu.be … @ IOHK_Charles @ IOHK_Richard	BitcoinByte	0	2	1478701032	796355965608148992	https://twitter.com/BitcoinByte/status/796355965608148992		# # #	@ @	0.35	0.34	0
bitcoin 	The UK # FCA Is Testing # Bitcoin Cross-Border Transactions @ EpiphyteCorphttps://news.bitcoin.com/fca-bitcoin-cross-border-transactions/ …	BitcoinByte	2	3	1478649987	796141868761366533	https://twitter.com/BitcoinByte/status/796141868761366533		# #	@	0.33	0.0	0
bitcoin 	Frantically sending messages to buy lots of bitcoin.	starkness	24	5	1478665807	796208219710361600	https://twitter.com/starkness/status/796208219710361600				0.00	-0.34	0
bitcoin 	the impact of Bitcoin? Probably none.	dgwbirch	0	0	1478672273	796235340319227904	https://twitter.com/dgwbirch/status/796235340319227904				0.50	0.0	0
bitcoin 	# ThePointNZ I just got free Bitcoin from @ mybitcoinsaver woot!pic.twitter.com/oY10hzqBzM	dgwbirch	2	0	1478648021	796133622042365952	https://twitter.com/dgwbirch/status/796133622042365952		#	@	0.36	0.5562	0
bitcoin 	# ThePointNZ woot! There's a guy here says he's giving away free Bitcoin!	dgwbirch	0	1	1478646626	796127769222520832	https://twitter.com/dgwbirch/status/796127769222520832		#		0.23	0.5965	0
ethereum 	I'm still worried abt fragmentation-Deloitte Opens Ethereum Identity Platform to Blockchain Developers http://bit.ly/2feEFlM  via @ CoinDesk	wmougayar	5	6	1478692576	796320497583558656	https://twitter.com/wmougayar/status/796320497583558656			@	0.00	-0.296	0
bitcoin 	"Bitcoin is ""one"" of the implementations of blockchains. That's a fact. There are others. & there will be more."	wmougayar	1	0	1478692100	796318504425242624	https://twitter.com/wmougayar/status/796318504425242624				0.37	0.0	0
