currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	sent	vader_sent
bitcoin 	Stocks crashing? Then window for crypto startups to exit is shut. Leaves only one way to gain exposure, buy #Bitcoin . pic.twitter.com/iWC7cs6wsT	maxkeiser	229	79	1517866878	960629428794556418	https://twitter.com/maxkeiser/status/960629428794556418		#Bitcoin		0.27	0.1317
bitcoin 	When Fed reverses and starts easing aggressively (again) to help stocks - great for Gold and #Bitcoin . @GucciDatAss pic.twitter.com/tIft5RPBOS	maxkeiser	127	57	1517866738	960628844309962752	https://twitter.com/maxkeiser/status/960628844309962752		#Bitcoin	@GucciDatAss	0.65	0.379
bitcoin 	Stocks and bonds in epic bubbles; now crashing. #Bitcoin pulls back before heading to new ATH’s. pic.twitter.com/7kDZWvRnPN	maxkeiser	303	116	1517866034	960625889825509376	https://twitter.com/maxkeiser/status/960625889825509376		#Bitcoin		0.06	0.0
	Crypto Sun Goddess. @stacyherbert pic.twitter.com/rbX3A7zLDP	maxkeiser	298	13	1517863994	960617335777357825	https://twitter.com/maxkeiser/status/960617335777357825			@stacyherbert	0.00	0.0
bitcoin 	Stock market to #Bitcoin . ‘Hold my beer’.	maxkeiser	1850	631	1517863803	960616533008543744	https://twitter.com/maxkeiser/status/960616533008543744		#Bitcoin		-0.12	0.0
bitcoin 	Keep in mind, I’ve been involved with #Bitcoin years before Tim Draper.	maxkeiser	76	8	1517851630	960565476932882432	https://twitter.com/maxkeiser/status/960565476932882432		#Bitcoin		0.42	0.0
bitcoin 	China figured out (too late) #Bitcoin is an existential threat. They’re throwing everything they have at it. We beat China into submission and the world is ours. pic.twitter.com/CBGEvvzjBR	maxkeiser	716	237	1517836118	960500414436315136	https://twitter.com/maxkeiser/status/960500414436315136		#Bitcoin		0.25	-0.1317
	It’s really hard to buy any cryptos right now, until BTC finds a concrete floor. This too shall pass.	VinnyLingham	457	70	1517856887	960587524669362176	https://twitter.com/VinnyLingham/status/960587524669362176				0.05	-0.0881
bitcoin 	Ok, I’ve just written a bot that is only going to buy Bitcoin the moment the @tetherprinter starts working again.	VinnyLingham	127	20	1517856813	960587216220192768	https://twitter.com/VinnyLingham/status/960587216220192768			@tetherprinter	0.30	0.296
bitcoin 	Saying that we should have slow and steadier growth aligned with adoption and usage - blog here : https:// vinnylingham.com/preventing-ano ther-bitcoin-bubble-98dee44e2c7c …	VinnyLingham	5	2	1517855247	960580648472850432	https://twitter.com/VinnyLingham/status/960580648472850432				0.18	0.3818
bitcoin 	Forget Bitcoin. Imagine how many Lambos are on sale right now!	VinnyLingham	1384	291	1517846997	960546042218348549	https://twitter.com/VinnyLingham/status/960546042218348549				0.09	-0.1132
bitcoin 	I bid 0.10c for all outstanding Bitcoins. Zero is impossible. Someone will be willing buy them at a low enough price. 0.01c? 0.0001c??	VinnyLingham	3	0	1517845765	960540877343961088	https://twitter.com/VinnyLingham/status/960540877343961088				0.48	0.0565
bitcoin litecoin 	Litecoin Core 0.15.1rc1 tagged: https:// github.com/litecoin-proje ct/litecoin/commits/v0.15.1rc1 … Please help us with gitian builds: https:// github.com/litecoin-proje ct/litecoin/blob/master/doc/release-process.md … More on Gitian: https:// bitcoinmagazine.com/articles/what- is-gitian-building-how-bitcoin-s-security-processes-became-a-model-for-the-open-source-community-1461862937/ … We have also started working on 0.16, which will have full SegWit support, Bech32 addresses, and lower min fees. https:// twitter.com/SatoshiLite/st atus/958189506955427840 …	SatoshiLite	1298	448	1517870757	960645698923380736	https://twitter.com/SatoshiLite/status/960645698923380736				0.21	0.3352
bitcoin 	Nope, it's commonly referred to as Bitcoin.	SatoshiLite	37	4	1517863628	960615798820683776	https://twitter.com/SatoshiLite/status/960615798820683776				-0.14	0.0
litecoin 	Sorry, it wasn't an attack on your tippr bot. It's a cool bot. Just that it can run just as well on Litecoin, Dogecoin, or any other low fee altcoins. It's not an example of utility specific to BCH. That's all.	SatoshiLite	15	2	1517810055	960391097707974656	https://twitter.com/SatoshiLite/status/960391097707974656				0.29	0.1252
litecoin 	Sure, I will give you that. Litecoin and pretty much every altcoins has had tipbots. People get bored of them pretty quickly though.	SatoshiLite	4	1	1517809563	960389035003863040	https://twitter.com/SatoshiLite/status/960389035003863040				0.30	0.3618
	LN is cryptographically settled So no one can steal your coins. For centralized tipbots, it's no different than Coinbase to Coinbase transactions that are off chain. Yes, they help scale, but you are giving up decentralization and security for it.	SatoshiLite	6	2	1517809252	960387728650092549	https://twitter.com/SatoshiLite/status/960387728650092549				0.12	-0.05
bitcoin 	It's a joke. Would be funny if they actually did it, but it's not going to help Bitcoin or hurt BCH.	SatoshiLite	65	1	1517805013	960369950605983744	https://twitter.com/SatoshiLite/status/960369950605983744				0.10	-0.2323
bitcoin 	"To the scammer that replies to my posts scamming for LTC, why don't you do some good with your skills? Create fake @rogerkver and @bitcoin accounts and always reply to their posts with ""I changed my mind, Bcash is a scam!"" I bet people will donate coins to you in that case."	SatoshiLite	4272	611	1517803424	960363285206810624	https://twitter.com/SatoshiLite/status/960363285206810624			@rogerkver @bitcoin	0.27	0.0413
litecoin 	Botched Litecoin ad.	SatoshiLite	39	4	1517797851	960339910367485953	https://twitter.com/SatoshiLite/status/960339910367485953				0.00	0.0
litecoin 	Why would there be a litecoin commercial. How would that help at this time?	SatoshiLite	18	1	1517797191	960337141631926272	https://twitter.com/SatoshiLite/status/960337141631926272				-0.14	0.2009
bitcoin 	OK ... You are a hard sell crowd. Then let me show you a different perspective. Bitcoin does this every year at this time: pic.twitter.com/mtMPQW0Hns	officialmcafee	9736	4372	1517857437	960589832853643264	https://twitter.com/officialmcafee/status/960589832853643264				0.04	0.1227
	Thos is the greatest buyers market in Cryptos that we've seen in the past six months. Buy the fucking dip! https://www. youtube.com/watch?v=l4v8rL EI4Pg&sns=em …	officialmcafee	2792	763	1517853700	960574158164889600	https://twitter.com/officialmcafee/status/960574158164889600				0.17	0.2123
	http:// Eristica.com is undervalued right now. In the next 2 years this project will disrupt the gaming and entertainment market which is a $100 billion dollar opportunity - a gem of information. And don't forget to HOLD ALL YOUR CRYPTO INVESTMENTS: https:// media.giphy.com/media/xT1Ra2Ac cs6umTXKko/giphy.gif …	officialmcafee	1395	354	1517846165	960542554986074114	https://twitter.com/officialmcafee/status/960542554986074114				0.16	0.2834
	Please God, use your head! Wire transfers, crypto credit cards, credit cards you buy at your local Wal-Mart, etc, etc.	officialmcafee	19	0	1517827376	960463749084741632	https://twitter.com/officialmcafee/status/960463749084741632				0.00	0.6038
	China bans ICOs and cryptos but it can't be enforced. Banks refuse ICO and crypto payments, but we have alternatives. Technology always overcomes legislation. This is truth. ICOs are our future and must be fought for, and crypto is our right. Stand on our side without fear.	officialmcafee	11216	3728	1517826584	960460423077253120	https://twitter.com/officialmcafee/status/960460423077253120				0.17	0.0391
	Naive followers are getting scammed by imposters and the hundreds of other devious scam masters that are proliferating. This is a nicely done video that will help newcomers to the crypto world avoid potential catastrophe: https:// youtu.be/SY94ANVkCtg	officialmcafee	825	267	1517806845	960377633665142785	https://twitter.com/officialmcafee/status/960377633665142785				0.24	-0.4752
bitcoin 	Bitcoin Cash (BCH)	officialmcafee	55	8	1517805106	960370341410410497	https://twitter.com/officialmcafee/status/960370341410410497				-0.33	0.0
