currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
	Second, crypto (which I'm part of) stands a substantial chance of making it harder to use control over finance and info systems as weaponry.	VitalikButerin	5	3	1501835805	893390235073101828	https://twitter.com/VitalikButerin/status/893390235073101828				0.21	0.2263	0
	My wealth is ~90% in crypto; crypto is generally viewed as a hedge against the status quo, not a bet on the perpetuation of it	VitalikButerin	3	2	1501834290	893383882409525249	https://twitter.com/VitalikButerin/status/893383882409525249				0.12	0.4939	0
	Yep. Unfortunately this level of decentralization is beyond the ability of cryptocurrencies to achieve.	VitalikButerin	2	2	1501827122	893353817487548416	https://twitter.com/VitalikButerin/status/893353817487548416				-0.21	0.1351	0
bitcoin 	"Gold does not have a logically centralized ledger (see here for definition of ""logically centralized"" https://medium.com/@VitalikButerin/the-meaning-of-decentralization-a0c92b76a274 …); bitcoin does"	VitalikButerin	6	5	1501824158	893341384651923456	https://twitter.com/VitalikButerin/status/893341384651923456			@VitalikButerin	0.11	0.0	0
bitcoin 	Got Bitcoin?https://twitter.com/zerohedge/status/893472101230837760 …	maxkeiser	16	10	1501855471	893472722436673536	https://twitter.com/maxkeiser/status/893472722436673536				0.00	0.0	0
	Britain's answer to crypto currency revolution.pic.twitter.com/mxWwZxqxKP	maxkeiser	52	20	1501851658	893456729496838148	https://twitter.com/maxkeiser/status/893456729496838148				-0.33	0.0	0
bitcoin litecoin 	For the first time since launch, Litecoin is on the same major release as Bitcoin! Try it out and let me know what you think.https://twitter.com/SatoshiLite/status/892359975279902720 …	SatoshiLite	564	170	1501807064	893269687307522048	https://twitter.com/SatoshiLite/status/893269687307522048				0.08	0.0	0
bitcoin ethereum 	If you're in SF and want to talk # crypto / # bitcoin / # ethereum come grab a drink this afternoon: https://www.facebook.com/events/211589016037965/ …	ummjackson	5	0	1501882207	893584862208184320	https://twitter.com/ummjackson/status/893584862208184320		# # #		0.22	0.0772	0
bitcoin 	@ coinbase announcing support for Bitcoin Cash ($BCC). Well there you go.https://blog.coinbase.com/update-on-bitcoin-cash-8a67a7e8dbdf?gi=f184286a6d7a …	ummjackson	4	0	1501798392	893233316794478592	https://twitter.com/ummjackson/status/893233316794478592			@	0.17	0.225	0
bitcoin 	Bitcoin Startup Abra Adds Gwyneth Paltrow As Advisor, Is Featured In Apple Reality TV Show via @ forbeshttp://www.forbes.com/sites/laurashin/2017/08/02/bitcoin-startup-abra-adds-gwyneth-paltrow-as-advisor-is-featured-in-apple-reality-tv-show/#1123bbd81149 …	brockpierce	29	12	1501862029	893500227306401792	https://twitter.com/brockpierce/status/893500227306401792		#1123bbd81149	@	0.22	0.0	0
	"""digital coins may be on the verge of going mainstream"" https://www.nytimes.com/2017/08/03/style/what-is-cryptocurrency.html … Easiest place to get started ->http://coinbase.com"	brian_armstrong	282	154	1501828449	893359381928001538	https://twitter.com/brian_armstrong/status/893359381928001538				0.18	0.4215	0
bitcoin 	I agree with Pierre, using the name Bitcoin Cash is confusing to the average Joe. BCash seems more appropriate to me.https://twitter.com/pierre_rochard/status/893562785384120320 …	TuurDemeester	116	34	1501877221	893563949005889536	https://twitter.com/TuurDemeester/status/893563949005889536				0.14	0.051	0
bitcoin 	Paging @ LedgerHQ, @ TREZOR, @ bitcoinkeepkey	TuurDemeester	16	3	1501877060	893563271088717825	https://twitter.com/TuurDemeester/status/893563271088717825			@ @ @	0.43	0.0	0
bitcoin 	Bitcoin looking bullish. Segwit lock-in broke the downtrend, now in an ascending triangle.pic.twitter.com/8t3pyfbUYC	TuurDemeester	170	80	1501871833	893541347759710208	https://twitter.com/TuurDemeester/status/893541347759710208				-0.15	-0.2107	0
