	@bramcohen what is the underlying dataset used for proofs of space in your proof of space/time construction? How does it get updated?	VitalikButerin	52	7	2017-11-09 17:57:36	928667900843507712	https://twitter.com/VitalikButerin/status/928667900843507712			@bramcohen
	https://www. lesserwrong.com/posts/SJKowjkG F7z2sS98f/in-defence-of-epistemic-modesty … But what percent of educated people actually believe that you should almost always defer to expert consensus when forming your opinions?	VitalikButerin	354	88	2017-11-09 15:26:25	928629854433660930	https://twitter.com/VitalikButerin/status/928629854433660930			
	Proud of the leadership we see in Canada’s blockchain ecosystem. https:// twitter.com/kylekemper/sta tus/928740445651320832 …	dtapscott	14	9	2017-11-09 23:54:55	928757824854921216	https://twitter.com/dtapscott/status/928757824854921216			
	Really looking forward to sharing some of our insights from the Summit! https:// twitter.com/browns_byline/ status/928606652772831232 …	dtapscott	23	6	2017-11-09 22:04:59	928730159141785603	https://twitter.com/dtapscott/status/928730159141785603			
	Pleasure meeting with @helloiconworld , as usual! https:// twitter.com/henryhilee/sta tus/928587760637698049 …	dtapscott	13	5	2017-11-09 16:06:12	928639869857030145	https://twitter.com/dtapscott/status/928639869857030145			@helloiconworld
	Toronto is lucky to have such a great mayor. Thanks @JohnTory for your support for our Blockchain Research Institute + the encouraging words https:// twitter.com/JohnTory/statu s/928453796425998336 …	dtapscott	27	3	2017-11-09 14:01:27	928608471796285442	https://twitter.com/dtapscott/status/928608471796285442			@JohnTory
	It‘s great to have you here at our first All Member Summit Jerry. And last night's panel on Blockchain and the Enterprise was brilliant. https:// twitter.com/JerryCuomo/sta tus/928597157602582528 …	dtapscott	8	0	2017-11-09 13:59:18	928607931775504384	https://twitter.com/dtapscott/status/928607931775504384			
	I’m seeing the same thing. https:// twitter.com/macroscope17/s tatus/928750850444611584 …	maxkeiser	35	14	2017-11-09 23:41:18	928754396099465217	https://twitter.com/maxkeiser/status/928754396099465217			
bitcoin 	Who gets #Bitcoin to $100,000 faster?	maxkeiser	20	11	2017-11-09 22:34:32	928737593327603712	https://twitter.com/maxkeiser/status/928737593327603712		#Bitcoin	
	Who’s winning?	maxkeiser	14	12	2017-11-09 22:33:10	928737250434867200	https://twitter.com/maxkeiser/status/928737250434867200			
