	1600 ETH, with total deposit size ~8000 ETH. Interest rates are inversely proportional to square root of total deposit size.	VitalikButerin	49	18	2017-12-31 17:31:17	947505451033288710	https://twitter.com/VitalikButerin/status/947505451033288710			
	And here's my validator, earning equivalent of ~8% interest per day. Conditions not indicative of likely parameters for livenet! pic.twitter.com/HhrQkr4s3u	VitalikButerin	147	32	2017-12-31 17:23:17	947503434172833792	https://twitter.com/VitalikButerin/status/947503434172833792			
	Try https:// hackmd.io/s/Hk6UiFU7z	VitalikButerin	42	9	2017-12-31 17:15:57	947501592210632704	https://twitter.com/VitalikButerin/status/947501592210632704			
	Great job to @karl_dot_tech @changwu_tw @ChihChengLiang and everyone else who helped make this happen!	VitalikButerin	291	27	2017-12-31 17:04:47	947498780252807168	https://twitter.com/VitalikButerin/status/947498780252807168			@karl_dot_tech @changwu_tw @ChihChengLiang
	> Because the 'exciting tech' behind it? Tell this to the small grocery shop owner in the high street corner I thought the story for small grocery shop owners was near-instant confirmations and low fees?	VitalikButerin	12	3	2017-12-31 11:36:34	947416181077565446	https://twitter.com/VitalikButerin/status/947416181077565446			
	Stablecoins will hopefully get us the best of both worlds.	VitalikButerin	12	1	2017-12-31 11:35:55	947416017709424641	https://twitter.com/VitalikButerin/status/947416017709424641			
	Then it sounds to me like these artificial regulators are a great idea. Perhaps we should have a free market where lots of them can compete with each other and the best win... https:// en.wikipedia.org/wiki/The_Denat ionalization_of_Money … I just don't think the winners in the MoE space will be fixed-supply currencies	VitalikButerin	18	4	2017-12-31 11:17:30	947411382898630663	https://twitter.com/VitalikButerin/status/947411382898630663			
	Perhaps consider accepting DAI? :)	VitalikButerin	16	5	2017-12-31 11:12:23	947410093691113472	https://twitter.com/VitalikButerin/status/947410093691113472			
	It's stable enough that the issue I described is not a problem. BTC and ETH are far from that.	VitalikButerin	22	2	2017-12-31 11:09:38	947409402524397569	https://twitter.com/VitalikButerin/status/947409402524397569			
	Massive false equivalence there. Look at this table and then come back: https://www. investing.com/tools/forex-vo latility-calculator …	VitalikButerin	21	1	2017-12-31 10:44:45	947403141905076225	https://twitter.com/VitalikButerin/status/947403141905076225			
	The fact is, these problems do not exist in fiat land because fiat is actually reasonably stable with respect to major consumer price indices.	VitalikButerin	33	1	2017-12-31 10:36:52	947401156711424001	https://twitter.com/VitalikButerin/status/947401156711424001			
	Tell that to the (currently still hypothetical) guy who ordered a phone for 1 ETH, then had the seller cancel the order 2 weeks later because the price of ETH dropped by 50% in the meantime.	VitalikButerin	31	4	2017-12-31 10:36:30	947401066370408448	https://twitter.com/VitalikButerin/status/947401066370408448			
	So how *do* you handle fluctuating price? :)	VitalikButerin	373	19	2017-12-31 09:49:51	947389323631927296	https://twitter.com/VitalikButerin/status/947389323631927296			
	Though you *do* need to step out of the PoW bubble that says that blockchains have to be super-duper-inefficient and expensive in order to understand this.	VitalikButerin	10	1	2017-12-31 09:47:25	947388714434510848	https://twitter.com/VitalikButerin/status/947388714434510848			
	Most interesting blockchain applications don't *require* a blockchain; it's just the marginally most convenient tool for the job.	VitalikButerin	15	3	2017-12-31 09:46:19	947388437585260544	https://twitter.com/VitalikButerin/status/947388437585260544			
	We just surpassed 13 tx/sec today. So I suppose we can handle the traffic of the Bay Bridge in both directions now	VitalikButerin	276	52	2017-12-31 09:10:15	947379357898588160	https://twitter.com/VitalikButerin/status/947379357898588160			
	And if you make them explicitly non-transferable there's always the option of buying the ticket into a holding contract and selling ownership of that contract	VitalikButerin	33	3	2017-12-31 04:11:50	947304261100085250	https://twitter.com/VitalikButerin/status/947304261100085250			
	My point is that smart contracts make it super-easy to resell tickets under whatever terms you want.	VitalikButerin	34	7	2017-12-31 04:10:46	947303993440485376	https://twitter.com/VitalikButerin/status/947303993440485376			
	> Issuing tickets on blockchains can bring other benefits, including disallowing resale, profit sharing on resale back to the venue, capping resale amounts, etc Looks like *someone* doesn't understand smart contracts...	VitalikButerin	30	1	2017-12-31 04:08:48	947303497858347008	https://twitter.com/VitalikButerin/status/947303497858347008			
	Hope you enjoy Blockchain Revolution! I’m very proud of this book! Let me know!	dtapscott	5	1	2017-12-31 22:08:03	947575100798324737	https://twitter.com/dtapscott/status/947575100798324737			
	From the archives. pic.twitter.com/AQb5NDujym	maxkeiser	253	55	2017-12-31 22:49:54	947585630124544001	https://twitter.com/maxkeiser/status/947585630124544001			
bitcoin 	“Ask not what #Bitcoin can do for you, but what you can do for Bitcoin”. - J. F. Bitcoin	maxkeiser	899	239	2017-12-31 19:35:45	947536773382537216	https://twitter.com/maxkeiser/status/947536773382537216		#Bitcoin	
	pic.twitter.com/uiHygML85F	maxkeiser	909	346	2017-12-31 15:23:46	947473357305413632	https://twitter.com/maxkeiser/status/947473357305413632			
	https:// twitter.com/keiserreport/s tatus/946926802878062592 …	maxkeiser	209	25	2017-12-31 01:25:12	947262324724858881	https://twitter.com/maxkeiser/status/947262324724858881			
