	storj/swarm/IPFS. Golem is airbnb for your CPU :)	VitalikButerin	22	14	1482061437	810450525502181376	https://twitter.com/VitalikButerin/status/810450525502181376			
	In @ coindesk's exclusive piece, @ alextapscott and I chart # Blockchain's revolutionary year in 2016 and the stewardship needed to push ahead.https://twitter.com/coindesk/status/810318652188794882 …	dtapscott	12	9	1482076111	810512074900172800	https://twitter.com/dtapscott/status/810512074900172800		#	@ @
	Can we investigate 9/11 first? Let's get our priorities straight.https://twitter.com/corybooker/status/809877767940608000 …	maxkeiser	136	78	1482070770	810489672166154240	https://twitter.com/maxkeiser/status/810489672166154240			
	The 'unpresidented' tweet was unpresedential.	maxkeiser	48	20	1482018774	810271583352815617	https://twitter.com/maxkeiser/status/810271583352815617			
	pic.twitter.com/WpbLJtPn6u	maxkeiser	109	92	1482018480	810270350512713729	https://twitter.com/maxkeiser/status/810270350512713729			
	Editing show.pic.twitter.com/JLPczbPUrf	maxkeiser	77	5	1482016320	810261291952652293	https://twitter.com/maxkeiser/status/810261291952652293			
	je ne peux interagir avec vous, vous ne me suivez pas...	babgi	0	0	1482067098	810474271059443713	https://twitter.com/babgi/status/810474271059443713			
	Nice find.	JimMarous	6	0	1482082732	810539844384550913	https://twitter.com/JimMarous/status/810539844384550913			
	see you in season two	VinnyLingham	3	1	1482093292	810584134569652224	https://twitter.com/VinnyLingham/status/810584134569652224			
	10-15% this season	VinnyLingham	2	0	1482079502	810526296354783233	https://twitter.com/VinnyLingham/status/810526296354783233			
	quantitative was what was asked for	VinnyLingham	2	1	1482079373	810525753087586304	https://twitter.com/VinnyLingham/status/810525753087586304			
	there are a lot of issues...but let's just say that I don't invest in parallel entrepreneurs	VinnyLingham	0	0	1482079140	810524776385171456	https://twitter.com/VinnyLingham/status/810524776385171456			
	just on vacation' ;)	VinnyLingham	1	0	1482078861	810523606161719296	https://twitter.com/VinnyLingham/status/810523606161719296			
	you can, just don't ask investors for money	VinnyLingham	1	0	1482078795	810523329329238016	https://twitter.com/VinnyLingham/status/810523329329238016			
	we'd find out in due diligence afterwards anyways. Better to be upfront in the tank.	VinnyLingham	1	0	1482078768	810523215437201408	https://twitter.com/VinnyLingham/status/810523215437201408			
