currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
	Keiser Report: New Era of Cryptocurrency (E1221) https://youtu.be/1H5m1NPS3kQ  via @ YouTubepic.twitter.com/JWW8nCwQyv	maxkeiser	104	44	1525281228	991727466384363520	https://twitter.com/maxkeiser/status/991727466384363520			@	0.18	0.0	0
bitcoin 	https://hackernoon.com/why-america-cant-regulate-bitcoin-8c77cee8d794 …	maxkeiser	117	59	1525226729	991498882004774912	https://twitter.com/maxkeiser/status/991498882004774912				0.00	0.0	0
	Keiser Report: New Era of Cryptocurrency (E1221) https://youtu.be/1H5m1NPS3kQ  via @ YouTube	maxkeiser	75	37	1525214485	991447527160451072	https://twitter.com/maxkeiser/status/991447527160451072			@	0.18	0.0	0
bitcoin 	Epic tweetstorm by @ giacomozucco! # TweetTyphoon Long, but a must read. Really helps one understand what makes Bitcoin valuable. And interesting and compelling argument that Bitcoin today might actually be too easy to transact and not easy enough to validate. Followed!https://twitter.com/giacomozucco/status/991438132812943369 …	SatoshiLite	573	185	1525284955	991743102049140736	https://twitter.com/SatoshiLite/status/991743102049140736		#	@	0.40	0.2622	0
	There's selection bias. Since you will only see me publicly target companies that are working with other coins. I privately communicate with companies that are not working with crypto yet.	SatoshiLite	35	4	1525228095	991504610933194752	https://twitter.com/SatoshiLite/status/991504610933194752				0.03	-0.0342	0
ethereum 	I just followed you for free. I normally charge 2 Ethereum. I like you.	officialmcafee	9	3	1525298367	991799354448121856	https://twitter.com/officialmcafee/status/991799354448121856				0.14	0.2906	0
	Finally . . . . . A decently written article that doesn't imply that I should be deported to Pluto and my entire progeny tracked down and eradicated so that my genes do not poison the entire human species. The author actually said one or two nice things.https://zycrypto.com/how-crypto-wildcard-john-mcafee-moves-markets/ …	officialmcafee	494	99	1525293507	991778970449346560	https://twitter.com/officialmcafee/status/991778970449346560				0.35	0.1066	0
bitcoin 	Absolutely. Just send me five Bitcoins and I'll send you back the million	officialmcafee	21	1	1525273958	991696976092770304	https://twitter.com/officialmcafee/status/991696976092770304				-0.38	0.0	0
bitcoin 	The Rothschild family paid for this, and every subsequent weekly tweet for 1,000 weeks in advance. They refused to explain why. But their Bitcoins smelled and felt way more divine than anyone else's.	officialmcafee	3	2	1525246652	991582444078944256	https://twitter.com/officialmcafee/status/991582444078944256				0.15	0.15	0
	Met Quinn at the Blockchain Nation Conference last week in Miami. He was on the run from the law so we gave him sanctuary at Team McAfee's Cathedral in Tennessee. Bastard never paid me.https://twitter.com/MidEarthCrypto/status/991532110283530240 …	officialmcafee	159	38	1525235358	991535077636141056	https://twitter.com/officialmcafee/status/991535077636141056				-0.09	-0.1356	0
bitcoin 	My business partner - Chris Koerner's @ noBScrypto bank emptied his accounts for being a Crypto enthusiast. Sounds fair. http://s.bl-1.com/h/cg6dx7Js?url=https://steemit.com/bitcoin/@nobscrypto/my-bank-accounts-were-hacked-and-drained-by-my-own-bank …	officialmcafee	288	73	1525234512	991531526218289152	https://twitter.com/officialmcafee/status/991531526218289152			@ @nobscrypto	0.20	0.1735	0
	The SEC has created an environment where only the rich (aka “accredited investors”) are able to get access to financial deals. The plebeians must stick to the lottery. Telegram Cancels public sale of tokens due to SEC:https://cryptobriefing.com/telegram-cancels-ico-having-raised-1-7-billion-from-less-than-200-private-investors/ …	ErikVoorhees	1366	719	1525288944	991759831986982912	https://twitter.com/ErikVoorhees/status/991759831986982912				0.27	0.1515	0
bitcoin 	Local bitcoin is maybe the closest I've seen to this. You could say stablecoins would unlock this, but it comes with lots of caveats.	brian_armstrong	17	2	1525213384	991442910292791297	https://twitter.com/brian_armstrong/status/991442910292791297				-0.04	0.0	0
bitcoin 	"Here is @ bhorowitz in 2011 on the issue. Comparing to today, the fact that very few companies are ""running Bitcoin"" compared to their own proprietary blockchain tech does not prove that Bitcoin won't become the anchor protocol. https://a16z.com/2011/06/28/why-the-browser-matters/ …pic.twitter.com/DZqPeYgrry"	TuurDemeester	76	20	1525281332	991727906266210305	https://twitter.com/TuurDemeester/status/991727906266210305			@	0.05	0.0	0
bitcoin 	"Imo Bill Gates' belief that proprietary protocols would supersede the Internet's TCP/IP was the equivalent of today's refrain that ""it's not about Bitcoin, it's about the blockchain"". https://www.theatlantic.com/business/archive/2010/05/bill-gates-more-profit-than-prophet/56982/ …pic.twitter.com/dZZWQIQBI8"	TuurDemeester	438	157	1525281136	991727083075317760	https://twitter.com/TuurDemeester/status/991727083075317760				-0.21	0.0	0
	"This is actually a good example of what I mean with rent-seeking in the crypto space: high returns are promised, the implied ""inflation tax"" / ""transaction tax"" on the community is not talked about:https://twitter.com/FunkydogCrypto/status/991691466954215430 …"	TuurDemeester	11	4	1525277104	991710169393491969	https://twitter.com/TuurDemeester/status/991710169393491969				0.29	0.6597	0
