currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
	We’ll be performing “Adventures In Crypto,” EXANTE_EU event May 16, 107 Rivington St. 6:30pic.twitter.com/VC6hfmVLyz	maxkeiser	35	11	1525985936	994683226873565184	https://twitter.com/maxkeiser/status/994683226873565184				0.21	0.0	0
bitcoin 	As predicted for several years: U.S. Iran policy would push Germany into Russia’s arms. So... US, Israel, and Saudis at now at war with China, Russia, Iran and Germany. The big winner.... # Bitcoin.	maxkeiser	391	100	1525909782	994363815394467840	https://twitter.com/maxkeiser/status/994363815394467840		#		-0.06	-0.1499	0
litecoin 	Looking forward to your Litecoin integration!	SatoshiLite	34	8	1525984723	994678139195351040	https://twitter.com/SatoshiLite/status/994678139195351040				0.17	0.0	0
litecoin 	SegWit activated on Litecoin a year ago today! https://twitter.com/SatoshiLite/status/862345830082138113 …	SatoshiLite	2649	429	1525974245	994634194163613697	https://twitter.com/SatoshiLite/status/994634194163613697				0.00	0.0	0
bitcoin 	"After being brainwashed by censorship, ""BTC True Believers"" are boycotting @ FreeTalkLive, the first national radio show that ever discussed Bitcoin because they now accept Bitcoin Cash payments.https://steemit.com/bitcoin/@ftlian/btc-true-believers-boycott-the-first-national-talk-radio-show-that-discussed-bitcoin …"	rogerkver	397	127	1525905702	994346702566928384	https://twitter.com/rogerkver/status/994346702566928384			@ @ftlian	0.11	0.2009	0
bitcoin 	Bitcoin Q&A: Public keys vs. addresseshttps://youtu.be/8es3qQWkEiU	aantonop	197	77	1525980631	994660977231753221	https://twitter.com/aantonop/status/994660977231753221				-0.17	0.0	0
ripple 	It's been 3 days and still not pull request from Ripple or their community... just lots of misdirection in long Twitter threads.https://twitter.com/ummjackson/status/993568250125402112 …	ummjackson	54	9	1525964947	994595195143401472	https://twitter.com/ummjackson/status/994595195143401472				0.05	0.0	0
bitcoin 	That means you're expecting miners to be better than the other market participants at predicting future demand for Bitcoin.	TuurDemeester	0	0	1525973904	994632762853339136	https://twitter.com/TuurDemeester/status/994632762853339136				0.00	0.34	0
bitcoin 	"I'm skeptical about using Mining Breakeven Cost to identify a price floor in Bitcoin: mining activity responds to price, not vice versa (also ""breakeven cost"" is a fluid concept). Look forward to reading the paper.https://twitter.com/fundstrat/status/994566148007055361 …"	TuurDemeester	189	40	1525962684	994585701227421697	https://twitter.com/TuurDemeester/status/994585701227421697				0.29	-0.1061	0
	If you're in Crypto & haven't visited Asia,you are oblivious to what is going on in the most NB region in the Crypto world. I visited Korea-my eyes were opened. If you are in Crypto-you HAVE to watch this. PLEASE leave comments let me nkow your thoughtshttps://www.youtube.com/watch?v=KByFwsDINsw&feature=youtu.be …	cryptomanran	585	180	1525984290	994676325234479104	https://twitter.com/cryptomanran/status/994676325234479104				0.17	0.107	0
