currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
	My tweet was in response to Trump's policies separating parents from children at the border. Meatspace fascism is not something that can be solved through crypto easily, and my goal was to highlight this fact. That said, I obviously agree improving political incentives is best.	VitalikButerin	7	3	1528696340	1006051486760034305	https://twitter.com/VitalikButerin/status/1006051486760034305				0.20	0.5351	0
ethereum 	Here's the script: https://raw.githubusercontent.com/ethereum/genesis_block_generator/master/mk_genesis_block.py … Doesn't work anymore because many block explorers have shut down, but you get the idea. Also ensures full transparency of the distribution; no way to hide secret premines.	VitalikButerin	78	10	1528692281	1006034461949976576	https://twitter.com/VitalikButerin/status/1006034461949976576				0.12	-0.3393	0
ethereum 	The 50k also doesn't prove data availability. Data availability is super important, people!https://github.com/ethereum/research/wiki/A-note-on-data-availability-and-erasure-coding …	VitalikButerin	11	5	1528690819	1006028328304721920	https://twitter.com/VitalikButerin/status/1006028328304721920				0.23	0.2392	0
ethereum 	In fact, you can do even better. A script to calculate the genesis block is released *at time of sale*, and it's agreed that an ethereum block hash with a height that's a multiple of 500000 is needed as a nonce. The developer just writes software, community launches when ready.	VitalikButerin	131	9	1528690764	1006028096808472576	https://twitter.com/VitalikButerin/status/1006028096808472576				0.14	0.0766	0
ethereum 	This seems backwards. Why can't third parties just run a script to scan the BTC/ETH blockchains, see how much everyone contributed, calculate how much XTZ everyone should get, and generate the genesis block without Tezos Co involvement? That's how the Ethereum launch worked.	VitalikButerin	730	114	1528690446	1006026764341014530	https://twitter.com/VitalikButerin/status/1006026764341014530				0.09	-0.2106	0
	I made my own http://Sweet.io  hat in light of this announcement. Can’t want for new ones. https://www.prnewswire.com/news-releases/sweet-appoints-crypto-expert-max-keiser-to-economic-advisory-role-300663804.html … # entrepreneurialism @ MoneyConfHQ @ DougScottNY @ sweet_iopic.twitter.com/cPFiuuUzCM	maxkeiser	13	4	1528730796	1006196004465586182	https://twitter.com/maxkeiser/status/1006196004465586182		#	@ @ @	0.16	0.0257	0
	https://www.prnewswire.com/news-releases/sweet-appoints-crypto-expert-max-keiser-to-economic-advisory-role-300663804.html …	maxkeiser	16	2	1528724728	1006170553940668418	https://twitter.com/maxkeiser/status/1006170553940668418				0.00	0.0	0
bitcoin 	Regulators - using futures contracts - to attack # Bitcoin was something I warned about. The ‘good cop, bad cop’ routine with Giancarlo’s ‘good cop’ routine particularly craven.	maxkeiser	100	33	1528721530	1006157142330617861	https://twitter.com/maxkeiser/status/1006157142330617861		#		0.14	-0.5896	0
bitcoin 	I would add # Bitcoin to this list. Rising $ USD is providing headwinds difficult to navigate.https://twitter.com/business/status/1006152588121735168 …	maxkeiser	14	7	1528720701	1006153663390322689	https://twitter.com/maxkeiser/status/1006153663390322689		#		0.29	-0.1204	0
bitcoin 	So when they spend these amazing newfound “gains”, do they pay taxes on it? If you’re trying to tell me that the $ “depreciated” 10x against Bitcoin last year, you’re smoking something good. Any fast growing speculative investment can beat hyper inflation, but not forever.	VinnyLingham	0	0	1528738849	1006229779811450880	https://twitter.com/VinnyLingham/status/1006229779811450880				0.13	0.3692	0
bitcoin 	Disagree. Gold on the blockchain would be a better “store of value” than Bitcoin. Gold is not down 70% this year...	VinnyLingham	4	0	1528671998	1005949386730307584	https://twitter.com/VinnyLingham/status/1005949386730307584				-0.19	0.0195	0
litecoin 	Please send to contact@litecoinfoundation.net	SatoshiLite	2	0	1528745165	1006256273791176704	https://twitter.com/SatoshiLite/status/1006256273791176704			@litecoinfoundation	0.00	0.3182	0
litecoin 	Excited to see @ SurfAir jump on board the # PayWithLitecoin movement! SurfAir is also holding a promotion to celebrate accepting LTC: http://fly.surfair.com/charlie-lee-litecoin … I know that chartering private jets is not for everyone, but the goal is to have every merchant # AcceptLitecoin. https://twitter.com/SurfAir/status/1006204558358601729 …	SatoshiLite	966	256	1528738979	1006230325196800000	https://twitter.com/SatoshiLite/status/1006230325196800000		# #	@	0.27	0.2952	0
	Best article yet on how my run for POTUS can be a great boon for us: https://cryptoslate.com/mcafee-vs-the-sec-renegade-security-expert-challenges-sec-to-debate-on-cryptocurrencies/ … via @ crypto_slate	officialmcafee	342	75	1528739892	1006234156895031297	https://twitter.com/officialmcafee/status/1006234156895031297			@	1.10	0.8519	0
