currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
	"This is misleading: https://cryptopotato.com/vitalik-cautiously-supportive-of-blockchains-use-for-online-voting/ … No way that tweet interpretable as ""cautiously supportive"". It was ""cautious"". There are limited e-voting usecases that make sense, but *really important* to stress, on-chain votes should NOT be used to choose national governments."	VitalikButerin	471	142	1528353069	1004611701264736256	https://twitter.com/VitalikButerin/status/1004611701264736256				0.05	-0.4101	0
	# MaxCoin Silver outperforming all precious metals and most crypto.pic.twitter.com/C69UZsZYNL	maxkeiser	41	13	1528398691	1004803057870401536	https://twitter.com/maxkeiser/status/1004803057870401536		#		0.20	0.5719	0
bitcoin 	If BitcoinCash sold Adirondack chairs.pic.twitter.com/45lpEjca4u	maxkeiser	133	9	1528397519	1004798138543149060	https://twitter.com/maxkeiser/status/1004798138543149060				0.00	0.0	0
bitcoin 	Max Keiser: If any serious attack was attempted on # Bitcoin, the rate of flow from fiat to BTC would adjust (probably upward) to guarantee failure of the attack. # Nocoiners will never understand this until it’s # GameOver http://faculty.chicagobooth.edu/eric.budish/research/Economic-Limits-Bitcoin-Blockchain.pdf …	maxkeiser	95	39	1528395856	1004791165739249670	https://twitter.com/maxkeiser/status/1004791165739249670		# # #		-0.07	-0.4158	0
bitcoin 	Once a serious attack is contemplated by a group (nation-states, for example), it will trigger a stampede out of fiat and into # Bitcoin at a rate guaranteeing failure of the attack.	maxkeiser	8	2	1528395247	1004788608761581569	https://twitter.com/maxkeiser/status/1004788608761581569		#		0.09	-0.9118	0
	Jim is embarrassingly wrong. He cribbed his notes from someone he chatted up for 2 minutes and now he thinks he's an expert. # sadhttps://www.ineteconomics.org/perspectives/blog/jim-chanos-cryptocurrency-is-a-security-speculation-game-masquerading-as-a-technological-breakthrough …	maxkeiser	83	25	1528379880	1004724158838837249	https://twitter.com/maxkeiser/status/1004724158838837249		#		0.04	-0.3923	0
bitcoin 	I think you’re confusing # Bitcoin with Gold. pic.twitter.com/Zupi7xdbDh	maxkeiser	141	25	1528334613	1004534292599508992	https://twitter.com/maxkeiser/status/1004534292599508992		#		0.00	-0.1132	0
bitcoin litecoin 	If 75% of LTC hashrate disappears, Litecoin will be as slow as Bitcoin (10 mins blocks) for 2 weeks. No big deal. And that's not going to happen to Litecoin unlike smaller coins where hashrate will disappear to mine other coins due to price fluctuations.	SatoshiLite	86	18	1528338209	1004549375266152449	https://twitter.com/SatoshiLite/status/1004549375266152449				0.13	-0.2874	0
litecoin 	Please link to an explanation on why you need 93% of one algorithm? When the attack is done in secret, there is nothing the network can do to respond to. Also, Litecoin diff adjustment is 3.5 days. It could easily handle a diff drop. The fix is only need for smaller coins.	SatoshiLite	44	4	1528327906	1004506163860262912	https://twitter.com/SatoshiLite/status/1004506163860262912				0.19	-0.0163	0
	The SEC chairman is Jay Clayton. He can be reached by phone at 202-551-2100 or by email at chairmanoffice@sec.gov Flood this mother fucker's voice mail and inbox with demands that he debate me. CNN is ready! Show this prick what the crypto community is all about!	officialmcafee	3846	1024	1528397056	1004796199612895232	https://twitter.com/officialmcafee/status/1004796199612895232			@sec	0.07	0.0306	0
