currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vad_sent	vad_pol	cnn_sent	cnn_pol
bitcoin 	Here’s the Easiest Way to Get Ether with Your Bitcoinhttps://news.bitcoin.com/heres-easiest-way-get-ether-bitcoin/?utm_source=twitter&utm_medium=social&utm_campaign=SocialWarfare …	ErikVoorhees	21	18	1458489295	711581796870172672	https://twitter.com/ErikVoorhees/status/711581796870172672				1	0.42	1	0.9863040108054051	-1.0
bitcoin 	@ SafeShareGlobal over Blockchain for Shared Economy http://www.newsbtc.com/2016/03/19/safeshare-insurance-on-blockchain/ … @ newsbtc @ LongFinance # blockchain @ leashless @ BitcoinByte	mrmainelli	3	3	1458501871	711634546043789312	https://twitter.com/mrmainelli/status/711634546043789312		#	@ @ @ @ @	1	0.34	1	0.9863040108054051	-1.0
bitcoin 	Bitcoin surveillance firm Elliptic raises $5m as banks push into blockchain http://www.telegraph.co.uk/technology/2016/03/20/bitcoin-surveillance-firm-elliptic-raises-5m-for-blockchain-push/ … via @ telegraph @ jamestitcomb	barrysilbert	20	30	1458506334	711653262970241026	https://twitter.com/barrysilbert/status/711653262970241026			@ @	1	0	0	0.9863040108054051	-1.0
bitcoin 	How Washington State Became a Battleground for # Bitcoin Mining # fintechhttp://www.coindesk.com/bitcoin-miners-public-utility-spar-over-electrical-costs/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+CoinDesk+%28CoinDesk+-+The+Voice+of+Digital+Currency%29 …	sbmeunier	0	3	1458498910	711622123614302213	https://twitter.com/sbmeunier/status/711622123614302213		# #		1	0.40	-1	0.9863040108054051	-1.0
bitcoin 	In New Hampshire USA, # bitcoin sellers are considered money transmitters & must be licensed # fintechhttp://www.coindesk.com/state-regulation-changes-the-game-for-bitcoin-in-new-hampshire/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+CoinDesk+%28CoinDesk+-+The+Voice+of+Digital+Currency%29 …	sbmeunier	0	2	1458495022	711605818718871552	https://twitter.com/sbmeunier/status/711605818718871552		# #		1	0	0	0.9863040108054051	-1.0
bitcoin 	"@ zmanian @ vaanders working on a post on women in Bitcoin & ""distributed ledger"" but examples are Blythe at DAH or Catherine at Blockcypher"	Melt_Dem	0	0	1458494619	711604127470653440	https://twitter.com/Melt_Dem/status/711604127470653440			@ @	1	0	0	0.9863040108054051	-1.0
bitcoin 	“..banks will embrace # bitcoin, just like telcos found a way to make money on Internet,..” @ aantonop http://ow.ly/ZGsOV @ bravenewcoin	BitcoinByte	2	3	1458441143	711379832421150720	https://twitter.com/BitcoinByte/status/711379832421150720		#	@ @	1	0.59	1	0.9863040108054051	-1.0
bitcoin 	# Bitcoin Libertarians should read this 5-part series. I'd be interested in their views @ coindeskhttps://twitter.com/umutdinckol/status/711658317161041921 …	Chris_Skinner	3	4	1458508381	711661847372496896	https://twitter.com/Chris_Skinner/status/711661847372496896		#	@	1	0.21	1	0.9863040108054051	-1.0
bitcoin ethereum 	"""Ethereum, is trivially dismissable"" seems a little harshhttp://www.coindesk.com/bitcoin-and-public-blockchains-will-power-the-smart-contracts-revolution/?utm_content=bufferafc7f&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer …"	dgwbirch	4	0	1458486908	711571784915673088	https://twitter.com/dgwbirch/status/711571784915673088				1	0.30	-1	0.9863040108054051	-1.0
bitcoin 	@ daniel_r_james @ iang_fc thats why gold isn’t a fiat currency and nor is bitcoin	dgwbirch	1	0	1458479737	711541708547346432	https://twitter.com/dgwbirch/status/711541708547346432			@ @	1	0	0	0.9863040108054051	-1.0
