currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vad_sent	vad_pol	cnn_sent	cnn_pol
ethereum 	Intersubjective cost-benefit analysis, presumably. No one from the actual Ethereum community has even brought the option up.	VitalikButerin	3	1	1481825626	809461461881761792	https://twitter.com/VitalikButerin/status/809461461881761792				1	0.15	-1	0.993205183377733	1.0
litecoin 	Great Whalepool discussion with @ rogerkver @ PhilGPotter @ eric_lombrozo @ sysmannet @ MrHodl. Nice Litecoin plug also.https://soundcloud.com/elux-2/the-great-stakehodler-debate-lombroso-petrov-potter-ver#t=1h56m05s …	SatoshiLite	28	6	1481760835	809189707867254784	https://twitter.com/SatoshiLite/status/809189707867254784		#t	@ @ @ @ @	1	0.35	1	0.993205183377733	1.0
bitcoin 	. @ NicolasDorier I wonder how many bitcoiners are nomads. My guess is many more than in the general population.	aantonop	23	6	1481815710	809419870895017984	https://twitter.com/aantonop/status/809419870895017984			@	1	0	0	0.993205183377733	1.0
ethereum 	# Ethereum: ETH dumps, ETC pumpspic.twitter.com/QEotw6VbHr	TuurDemeester	36	21	1481789588	809310309609410560	https://twitter.com/TuurDemeester/status/809310309609410560		#		1	0.40	-1	0.993205183377733	1.0
bitcoin 	$ GBTC investors now paying over $1,000 to own ten shares backed by one Bitcoin.pic.twitter.com/tHlVQRCFsn	TuurDemeester	61	45	1481763050	809199001996169216	https://twitter.com/TuurDemeester/status/809199001996169216				-1	0.32	1	0.993205183377733	1.0
bitcoin 	Seems to me the # Bitcoin ecosystem should have more such conversations. Kudos to those participating. Communication is good, more please! https://twitter.com/bendavenport/status/809450347177517057 …	adam3us	66	44	1481823536	809452696516239360	https://twitter.com/adam3us/status/809452696516239360		#		1	0.30	1	0.993205183377733	1.0
bitcoin 	# Bitcoin is being monitored by US government http://ow.ly/bL5b307aa8C # fintech # blockchainpic.twitter.com/qjGp8aIocN	sbmeunier	9	26	1481822798	809449599505231873	https://twitter.com/sbmeunier/status/809449599505231873		# # #		1	0	0	0.993205183377733	1.0
bitcoin 	going to have a great time working with @ MichaelDunwort1 @ sendwyre as part of the @ DCGco familyhttp://www.coindesk.com/wyre-5-8-million-bitcoin-payments/ …	Melt_Dem	7	2	1481834851	809500156987064320	https://twitter.com/Melt_Dem/status/809500156987064320			@ @ @	1	0.62	1	0.993205183377733	1.0
bitcoin 	how many hours of productivity would # bitcoin # blockchain gain if people stopped speaking on panels?	Melt_Dem	91	13	1481784582	809289312567226368	https://twitter.com/Melt_Dem/status/809289312567226368		# #		1	0.36	1	0.993205183377733	1.0
bitcoin 	Do you like # Bitcoin? Do you like whodunits?Here's some Christmas reading!pic.twitter.com/RbXX7QS8kQ	el33th4xor	11	3	1481825843	809462374394720257	https://twitter.com/el33th4xor/status/809462374394720257		#		1	0.39	1	0.993205183377733	1.0
bitcoin 	. @ Coinbase Customer Files Motion To Block IRS From Accessing User Info via @ forbes http://www.forbes.com/sites/kellyphillipserb/2016/12/14/30342/#75b79ac41e4b … # bitcoin	laurashin	8	11	1481761105	809190844112584705	https://twitter.com/laurashin/status/809190844112584705		#75b79ac41e4b #	@ @	1	0.22	-1	0.993205183377733	1.0
bitcoin 	EY's @ ajbeal @agnuschampion lay why public blockchains, the bitcoin kind, matter and are poised for opportunityhttp://bit.ly/2htcNMo	mikejcasey	4	2	1481775177	809249862797631488	https://twitter.com/mikejcasey/status/809249862797631488			@ @agnuschampion	1	0.81	1	0.993205183377733	1.0
ethereum 	Electron is trying to sell a # blockchain makeover to the UK’s # energy sector # DLT # ethereum # energychallengeshttps://www.google.es/amp/s/techcrunch.com/2016/12/13/electron-is-trying-to-sell-a-blockchain-makeover-to-the-uks-energy-sector/amp/ …	AntonioSelas	1	1	1481830208	809480683089444865	https://twitter.com/AntonioSelas/status/809480683089444865		# # # # #		1	0.27	1	0.993205183377733	1.0
bitcoin 	Volatility, Deflation and Manipulation: A Response to Bitcoin's Critics http://www.coindesk.com/volatility-deflation-manipulation-response-bitcoins-critics/ … cc: @ izakaminska	jonmatonis	9	9	1481827823	809470678915088384	https://twitter.com/jonmatonis/status/809470678915088384			@	1	0.53	-1	0.993205183377733	1.0
bitcoin 	Private # blockchain = Private network = Intranet. Baby steps on the road to public networks like # bitcoinhttps://twitter.com/coindesk/status/809261766211465216 …	jgarzik	16	23	1481798379	809347182021091328	https://twitter.com/jgarzik/status/809347182021091328		# #		1	0.18	1	0.993205183377733	1.0
bitcoin 	@ dtapscott and I share our thoughts for 2017- # bitcoin to $2,000, # centralbank adoption, commercialization and more! http://www.coindesk.com/the-tapscotts-on-blockchain-2016-and-whats-next/ …	alextapscott	25	31	1481805070	809375245895249920	https://twitter.com/alextapscott/status/809375245895249920		# #	@	1	0.18	1	0.993205183377733	1.0
bitcoin 	The strong dollar $ DXY is masking the fact that # bitcoin is surging in its biggest market - China. Check out the volumepic.twitter.com/Sv801Jkmww	TonyGallippi	16	13	1481825768	809462059175772160	https://twitter.com/TonyGallippi/status/809462059175772160		#		1	0.26	1	0.993205183377733	1.0
bitcoin 	$ EURUSD < 1.04 and # bitcoin poised to breakout	TonyGallippi	4	0	1481823608	809452999772934144	https://twitter.com/TonyGallippi/status/809452999772934144		#		1	0.25	1	0.993205183377733	1.0
bitcoin 	My views on how to make Bitcoin and Blockchain reachable to masses @ CoinTelegraph @ EnricoVerga # bitcoin # blockchain https://goo.gl/EHZmxx	kgauravITC	4	0	1481756719	809172447832473600	https://twitter.com/kgauravITC/status/809172447832473600		# #	@ @	1	0	0	0.993205183377733	1.0
bitcoin 	As cash still trumps mobile payments & # Bitcoin in # Africa, @ CashaaLtd enables cash-based societies to get the advantages of Bitcoin:https://twitter.com/CashaaLtd/status/809464789697110016 …	BlockchainGirl	7	3	1481826751	809466183552380929	https://twitter.com/BlockchainGirl/status/809466183552380929		# #	@	1	0.36	1	0.993205183377733	1.0
bitcoin 	My sophisticated technical analysis shows BTC exchange rate volatility will hit 0% in 2017. Then we'll know bitcoin's true (final) value. /spic.twitter.com/GXUf1oFLif	lopp	48	20	1481824906	809458441345372160	https://twitter.com/lopp/status/809458441345372160				1	0.40	1	0.993205183377733	1.0
bitcoin 	My inner bitcoin hoarder wants another round of loading up on more $ BTC before the breakout. ;-)	CryptoHustle	3	0	1481815215	809417797705101313	https://twitter.com/CryptoHustle/status/809417797705101313				1	0.12	1	0.993205183377733	1.0
bitcoin 	"Pretty damn cool @ EdmundCMoy ! ""Bitcoin IRA Opens Accounts Worth Over $2M"" http://finance.yahoo.com/news/bitcoin-ira-opens-accounts-worth-182500275.html?soc_src=social-sh&soc_trk=tw … via @ YahooFinance"	CharlieShrem	8	3	1481837503	809511279517777924	https://twitter.com/CharlieShrem/status/809511279517777924			@ @	1	0.35	1	0.993205183377733	1.0
