currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vad_sent	vad_pol	cnn_sent	cnn_pol
bitcoin 	Who gets # Bitcoin to $100,000 faster?	maxkeiser	20	11	1510263272	928737593327603712	https://twitter.com/maxkeiser/status/928737593327603712		#		1	0	0	0.9320803728703704	-1.0
bitcoin 	Enjoy # Bitcoin, trannies, lesbians and prolapses? Follow @ bloatedlesbian .... and never come back.pic.twitter.com/bDm9kFjb72	maxkeiser	11	5	1510262261	928733354098388993	https://twitter.com/maxkeiser/status/928733354098388993		#	@	1	0.25	1	0.9320803728703704	-1.0
bitcoin 	Stop-hunting continues around $7,000 level. # Bitcoin	maxkeiser	76	12	1510260820	928727311511416832	https://twitter.com/maxkeiser/status/928727311511416832		#		1	0	0	0.9320803728703704	-1.0
bitcoin 	# Bitcoin is built on Nash equilibrium. It’s collateralized by it. Never in history have incentives been so perfectly aligned. It’s *better* than money.	maxkeiser	390	160	1510192273	928439804227878912	https://twitter.com/maxkeiser/status/928439804227878912		#		1	0.19	1	0.9320803728703704	-1.0
bitcoin 	“Let’s give thanks to John Nash, the big winner today. His game theory gave many confidence to HODL # Bitcoin during the 2X drama.” - @ bitchrist https://en.wikipedia.org/wiki/John_Forbes_Nash_Jr ….	maxkeiser	105	49	1510190639	928432949271367680	https://twitter.com/maxkeiser/status/928432949271367680		#	@	1	0.64	1	0.9320803728703704	-1.0
ethereum 	Well, if you compare to the scaling hype that alts or maybe other features that Ethereum offers, you could argue otherwise	VinnyLingham	1	1	1510185837	928412810983251970	https://twitter.com/VinnyLingham/status/928412810983251970				1	0.08	-1	0.9320803728703704	-1.0
bitcoin 	Bitcoin is to fund managers what IBM is to corporates. You won’t get fired for buying it, even though it might not be the sexiest product in the market...	VinnyLingham	109	34	1510185097	928409707118653440	https://twitter.com/VinnyLingham/status/928409707118653440				1	0.28	-1	0.9320803728703704	-1.0
bitcoin 	What’s the catalyst for Bitcoin hitting $10,000? # funpoll	VinnyLingham	42	15	1510182390	928398351107743745	https://twitter.com/VinnyLingham/status/928398351107743745		#		1	0	0	0.9320803728703704	-1.0
litecoin 	Litecoin doesn't have RBF.	SatoshiLite	5	0	1510253169	928695219821854720	https://twitter.com/SatoshiLite/status/928695219821854720				1	0	0	0.9320803728703704	-1.0
bitcoin 	That's fine. Yours doesn't need Bitcoin's most valuable feature.	SatoshiLite	0	0	1510252351	928691787899666432	https://twitter.com/SatoshiLite/status/928691787899666432				1	0.36	1	0.9320803728703704	-1.0
litecoin 	Litecoinlocal	SatoshiLite	3	0	1510252213	928691211258413056	https://twitter.com/SatoshiLite/status/928691211258413056				0	0	0	0.9320803728703704	-1.0
bitcoin litecoin 	You wouldn't imagine what I had to go through. And it was only possible because Litecoin is more centralized. With a more decentralized network like Bitcoin, there's no other way unfortunately. But Litecoin paving the way helped Bitcoin a bit IMO.	SatoshiLite	5	0	1510252095	928690714644381696	https://twitter.com/SatoshiLite/status/928690714644381696				1	0.05	-1	0.9320803728703704	-1.0
bitcoin litecoin 	Like I said, relay fees are controlled by a constant. Since LTC value went up more than 10x, so has relay fees. We will lower them. Why not support both Litecoin and Bitcoin Cash? Litecoin will get a lot of improvements BCH won't due to SegWit. And we have Coinbase buys.	SatoshiLite	16	2	1510251819	928689558698389504	https://twitter.com/SatoshiLite/status/928689558698389504				1	0.07	1	0.9320803728703704	-1.0
litecoin 	Stats show the fees for LTC is comparable to BCH: https://bitinfocharts.com/comparison/transactionfees-bch-ltc.html#3m … Since neither have full blocks, fees are determined by code constants. We are reducing fees for next release. I've also committed to scaling when we need it. You did even talk to me or the Litecoin team.	SatoshiLite	51	7	1510250838	928685442886647808	https://twitter.com/SatoshiLite/status/928685442886647808		#3m		-1	0.19	1	0.9320803728703704	-1.0
litecoin 	No, you should pay me for retweeting your Litecoin articles.	SatoshiLite	0	0	1510250496	928684010145955840	https://twitter.com/SatoshiLite/status/928684010145955840				1	0.38	-1	0.9320803728703704	-1.0
litecoin 	SegWit not needed for every Litecoin transaction as fees are still low. SegWit on Litecoin is more useful for LN.	SatoshiLite	2	0	1510250441	928683777555021824	https://twitter.com/SatoshiLite/status/928683777555021824				-1	0.11	1	0.9320803728703704	-1.0
bitcoin 	Micropayments aren't feasible on Bitcoin right now, if ever. So it was the right thing for Yours move away from Bitcoin. Why they chose BCH is mostly political IMO.	SatoshiLite	18	0	1510250325	928683290537496576	https://twitter.com/SatoshiLite/status/928683290537496576				1	0	0	0.9320803728703704	-1.0
litecoin 	Watch this LoafWallet update and download it. LoafWallet is the best mobile wallet for Litecoin! (I'm not biased. )https://twitter.com/MLPFrank/status/928677598644891648 …	SatoshiLite	348	85	1510249584	928680183489478656	https://twitter.com/SatoshiLite/status/928680183489478656				1	0.22	1	0.9320803728703704	-1.0
bitcoin 	Unfortunately, with a decentralized system, you can't do centralized planning like this. It comes with the territory. I think at $7000, the market is telling us that Bitcoin, as is, is already VERY valuable. Please don't use Roger's rhetoric that it should be higher.	SatoshiLite	15	1	1510248561	928675894138257408	https://twitter.com/SatoshiLite/status/928675894138257408				0	0.24	1	0.9320803728703704	-1.0
litecoin 	More decentralized, more security, more network adoption. That's what you are paying for. If you don't need those as much, then you should use Litecoin.	SatoshiLite	4	1	1510248097	928673946001596417	https://twitter.com/SatoshiLite/status/928673946001596417				-1	0.15	1	0.9320803728703704	-1.0
bitcoin 	Those are people that don't care for the decentralization aspect of Bitcoin. And that's fine. There will always be need for centralized services.	SatoshiLite	7	0	1510247684	928672213334573056	https://twitter.com/SatoshiLite/status/928672213334573056				1	0.06	-1	0.9320803728703704	-1.0
bitcoin 	They important fact about Bitcoin is that you can always opt-out. Coinbase user to Coinbase user can be free and it is centralized. But you can always choose to not user Coinbase if you don't like them.	SatoshiLite	10	0	1510247018	928669419571617792	https://twitter.com/SatoshiLite/status/928669419571617792				1	0.15	1	0.9320803728703704	-1.0
bitcoin 	Those 2 are both ideologically driven. They believe Bitcoin is valuable because of it's payment network properties.	SatoshiLite	55	2	1510246162	928665832699281408	https://twitter.com/SatoshiLite/status/928665832699281408				1	0.24	1	0.9320803728703704	-1.0
bitcoin 	3/3 @ brian_armstrong @ OneMorePeter @ spair @ ErikVoorhees @ wences We all want the same thing. But let's scale Bitcoin the right way without sacrificing what makes Bitcoin valuable, it's decentralization and censorship resistance.	SatoshiLite	1340	246	1510245361	928662469752397824	https://twitter.com/SatoshiLite/status/928662469752397824			@ @ @ @ @	1	0.28	1	0.9320803728703704	-1.0
bitcoin 	1/ The companies behind Segwit2x (Coinbase, Blockchain, Bitpay, Shapeshift, Xapo) all have business models that depend on low transaction fees. They are in the prime position (customers & funding) to help Bitcoin scale by building out layer 2 infrastructure, which reduces fees.	SatoshiLite	1852	580	1510244906	928660562224988160	https://twitter.com/SatoshiLite/status/928660562224988160				1	0.06	1	0.9320803728703704	-1.0
bitcoin 	Bitcoin Cash would never activate SegWit. I believe it only exists because miners wanted an alternative sha256d coin that doesn't have SegWit so that they can continue to use Asicboost.	SatoshiLite	18	4	1510213152	928527375087804417	https://twitter.com/SatoshiLite/status/928527375087804417				1	0	0	0.9320803728703704	-1.0
bitcoin 	Cash is not 8x because it doesn't have SegWit. Bitcoin Cash is more like Bitcoin/2.	SatoshiLite	17	2	1510211985	928522480448258048	https://twitter.com/SatoshiLite/status/928522480448258048				1	0.21	1	0.9320803728703704	-1.0
bitcoin 	The venue for tonight’s meetup has changed to Santa Monica but everyone still gets a free $1 of # BitcoinCash. See you there! http://meetu.ps/e/Dtqh3/1ZZTk/a pic.twitter.com/USTWpXMucS	rogerkver	835	264	1510259225	928720619310481408	https://twitter.com/rogerkver/status/928720619310481408		#		0	0.22	1	0.9320803728703704	-1.0
bitcoin 	Bitcoin Q&A: Lightning without SegWit?https://youtu.be/wqbQJ82Hf0s	aantonop	109	32	1510254088	928699075045810177	https://twitter.com/aantonop/status/928699075045810177				1	0	0	0.9320803728703704	-1.0
bitcoin 	For the avoidance of doubt, Core won this battle. Congrats to them. I'm glad SegWit activated at least, and I will not advocate further scaling upgrades. Regardless of the path, I'll continue building Bitcoin into the financial platform so desperately needed by the world.	ErikVoorhees	1577	332	1510241504	928646295249502208	https://twitter.com/ErikVoorhees/status/928646295249502208				1	0.02	-1	0.9320803728703704	-1.0
bitcoin 	"Plot twist? ""BitPico"" claims B2X hard fork will happen, backed by 30% of hashrate. (Anyone know who this is?) https://lists.linuxfoundation.org/pipermail/bitcoin-segwit2x/2017-November/000689.html …pic.twitter.com/NLK0POtvzY"	TuurDemeester	180	134	1510187270	928418821517512705	https://twitter.com/TuurDemeester/status/928418821517512705				-1	0.02	-1	0.9320803728703704	-1.0
bitcoin 	Today was a massive win for Bitcoin as decentralized, censorship resistant digital gold. Miners & corps are not in charge, savers are!	TuurDemeester	1298	361	1510186675	928416323813732353	https://twitter.com/TuurDemeester/status/928416323813732353				1	0.29	1	0.9320803728703704	-1.0
bitcoin 	# London # Token # Fundraising # Manifesto has more signatories http://www.longfinance.net/news/long-finance-blogs/1117-the-london-token-fundraising-manifesto.html … - # ico # ito # blockchain # bitcoin # regtech # governance # regulation # financepic.twitter.com/tyHnejIbYB	mrmainelli	4	5	1510230314	928599357796028416	https://twitter.com/mrmainelli/status/928599357796028416		# # # # # # # # # # # #		1	0	0	0.9320803728703704	-1.0
bitcoin 	In 10 minutes @ ToneVays talks about why he thinks the # Bitcoin price will come down. live http://Www.cnbcafrica.com/watch-live pic.twitter.com/r7w9hmPyCM	cryptomanran	2	0	1510251732	928689194372919297	https://twitter.com/cryptomanran/status/928689194372919297		#	@	1	0	0	0.9320803728703704	-1.0
bitcoin 	"@ rogerkver "" Bitcoin core want small blocks so people like @ ToneVays can run full nodes on $50 laptops""pic.twitter.com/Wi5g5izHlU"	cryptomanran	9	6	1510217124	928544035932987392	https://twitter.com/cryptomanran/status/928544035932987392			@ @	1	0.29	1	0.9320803728703704	-1.0
bitcoin 	Bitcoin is the winner! At least that's what @ theonevortex says!pic.twitter.com/eioJueDW5Z	cryptomanran	18	2	1510214390	928532569762729985	https://twitter.com/cryptomanran/status/928532569762729985			@	1	0.31	1	0.9320803728703704	-1.0
bitcoin 	My luggage likes your your luggage. # Bitcoinhttps://twitter.com/haydentiff/status/795031901140615169 …	haydentiff	11	6	1510267290	928754448377307137	https://twitter.com/haydentiff/status/928754448377307137		#		1	0.21	1	0.9320803728703704	-1.0
bitcoin 	That's market cap of bitcoin. The remaining 4,899 Saudi princes should get it while they can.https://twitter.com/AlArabiya_Eng/status/928628442270191621 …	stacyherbert	14	3	1510237571	928629796388655104	https://twitter.com/stacyherbert/status/928629796388655104				1	0	0	0.9320803728703704	-1.0
bitcoin 	silver lining is a lot more wallets are hardened against contentious forks now. makes it even more implausible to co-opt and sybil SPV wallets. same for bitcoin p2p network, hardened against incompatible protocol masquerading.	adam3us	51	20	1510210830	928517636190650368	https://twitter.com/adam3us/status/928517636190650368				1	0.10	-1	0.9320803728703704	-1.0
bitcoin 	so lets see cypherpunk bitcoiner services take market share. game on!	adam3us	46	11	1510210680	928517008320118784	https://twitter.com/adam3us/status/928517008320118784				1	0.15	1	0.9320803728703704	-1.0
