currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vad_sent	vad_pol	cnn_sent	cnn_pol
ethereum 	Can these people at least *try* to engage with the actual arguments and rebuttals to this stuff like https:// medium.com/@VitalikButeri n/a-proof-of-stake-design-philosophy-506585978d51 … and https:// github.com/ethereum/wiki/ wiki/Proof-of-Stake-FAQ … ?	VitalikButerin	25	7	1515940167	952548219988226049	https://twitter.com/VitalikButerin/status/952548219988226049			@VitalikButeri	0	0.30	1	0.9985272459499264	1.0
bitcoin 	So therefore Bitcoin is Coke and Bitcoin Cash is Pepsi? The rest probably won’t survive or be relegated to inconsequentiality. This is an interesting analogy but like most analogies, it’s just for mental exercise, not reality which almost always strays from what we think. https:// twitter.com/tuurdemeester/ status/952626569494827014 …	VinnyLingham	113	30	1515961068	952635884142182400	https://twitter.com/VinnyLingham/status/952635884142182400				1	0.16	1	0.9985272459499264	1.0
litecoin 	Where's the Litecoin Cafe?	SatoshiLite	19	1	1515953983	952606168400109568	https://twitter.com/SatoshiLite/status/952606168400109568				1	0	0	0.9985272459499264	1.0
bitcoin 	#Bitcoin introduces a platform on which you can run currency as an application, on a network without any central points of control. This is not money for the internet, but the internet of money. https:// youtu.be/Qkjm5E5BeB8 https://www. amazon.com/Internet-Money -Andreas-M-Antonopoulos/dp/194791006X/ref=asap_bc?ie=UTF8 …	aantonop	2243	807	1515952996	952602026080374784	https://twitter.com/aantonop/status/952602026080374784		#Bitcoin		1	0	0	0.9985272459499264	1.0
bitcoin 	If there are any bored devs out there who are *very* well versed in the Bitcoin codebase, ping me. Looking to bounce a few ideas around.	ummjackson	45	11	1515901555	952386266691022849	https://twitter.com/ummjackson/status/952386266691022849				1	0	0	0.9985272459499264	1.0
bitcoin 	Fees are too high on the Bitcoin network. It doesn't make sense to enable orders below $100-$200 unfortunately.	ErikVoorhees	20	3	1515967484	952662794301853697	https://twitter.com/ErikVoorhees/status/952662794301853697				1	0.17	-1	0.9985272459499264	1.0
bitcoin 	Digicash, e-gold, etc... all predated Bitcoin too ;-)	TuurDemeester	6	0	1515966255	952657641586688000	https://twitter.com/TuurDemeester/status/952657641586688000				1	0.25	1	0.9985272459499264	1.0
bitcoin 	Thinking about the many Bitcoin clones, contenders, and airdrops out there, I remembered reading about Coca Cola's history. https:// twitter.com/TuurDemeester/ status/892953550694764545 …	TuurDemeester	359	133	1515958847	952626569494827014	https://twitter.com/TuurDemeester/status/952626569494827014				1	0	0	0.9985272459499264	1.0
bitcoin 	You could browse through the people I follow on twitter: https:// twitter.com/following Or start here for other Bitcoin references: http:// lopp.net/bitcoin.html	TuurDemeester	3	0	1515890881	952341498921672704	https://twitter.com/TuurDemeester/status/952341498921672704				1	0	0	0.9985272459499264	1.0
bitcoin 	Thanks again to all who participated in the Fundraiser for Bitcoin core developer Luke Dashjr, where we exceeded even our stretch goal of 8.5 BTC! https:// medium.com/@tuurdemeester /fundraiser-for-luke-dashjr-2a4c0afb96a8 … https:// twitter.com/LukeDashjr/sta tus/952308778770358272 …	TuurDemeester	129	14	1515887038	952325380827963392	https://twitter.com/TuurDemeester/status/952325380827963392			@tuurdemeester	1	0.25	1	0.9985272459499264	1.0
bitcoin 	Free smart ledger lecture by @mrmainelli on 30 January @asi London https://www. adamsmith.org/events/prof-mi chael-mainelli-on-smart-ledgers … @BitcoinByte @LongFinance @ZYenLF	mrmainelli	8	9	1515930984	952509703417942017	https://twitter.com/mrmainelli/status/952509703417942017			@mrmainelli @asi @BitcoinByte @LongFinance @ZYenLF	1	0.72	1	0.9985272459499264	1.0
bitcoin 	Pleased to report we have MacMiner - CPU mining app working for #GlobalBoost ! Follow these instructions to make it work. Soon your Macintosh will be securing the only patriot #blockchain earning free $ BSTY ! #Bitcoin #ThankAVet #DC https:// globalboo.st/statusview/577 ef1154f3240ad5b9b413aa7346a1e … pic.twitter.com/4cLQOVAGjB	NetworksManager	26	18	1515901729	952386998865682432	https://twitter.com/NetworksManager/status/952386998865682432		#GlobalBoost #blockchain #Bitcoin #ThankAVet #DC		1	0.30	1	0.9985272459499264	1.0
ripple 	Not that I know of. It’s a bummer too. There aren’t ANY women presenters. It sure would be nice to have @emy_wng on stage! #xrpthestandard $ XRP #TNABC #blockchain #startup @Ripple @bgarlinghouse @keynote_ae pic.twitter.com/KRZ7AUCP7M	haydentiff	6	7	1515968736	952668046224601088	https://twitter.com/haydentiff/status/952668046224601088		#xrpthestandard #TNABC #blockchain #startup	@emy_wng @Ripple @bgarlinghouse @keynote_ae	1	0.06	1	0.9985272459499264	1.0
bitcoin 	My shirt arrives this week! #BitcoinCash pic.twitter.com/3hZcNtB2si	haydentiff	39	5	1515967955	952664769487499265	https://twitter.com/haydentiff/status/952664769487499265		#BitcoinCash		0	0	0	0.9985272459499264	1.0
bitcoin 	Are you joking? I did buy a $500 gift card using #Bitcoin entirely to avoid the transaction fees and guess what? The price of Bitcoin practically doubled while my gift card balance did not. People who actually use crypto understand this. https:// twitter.com/crypt0n1te/sta tus/952643871837773825 …	haydentiff	60	12	1515965995	952656549163417602	https://twitter.com/haydentiff/status/952656549163417602		#Bitcoin		1	0.15	1	0.9985272459499264	1.0
bitcoin 	Or consider using @SellyLLC so that customers can pay using $ XRP ! Both #BitcoinCash and #XRP are quick and inexpensive payment methods. #Bitcoin is not. Please, please take this into consideration. https:// twitter.com/sellyllc/statu s/951859380672229378 …	haydentiff	37	14	1515959084	952627561363746816	https://twitter.com/haydentiff/status/952627561363746816		#BitcoinCash #XRP #Bitcoin	@SellyLLC	1	0.08	1	0.9985272459499264	1.0
bitcoin 	Will you PLEASE consider accepting #BitcoinCash , @gyft ? I really miss using your service. pic.twitter.com/72f7rkieB4	haydentiff	177	44	1515958785	952626309225529345	https://twitter.com/haydentiff/status/952626309225529345		#BitcoinCash	@gyft	-1	0.15	1	0.9985272459499264	1.0
bitcoin ripple 	Ripple's ledger headers are like Bitcoin's block headers, both chain & incorporate txns by hash. Which part confuses you? You’re obsessed with us and it’s creepy AF. I have to block you now. Find a hobby.	haydentiff	34	3	1515909133	952418053148499973	https://twitter.com/haydentiff/status/952418053148499973				1	0.21	-1	0.9985272459499264	1.0
bitcoin ripple 	Yeah. @yoshitaka_kitao and I are a rare breed. We’re both big fans of #BitcoinCash and @Ripple .	haydentiff	9	2	1515905919	952404573515403265	https://twitter.com/haydentiff/status/952404573515403265		#BitcoinCash	@yoshitaka_kitao @Ripple	0	0.10	1	0.9985272459499264	1.0
bitcoin 	I ordered this one. #BitcoinCash pic.twitter.com/sKdkq5zaRI	haydentiff	42	5	1515904608	952399074510204928	https://twitter.com/haydentiff/status/952399074510204928		#BitcoinCash		1	0	0	0.9985272459499264	1.0
bitcoin 	Just until Wednesday. Heading to Miami right after for a Bitcoin conference.	haydentiff	0	0	1515891422	952343767624962048	https://twitter.com/haydentiff/status/952343767624962048				1	0	0	0.9985272459499264	1.0
bitcoin 	Does anybody have an extra ticket to #TNABC ? I have a friend that is looking. Thanks! #BitcoinMiami @keynote_ae pic.twitter.com/Uh7DDSrWgO	haydentiff	23	9	1515890778	952341067030061056	https://twitter.com/haydentiff/status/952341067030061056		#TNABC #BitcoinMiami	@keynote_ae	1	0.25	1	0.9985272459499264	1.0
bitcoin 	HODL tourism and ICOs with @BitcoinKhaleesi https:// steemit.com/bitcoin/@keise rreport/hodl-tourism-and-icos-with-bitcoin-khaleesi …	stacyherbert	57	17	1515894756	952357750511685634	https://twitter.com/stacyherbert/status/952357750511685634			@BitcoinKhaleesi @keise	1	0	0	0.9985272459499264	1.0
bitcoin 	Proof: https:// github.com/bitcoin/bitcoi n/pull/10229 …	jimmysong	142	10	1515955786	952613728897437696	https://twitter.com/jimmysong/status/952613728897437696				0	0	0	0.9985272459499264	1.0
bitcoin 	#bitcoin alert https:// twitter.com/cnbcfastmoney/ status/952631426310135809 …	sbmeunier	0	1	1515963416	952645730392473600	https://twitter.com/sbmeunier/status/952645730392473600		#bitcoin		1	0.30	1	0.9985272459499264	1.0
bitcoin ethereum 	Some #fintech and #crypto predictions of mine for the year 2018 Enjoy! #AI #quantum #cybersecurity #bitcoin #ethereum #cryptocurrencies http:// finnoworld.com/2018-fintech-c rypto-predictions/ … pic.twitter.com/0LjBn81NGm	sbmeunier	2	1	1515942382	952557508526211072	https://twitter.com/sbmeunier/status/952557508526211072		#fintech #crypto #AI #quantum #cybersecurity #bitcoin #ethereum #cryptocurrencies		1	0.27	1	0.9985272459499264	1.0
bitcoin 	The @bitcoin account was bought and is now used to promote #bcash Is it OK to mislead people with dirty tricks? #fintech #bitcoin @Excellion @rogerkver ?	sbmeunier	9	7	1515934141	952522942830862336	https://twitter.com/sbmeunier/status/952522942830862336		#bcash #fintech #bitcoin	@bitcoin @Excellion @rogerkver	1	0.14	1	0.9985272459499264	1.0
bitcoin 	Here’s what #bitcoin critics and supporters around the world have to say about the #cryptocurrency #blockchain #fintech https:// bloom.bg/2mFN1G7 pic.twitter.com/ftgcdEpqp1	sbmeunier	1	3	1515920845	952467178477031424	https://twitter.com/sbmeunier/status/952467178477031424		#bitcoin #cryptocurrency #blockchain #fintech		1	0.18	1	0.9985272459499264	1.0
bitcoin 	Here's how China is cracking down on #bitcoin and other #cryptocurrencies #blockchain #fintech https:// bloom.bg/2mwQhCq pic.twitter.com/xpoC7cnSuK	sbmeunier	3	4	1515910642	952424380465901568	https://twitter.com/sbmeunier/status/952424380465901568		#bitcoin #cryptocurrencies #blockchain #fintech		1	0	0	0.9985272459499264	1.0
bitcoin 	nice! i always HODL - i am a bitcoiner at heart	Melt_Dem	1	0	1515927570	952495383330029568	https://twitter.com/Melt_Dem/status/952495383330029568				1	0.24	1	0.9985272459499264	1.0
