currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vad_sent	vad_pol	cnn_sent	cnn_pol
bitcoin 	The toxicity is created when supporters of one coin is trying to say their coin is the real Bitcoin. You can't let that go if someone is trying to steal another brand. If it's just another altcoin competing, people won't be so defensive. At least not this much.	SatoshiLite	8	0	1524420879	988118904286232576	https://twitter.com/SatoshiLite/status/988118904286232576				1	0.06	1	0.9839979698910281	1.0
litecoin 	There is none. I'm not sure what that's all about. I don't own any OMG and have absolutely no connection with that project. And Litecoin Foundation is not working with OMG either. If people have been following me, you know that I don't like ICOs.	SatoshiLite	24	4	1524410923	988077144080171008	https://twitter.com/SatoshiLite/status/988077144080171008				-1	0.18	-1	0.9839979698910281	1.0
bitcoin 	Didn't you sell all your Bitcoin for Bcash?	SatoshiLite	1124	77	1524391536	987995830408925184	https://twitter.com/SatoshiLite/status/987995830408925184				0	0	0	0.9839979698910281	1.0
bitcoin 	Which is better? This is analogous to Bitcoin's dragons den. I know, tough decisions.	SatoshiLite	87	23	1524384197	987965045597491200	https://twitter.com/SatoshiLite/status/987965045597491200				1	0.10	1	0.9839979698910281	1.0
bitcoin litecoin 	Bitcoin people tell others to use Litecoin. Hmm...	SatoshiLite	6	0	1524367971	987896991463100416	https://twitter.com/SatoshiLite/status/987896991463100416				1	0	0	0.9839979698910281	1.0
bitcoin 	. @ btc is the real @ bitcoinhttps://twitter.com/btc/status/987874702193545218 …	SatoshiLite	3961	882	1524364848	987883892068663296	https://twitter.com/SatoshiLite/status/987883892068663296			@ @	1	0	0	0.9839979698910281	1.0
litecoin 	Joe, I am having an honest and open conversation. Who ever you talked to is lying, either about the price conversation or about being part of the Litecoin Foundation.	SatoshiLite	38	3	1524363839	987879658166272001	https://twitter.com/SatoshiLite/status/987879658166272001				1	0.01	-1	0.9839979698910281	1.0
litecoin 	We don't talk about prices on our slack. So whoever is the source is either not part of the Litecoin Foundation or just making shit up. Even if we did talk about price, $3000 is ridiculously high.	SatoshiLite	46	8	1524362602	987874470583943168	https://twitter.com/SatoshiLite/status/987874470583943168				-1	0.30	-1	0.9839979698910281	1.0
bitcoin 	Bitcoin Q&A: Miners, pools, and consensushttps://youtu.be/JHz7LM4ncLw	aantonop	158	86	1524411168	988078173287075843	https://twitter.com/aantonop/status/988078173287075843				1	0	0	0.9839979698910281	1.0
bitcoin 	See: http://bitcoin.sipa.be/ pic.twitter.com/YPwmtNivja	TuurDemeester	2	1	1524427621	988147182497869824	https://twitter.com/TuurDemeester/status/988147182497869824				1	0	0	0.9839979698910281	1.0
ethereum 	I’m still thinking $ 10 000 by end Tuesday. Ethereum at $750!	cryptomanran	936	151	1524394449	988008047275597825	https://twitter.com/cryptomanran/status/988008047275597825				0	0	0	0.9839979698910281	1.0
bitcoin 	The # GlobalBoost # Blockchain is making this all possible, folks! # philanthropy # Bitcoinhttps://twitter.com/NetworksManager/status/988065485903286273 …	NetworksManager	11	10	1524408707	988067851952148481	https://twitter.com/NetworksManager/status/988067851952148481		# # # #		1	0	0	0.9839979698910281	1.0
