currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vad_sent	vad_pol	cnn_sent	cnn_pol
bitcoin 	Current Core dev team policies of network congestion & high fees are hindering bitcoin's usefulness as money.pic.twitter.com/B47qTkfvD8	rogerkver	115	113	1471097491	764464403848671236	https://twitter.com/rogerkver/status/764464403848671236				1	0.30	1	0.973384158278065	-1.0
bitcoin 	Upcoming talks: Los Angeles Bitcoin Meetup - Sep 7th Plug & Play (Sunnyvale) - Sep 13th SF Bitcoin - Sep ?? TBD	aantonop	32	17	1471114268	764534771602956288	https://twitter.com/aantonop/status/764534771602956288				1	0.21	1	0.973384158278065	-1.0
bitcoin 	@triptananda @ NelsonMRosario @ balajis That type of behavior from government is exactly what drives some people into Bitcoin.	ErikVoorhees	1	0	1471065449	764330009808900096	https://twitter.com/ErikVoorhees/status/764330009808900096			@triptananda @ @	1	0	0	0.973384158278065	-1.0
bitcoin 	Probably a good start: https://bitcointalk.org/index.php?topic=1427230.0 …	TuurDemeester	2	0	1471053295	764279031999016960	https://twitter.com/TuurDemeester/status/764279031999016960				1	0.44	1	0.973384158278065	-1.0
bitcoin 	Cheers Vigilantes! @ NollyPrott @ thesecondgoing @ _CareKids @ MistressRazz @Bitcoin3D @ ClarenceStinson # Anarchism # Voluntaryism	DollarVigilante	5	0	1471107173	764505014463324160	https://twitter.com/DollarVigilante/status/764505014463324160		# #	@ @ @ @ @Bitcoin3D @	0	0.26	1	0.973384158278065	-1.0
bitcoin 	# Equality is what # Bitcoin represents. Subscribe--> http://buff.ly/1TFC7sO pic.twitter.com/JQ4jjK6duQ	DollarVigilante	14	5	1471101934	764483038256431104	https://twitter.com/DollarVigilante/status/764483038256431104		# #		1	0	0	0.973384158278065	-1.0
bitcoin 	Cheers Vigilantes! @ sovryntech @ bigBucksCo @ Beyond_Bitcoin @ romerome94 @ thefreerifleman # Anarchism # Voluntaryism	DollarVigilante	1	1	1471086834	764419706505793536	https://twitter.com/DollarVigilante/status/764419706505793536		# #	@ @ @ @ @	0	0.26	1	0.973384158278065	-1.0
bitcoin 	Postage, bitcoin, and specific cycles: http://elaineou.com/2016/08/12/the-postage-stamp-economy/ …. Specific cycles needed to avoid vulnerable exchanges surrounding Bitcoin.	NickSzabo4	13	14	1471117263	764547332360712192	https://twitter.com/NickSzabo4/status/764547332360712192				1	0.24	-1	0.973384158278065	-1.0
ethereum 	Ethereum Scaling Advances With '1st' Off # Blockchain # Payments # fintech http://www.coindesk.com/ethereum-scaling-advances-first-off-blockchain-payments/ …pic.twitter.com/722yOA0UjW	sbmeunier	6	26	1471123214	764572294035435520	https://twitter.com/sbmeunier/status/764572294035435520		# # #		1	0	0	0.973384158278065	-1.0
bitcoin 	Bitcoin could go mainstream in 2017 Great Interview @ oscarjofre @ Irish_TechNews # fintech # blockchain http://ow.ly/YWWv303btek	sbmeunier	22	29	1471093267	764446685703577602	https://twitter.com/sbmeunier/status/764446685703577602		# #	@ @	1	0.62	1	0.973384158278065	-1.0
bitcoin 	@ alansilbert but then they don't mention # bitcoin once in their 130 page report	Melt_Dem	7	0	1471120593	764561298960949248	https://twitter.com/Melt_Dem/status/764561298960949248		#	@	1	0	0	0.973384158278065	-1.0
