currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vad_sent	vad_pol	cnn_sent	cnn_pol
bitcoin 	In the future, looking at the # Bitcoin chart, the move from $400 to $5,000 won't stand out much as the price tops $100,000. Fiat's dead.	maxkeiser	352	159	1504039574	902633513329074176	https://twitter.com/maxkeiser/status/902633513329074176		#		1	0.07	-1	0.9963828885817073	-1.0
bitcoin 	Looks like cartel smashes Gold below $1,300. Gold buyers should buy # Bitcoin up to $10,000 then park some profits in Gold (if you must).	maxkeiser	102	42	1504038736	902629998351278084	https://twitter.com/maxkeiser/status/902629998351278084		#		1	0.40	1	0.9963828885817073	-1.0
bitcoin 	# YNot10K # Bitcoin	maxkeiser	59	9	1504025645	902575090109366277	https://twitter.com/maxkeiser/status/902575090109366277		# #		1	0	0	0.9963828885817073	-1.0
bitcoin 	# Bitcoin gets fatter (price goes higher) as it gobbles up fiat. It's the 'white blood cells' of currency. The disease of fiat will end.	maxkeiser	160	69	1504019731	902550286283223040	https://twitter.com/maxkeiser/status/902550286283223040		#		1	0	0	0.9963828885817073	-1.0
bitcoin 	# Bitcoin's volatility is a reflection of global rejection of USD. Expect more BTC volatility (and higher prices) as USD collapses.	maxkeiser	122	63	1504015012	902530494046367744	https://twitter.com/maxkeiser/status/902530494046367744		#		1	0.42	-1	0.9963828885817073	-1.0
bitcoin 	# Bitcoin will probably break $5,000 this week, starting a new media blitz, creating new wave of buyers who'll power price toward $10,000.	maxkeiser	718	354	1504011568	902516048351686657	https://twitter.com/maxkeiser/status/902516048351686657		#		1	0.30	1	0.9963828885817073	-1.0
bitcoin 	Visa cards: Worthless plastic subsidized by Fed to enrich crooks who badmouth # Bitcoin.	maxkeiser	100	27	1503959815	902298980016693249	https://twitter.com/maxkeiser/status/902298980016693249		#		1	0.44	-1	0.9542505444423655	1.0
bitcoin 	Gold is outperforming # Bitcoin this instant.pic.twitter.com/cGD0kU5LPw	maxkeiser	74	21	1503959471	902297538656694272	https://twitter.com/maxkeiser/status/902297538656694272		#		1	0	0	0.9542505444423655	1.0
bitcoin 	Taking cue from # Bitcoin, Gold moving higher; breaks out of 7 yr bear trend. # Buy	maxkeiser	63	25	1503958223	902292303603224576	https://twitter.com/maxkeiser/status/902292303603224576		# #		1	0	0	0.9542505444423655	1.0
bitcoin 	# Bitcoin moving higher attracting safe haven money on news of North Korea's missile launch over Japan. # Buy	maxkeiser	178	92	1503958079	902291700298723328	https://twitter.com/maxkeiser/status/902291700298723328		# #		1	0.36	1	0.9542505444423655	1.0
bitcoin 	I support @ wences. He is a true Bitcoin believer and got me into Bitcoin. His decision matters most to me.	VinnyLingham	3	0	1504036187	902619309150801920	https://twitter.com/VinnyLingham/status/902619309150801920			@	1	0.28	1	0.9963828885817073	-1.0
litecoin 	The @ LTCFoundation is partnering with @ OPENDIME to do a run of LTC OpenDimes! These will be Litecoin-branded and stores LTC. Stay tuned... pic.twitter.com/6K0Qv0p2Jc	SatoshiLite	667	227	1504039046	902631298073747456	https://twitter.com/SatoshiLite/status/902631298073747456			@ @	0	0	0	0.9963828885817073	-1.0
bitcoin 	Is this another HF like Bitcoin Cash?	SatoshiLite	9	1	1504025624	902575001500450816	https://twitter.com/SatoshiLite/status/902575001500450816				1	0.36	1	0.9963828885817073	-1.0
bitcoin litecoin 	Bitcoin all time high. Litecoin all time high. Life is good!	SatoshiLite	2923	698	1504024730	902571252140744706	https://twitter.com/SatoshiLite/status/902571252140744706				1	0.16	1	0.9963828885817073	-1.0
litecoin 	This is a very good bear case for holding litecoins on LoafWallet. pic.twitter.com/TPCq4Var5H	SatoshiLite	538	51	1504023453	902565897008594946	https://twitter.com/SatoshiLite/status/902565897008594946				1	0.25	1	0.9963828885817073	-1.0
litecoin 	Nice to see Litecoin on http://CNBC.com ! But they mistakenly called it Litcoin. That works! https://twitter.com/CNBC/status/902465931984740352 …	SatoshiLite	824	181	1504001607	902474269019389952	https://twitter.com/SatoshiLite/status/902474269019389952				0	0.04	1	0.9963828885817073	-1.0
litecoin 	How about launch it on Litecoin first? We can help test it out and we have no fork drama.	SatoshiLite	42	8	1504000494	902469600117325824	https://twitter.com/SatoshiLite/status/902469600117325824				1	0.06	1	0.9963828885817073	-1.0
bitcoin 	Bitcoin Q&A: Will governments ban cryptocurrencies?https://youtu.be/LIQkuF_I5Xo	aantonop	225	119	1504030501	902595457607716864	https://twitter.com/aantonop/status/902595457607716864				1	0.56	-1	0.9963828885817073	-1.0
bitcoin 	Learning about this # bitcoin thing.pic.twitter.com/psNaEUXdkW	ummjackson	21	0	1503977632	902373710350270467	https://twitter.com/ummjackson/status/902373710350270467		#		1	0	0	0.9963828885817073	-1.0
bitcoin ethereum 	“Fukuyama’s Revenge: Can Distributed Computing Help Reclaim Human Liberty?” by @ seven7hwave https://extranewsfeed.com/fukuyamas-revenge-can-distributed-computing-help-reclaim-human-liberty-14822abe747f … # bitcoin # ethereum	ErikVoorhees	21	7	1504018626	902545651421949954	https://twitter.com/ErikVoorhees/status/902545651421949954		# #	@	1	0.18	-1	0.9963828885817073	-1.0
litecoin 	What's a good bear case for Litecoin?	TuurDemeester	70	5	1504022264	902560909780017152	https://twitter.com/TuurDemeester/status/902560909780017152				1	0.44	1	0.9963828885817073	-1.0
ethereum 	Previous devcon is when the DDOS attackers chose to strike:http://www.newsbtc.com/2016/09/19/ethereum-decvon-2-dos-attack/ …	TuurDemeester	1	1	1503966032	902325057573322752	https://twitter.com/TuurDemeester/status/902325057573322752				0	0.64	-1	0.9963828885817073	-1.0
bitcoin 	Bitcoin Price Set New All-Time High Above $4,700. GlobalBoost is ours, do u know any1 else with a # Blockchain? $ BSTYhttp://bit.ly/2iFZQR2  – bei North Lawn - White House	NetworksManager	16	20	1504031072	902597852194590725	https://twitter.com/NetworksManager/status/902597852194590725		#		1	0	0	0.9963828885817073	-1.0
bitcoin 	2.90 MH/s computing power on GlobalBoost # Blockchain Difficulty .404 # Android $ BSTY http://emmegirls.tumblr.com/post/164753476605/miningglobalboostbstyandroidneoneonminer … # Bitcoinpic.twitter.com/4ZQ4ZVvy0e	NetworksManager	4	8	1504026003	902576593448689665	https://twitter.com/NetworksManager/status/902576593448689665		# # #		1	0.34	-1	0.9963828885817073	-1.0
bitcoin 	Mexico, like Vietnam+handful of other countries, is preparing to introduce legislation to regulate # Blockchain $ BSTYhttp://www.zerohedge.com/news/2017-08-28/banxico-chief-bitcoin-should-be-treated-commodity …	NetworksManager	24	31	1503960974	902303842884345856	https://twitter.com/NetworksManager/status/902303842884345856		#		1	0.36	1	0.9542505444423655	1.0
bitcoin 	Western Union has been cheaper than # Bitcoin... https://twitter.com/haydentiff/status/784034302141005824 …https://twitter.com/oksurvivor/status/902579823033421824 …	haydentiff	25	9	1504027403	902582466791313408	https://twitter.com/haydentiff/status/902582466791313408		#		1	0	0	0.9963828885817073	-1.0
ripple 	Ripple has tried to work with SWIFT, but @ swiftcommunity won't stop clinging to their legacy systems. # AdaptOrDiehttps://www.paymentssource.com/news/ripple-vs-swift-rivalry-heats-up-banking-may-be-ultimate-winner …	haydentiff	16	4	1504014282	902527432003084289	https://twitter.com/haydentiff/status/902527432003084289		#	@	-1	0.24	1	0.9963828885817073	-1.0
ripple 	The best links are listed in Ripple's developer center:https://ripple.com/build/	haydentiff	1	0	1503986879	902412495419318272	https://twitter.com/haydentiff/status/902412495419318272				1	0.64	1	0.9963828885817073	-1.0
ripple 	Consensus is allowed to fail in Ripple. Network operators are alerted of the bad nodes and then consensus continues.	haydentiff	1	0	1503986223	902409744467587072	https://twitter.com/haydentiff/status/902409744467587072				-1	0.54	-1	0.9963828885817073	-1.0
ripple 	"""Trust"" in Ripple means finding high performing, secure validators. Not validators that suddenly go offline (like me right now)."	haydentiff	0	0	1503986001	902408814007341057	https://twitter.com/haydentiff/status/902408814007341057				1	0.11	1	0.9963828885817073	-1.0
bitcoin 	There isn't any possible way to reverse the ledger. The same is not true for Bitcoin.	haydentiff	0	0	1503984618	902403011259113472	https://twitter.com/haydentiff/status/902403011259113472				1	0.16	-1	0.9963828885817073	-1.0
bitcoin 	I'm not sure why you're taking the existence of # BitcoinCash so personally. I can't help you. I'm sorry.	haydentiff	0	0	1503984513	902402570949447681	https://twitter.com/haydentiff/status/902402570949447681		#		-1	0.21	-1	0.9963828885817073	-1.0
bitcoin ripple 	So really, Ripple is more immutable and more censorship resistant than Bitcoin.	haydentiff	2	0	1503983862	902399838804996097	https://twitter.com/haydentiff/status/902399838804996097				1	0	0	0.9963828885817073	-1.0
