currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vad_sent	vad_pol	cnn_sent	cnn_pol
ethereum 	As predicted, banks are toast in face of crypto annihilation. https:// ethereumworldnews.com/cryptocurrency -no-competition-bank-america/ …	maxkeiser	494	267	1519419009	967139537804759040	https://twitter.com/maxkeiser/status/967139537804759040				1	0	0	0.9557365871702046	-1.0
bitcoin 	Bank of America admits it can’t compete with #Bitcoin . Going long crypto and short banks will make some folks huge bundles of moola. https://www. ft.com/content/99fdd3 e4-1821-11e8-9e9c-25c814761640 …	maxkeiser	507	239	1519397427	967049019854852101	https://twitter.com/maxkeiser/status/967049019854852101		#Bitcoin		1	0.20	1	0.9557365871702046	-1.0
bitcoin 	Market value of alt coins follows Bitcoin, only more so. Bezop price has dropped in half. There is no better time to buy! Bezop will rise, even more so, as BTC marches forward! Bezop blockchain ecommerce cannot lose in the long term. http:// Hitbtc.com	officialmcafee	809	210	1519419961	967143532120199175	https://twitter.com/officialmcafee/status/967143532120199175				1	0.15	1	0.9557365871702046	-1.0
bitcoin 	46% of Last Year’s ICOs Have Failed Already https:// news.bitcoin.com/46-last-years- icos-failed-already/ … via @BTCTN	aantonop	1011	557	1519424953	967164470068834309	https://twitter.com/aantonop/status/967164470068834309			@BTCTN	-1	0.51	-1	0.9557365871702046	-1.0
bitcoin 	Received notice from Coinbase today, that my account is one of the 13,000 that they will have to turn over to the IRS under the court order. Not surprised, I knew I would be in that group. In case you were wondering, I've filed & paid taxes for my bitcoin income, gains/losses.	aantonop	1542	353	1519423941	967160225378660352	https://twitter.com/aantonop/status/967160225378660352				1	0.08	1	0.9557365871702046	-1.0
bitcoin 	"Annual ""Corruption Index"" shows more than 85% of humanity lives under very corrupt governments. This is why decentralization of power matters. This is why bitcoin. #theother6billion http://www. transparency.org/cpi2017 pic.twitter.com/8SSse0Nac9"	aantonop	2984	1799	1519413942	967118286184828928	https://twitter.com/aantonop/status/967118286184828928		#theother6billion		1	0.01	1	0.9557365871702046	-1.0
bitcoin 	Bitcoin Q&A: Why running a node is important https:// youtu.be/oX0Yrv-6jVs	aantonop	346	148	1519413885	967118049752035328	https://twitter.com/aantonop/status/967118049752035328				1	0.20	1	0.9557365871702046	-1.0
bitcoin 	Bitcoin Fees Drop: Why It Happened And What It Means http:// bit.ly/2CigjDY via @CoinDesk	ErikVoorhees	110	65	1519405165	967081471935578112	https://twitter.com/ErikVoorhees/status/967081471935578112			@CoinDesk	1	0.27	-1	0.9557365871702046	-1.0
bitcoin ethereum 	Robinhood Opens Cryptocurrency Trading https://www. bloomberg.com/news/articles/ 2018-02-22/line-gets-longer-at-robinhood-as-cryptocurrency-trading-begins … via @technology #bitcoin #ethereum	ErikVoorhees	230	91	1519357220	966880378995617792	https://twitter.com/ErikVoorhees/status/966880378995617792		#bitcoin #ethereum	@technology	1	0	0	0.9557365871702046	-1.0
bitcoin 	Bitcoin has practically no need for governance. If you agree with the rules you stay, if you disagree, you leave and start your own project. I'm afraid governance friendly blockchains are a can of worms.	TuurDemeester	0	0	1519417265	967132224872173568	https://twitter.com/TuurDemeester/status/967132224872173568				1	0.04	1	0.9557365871702046	-1.0
ethereum 	So Christopher Allen co-authored the TLS standard. Bram Cohen created BitTorrent. Adam Back invented proof of work. Those are people that are obvious follows for me. I'm asking if there are engineers with comparable pedigree who are working on Ethereum.	TuurDemeester	13	0	1519394360	967036153604997120	https://twitter.com/TuurDemeester/status/967036153604997120				-1	0.05	1	0.9557365871702046	-1.0
bitcoin 	Mining is a big business and a bigger monopoly today. https://www. cnbc.com/2018/02/23/sec retive-chinese-bitcoin-mining-company-may-have-made-as-much-money-as-nvidia-last-year.html …	cryptomanran	47	27	1519419408	967141213320118273	https://twitter.com/cryptomanran/status/967141213320118273				1	0	0	0.9557365871702046	-1.0
ripple 	@paullinator & Rippleco definitely take the high road every single time. I am trying.	haydentiff	13	1	1519420822	967147143059443718	https://twitter.com/haydentiff/status/967147143059443718			@paullinator	-1	0.20	1	0.9557365871702046	-1.0
bitcoin 	In less than a decade, #hackers have stolen $1.2 BILLION worth of #Bitcoin and #ETH . Centralized #security doesn’t work! With @EdgeSecure , users retain full control of their private keys at all times. https:// twitter.com/edgesecure/sta tus/964143693438517248 …	haydentiff	78	23	1519393560	967032799302750208	https://twitter.com/haydentiff/status/967032799302750208		#hackers #Bitcoin #ETH #security	@EdgeSecure	1	0.08	-1	0.9557365871702046	-1.0
bitcoin 	#Bitcoin Miami followed by #Anarchapulco . @Satoshis_Vision would make it a trifecta! #justsayin @danidamman #BitcoinCash #SatoshisVision pic.twitter.com/Q3pM7JJScU	haydentiff	54	4	1519391929	967025956685778946	https://twitter.com/haydentiff/status/967025956685778946		#Bitcoin #Anarchapulco #justsayin #BitcoinCash #SatoshisVision	@Satoshis_Vision @danidamman	1	0	0	0.9557365871702046	-1.0
bitcoin 	No, it’s nothing like banking access. I don’t think you even understand what crypto is. Bank IOUs are liabilities. Crypto is an asset with immediate spendable value that is irreversible. And really, there is a good argument to be made that Bitcoin is not even ownable.	haydentiff	1	0	1519382769	966987539302223872	https://twitter.com/haydentiff/status/966987539302223872				1	0.01	-1	0.9557365871702046	-1.0
bitcoin 	Practicing not blinking like a homicidal maniac so I can finally start accepting interview requests, haha. The pain is real! #Bitcoin #BitcoinCash $ XRP #xrpthestandard @EdgeSecure pic.twitter.com/dtUW00MB34	haydentiff	367	27	1519360845	966895582068465669	https://twitter.com/haydentiff/status/966895582068465669		#Bitcoin #BitcoinCash #xrpthestandard	@EdgeSecure	1	0.15	-1	0.9557365871702046	-1.0
ripple 	Ripple has superior ledger data structures, so there is an argument to be made that calling it a blockchain actually minimizes it. (Like calling the USS Zumwalt a boat, haha. ) @tomseankelleher coined the best term -LedgerChain.	haydentiff	23	4	1519346481	966835336725876737	https://twitter.com/haydentiff/status/966835336725876737			@tomseankelleher	1	0.45	1	0.9557365871702046	-1.0
bitcoin 	Lots of great info about other bills in the works relating to bitcoin, ICOs, blockchain etc https:// bitcoinmagazine.com/articles/wyomi ng-house-unanimously-approves-two-pro-blockchain-bills/ …	stacyherbert	18	9	1519422672	967154902639284228	https://twitter.com/stacyherbert/status/967154902639284228				1	0.62	1	0.9557365871702046	-1.0
bitcoin 	Sorry typo HB19. Here’s some info about the blockchain bill and the bitcoin bill https:// bitcoinmagazine.com/articles/wyomi ng-house-unanimously-approves-two-pro-blockchain-bills/ …	stacyherbert	9	6	1519422430	967153887605067776	https://twitter.com/stacyherbert/status/967153887605067776				1	0.04	-1	0.9557365871702046	-1.0
bitcoin 	Bitcoin failed? Hmmm	WarrenWhitlock	1	0	1519382149	966984938070335488	https://twitter.com/WarrenWhitlock/status/966984938070335488				1	0.26	-1	0.9557365871702046	-1.0
bitcoin 	Venezuela President Claims His Country's Answer to Bitcoin, Petro, Raises $735 Million http:// fortune.com/2018/02/21/pet ro-bitcoin-venezuela-ico-cryptocurrency-maduro/ …	WarrenWhitlock	10	6	1519381958	966984136194867200	https://twitter.com/WarrenWhitlock/status/966984136194867200				1	0	0	0.9557365871702046	-1.0
bitcoin 	I wrote this article last year when BTC price was in the $1250 range. If they kept their bitcoin, $4 billion is conservative: https:// medium.com/@jimmysong/jus t-how-profitable-is-bitmain-a9df82c761a …	jimmysong	64	12	1519414897	967122293938966538	https://twitter.com/jimmysong/status/967122293938966538			@jimmysong	1	0	0	0.9557365871702046	-1.0
bitcoin 	Taiwanese Police Tackle Country’s First Bitcoin Robbery https://www. ccn.com/taiwanese-poli ce-tackle-countrys-first-bitcoin-robbery/ …	thomaspower	2	1	1519368524	966927790539923456	https://twitter.com/thomaspower/status/966927790539923456				1	0	0	0.9557365871702046	-1.0
bitcoin 	Interesting estimate of how much the biggest Bitcoin mining company, Bitmain, made last year in profits -- $4 billion. For comparison sake, that is the same that Goldman Sachs brought in. https://www. cnbc.com/2018/02/23/sec retive-chinese-bitcoin-mining-company-may-have-made-as-much-money-as-nvidia-last-year.html …	nathanielpopper	941	574	1519413226	967115282232655872	https://twitter.com/nathanielpopper/status/967115282232655872				1	0.23	1	0.9557365871702046	-1.0
bitcoin 	Crypto ain’t going away. #bitcoin https:// twitter.com/yahoofinance/s tatus/950860059306676224 …	GerberKawasaki	10	0	1519424436	967162303723401216	https://twitter.com/GerberKawasaki/status/967162303723401216		#bitcoin		1	0	0	0.9557365871702046	-1.0
bitcoin litecoin 	Meet ‘Paypal for Crypto,’ a New Way to Pay With Bitcoin and Litecoin https:// buff.ly/2F9ngFV pic.twitter.com/h9d7hVy021	obussmann	4	3	1519397524	967049423204298752	https://twitter.com/obussmann/status/967049423204298752				1	0.10	-1	0.9557365871702046	-1.0
bitcoin 	"""France, incidentally, went on to become the source of all sorts of crazy money experiments that ended in disaster: the assignats, John Law's land bank, the Latin Monetary Union (LMU) and the euro.” From “Before Babylon, Beyond Bitcoin” https://www. amazon.co.uk/Before-Babylon -Beyond-Bitcoin-Perspectives/dp/1907994653/ref=sr_1_1 …"	dgwbirch	2	1	1519373209	966947441395322880	https://twitter.com/dgwbirch/status/966947441395322880				1	0.76	-1	0.9557365871702046	-1.0
bitcoin ethereum 	My article on @CNBC 5 Reasons Why 2018 Might Be The Best Crypto Year So Far https://www. cnbc.com/2018/02/23/bit coin-ethereum-other-cryptocurrency-five-positive-factors-for-2018.html … #bitcoin #cryptocurrencies #cnbc #crypto #ethereum #lightning	julianhosp	198	84	1519363881	966908317426630656	https://twitter.com/julianhosp/status/966908317426630656		#bitcoin #cryptocurrencies #cnbc #crypto #ethereum #lightning	@CNBC	1	0.64	1	0.9557365871702046	-1.0
bitcoin 	SamSam virus demands bitcoin from CDOT, state shuts down 2,000 computers - http:// klou.tt/11s1nrosqi55q	billatnapier	2	3	1519382705	966987269717483521	https://twitter.com/billatnapier/status/966987269717483521				1	0	0	0.9557365871702046	-1.0
bitcoin 	Futures contracts in bitcoin which are cash-settled like the CBOE and CME varieties tend to increase, not decrease, the systemic risk to the financial system.	jonmatonis	30	14	1519376071	966959444025364480	https://twitter.com/jonmatonis/status/966959444025364480				1	0.40	1	0.9557365871702046	-1.0
bitcoin 	Venezuela Orders Government Services to Accept Any Cryptocurrency https:// news.bitcoin.com/venezuela-orde rs-government-services-to-accept-any-cryptocurrency/ … via @BTCTN	bitentrepreneur	21	8	1519388362	967010996349997061	https://twitter.com/bitentrepreneur/status/967010996349997061			@BTCTN	1	0.38	1	0.9557365871702046	-1.0
ethereum 	Telco Customers Can Buy And Sell Mobile Data On DENT Blockchain: https:// ethereumworldnews.com/telco-customer s-buy-sell-mobile-data-dent-blockchain/ … #crypto	michaelterpin	0	1	1519415901	967126505481318400	https://twitter.com/michaelterpin/status/967126505481318400		#crypto		1	0	0	0.9557365871702046	-1.0
bitcoin 	How @ImpactPPA is Bringing Renewable Energy to the World Using #Blockchain Technology: https:// bitcoinmagazine.com/articles/bring ing-renewable-energy-world-using-blockchain-technology/ …	michaelterpin	0	1	1519415603	967125252588187648	https://twitter.com/michaelterpin/status/967125252588187648		#Blockchain	@ImpactPPA	1	0.27	1	0.9557365871702046	-1.0
ethereum 	Eager to collaborate with the community on Mastering Ethereum with @aantonop . We will be reviewing your suggestions in detail. Feel free to join our open-source initiative. https:// twitter.com/maraoz/status/ 966335598993735683 …	gavofyork	311	87	1519345830	966832603436322816	https://twitter.com/gavofyork/status/966832603436322816			@aantonop	0	0.26	1	0.9557365871702046	-1.0
bitcoin 	Nice view from my suite at #Cosmopolitan #LasVegas ... the house (casino) is no match for me ... #craps #roulette #blackjack ... all good! They treat me with respect here ... they even let me play roulette with #bitcoin chips #crypto #blockchain $ BTC $ LTC $ ETH (three photos) pic.twitter.com/1Q7cQLcMX6	RonnieMoas	22	2	1519346589	966835787730903040	https://twitter.com/RonnieMoas/status/966835787730903040		#Cosmopolitan #LasVegas #craps #roulette #blackjack #bitcoin #crypto #blockchain		1	0.69	1	0.9557365871702046	-1.0
bitcoin 	Indeed; he literally wrote the book on programming for Bitcoin.	lopp	12	1	1519425458	967166587080908800	https://twitter.com/lopp/status/967166587080908800				1	0	0	0.9557365871702046	-1.0
bitcoin 	By popular demand: a curated list of Bitcoin developers. Please suggest additions! https:// twitter.com/lopp/lists/bit coin-developers …	lopp	432	131	1519421794	967151221596303366	https://twitter.com/lopp/status/967151221596303366				1	0.23	1	0.9557365871702046	-1.0
bitcoin 	8/ Fiat is fiat, no matter the form, and certainly doesn’t deserve to stand among the ranks of cryptocurrencies like bitcoin, monero, zcash, decred, and more.	cburniske	108	39	1519388847	967013031619198976	https://twitter.com/cburniske/status/967013031619198976				1	0.42	1	0.9557365871702046	-1.0
bitcoin 	4/ I wrote about key differentiators for asset classes in the summer of 2016, and what falls under the umbrella of cryptoasset (though we weren’t using that term at the time): http:// research.ark-invest.com/bitcoin-asset- class …	cburniske	23	4	1519388354	967010962833313794	https://twitter.com/cburniske/status/967010962833313794				-1	0.36	1	0.9557365871702046	-1.0
