currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vad_sent	vad_pol	cnn_sent	cnn_pol
bitcoin 	$5,000 is easy. Question is, will # Bitcoin's market cap hit $100 bn on this rally? (Currently $81 bn).	maxkeiser	87	43	1504297109	903713694013693954	https://twitter.com/maxkeiser/status/903713694013693954		#		1	0.15	1	0.9208001632102928	-1.0
bitcoin 	Hey Gold Bugs, stop hating and start # Bitcoin. Here's why (because self-interest).pic.twitter.com/HWE8srngcT	maxkeiser	51	21	1504292558	903694605094400001	https://twitter.com/maxkeiser/status/903694605094400001		#		0	0.34	-1	0.9208001632102928	-1.0
bitcoin 	Gold investors should kiss # Bitcoin's ass for draining Gold-market-manipulating capital away from naked short-sellers; opening upward path.	maxkeiser	142	42	1504272909	903612191944921088	https://twitter.com/maxkeiser/status/903612191944921088		#		1	0.18	-1	0.9208001632102928	-1.0
bitcoin 	"This @ GoldmanSachs # Bitcoin price prediction as worthless as every other $ GS price prediction. ""Jump You Fuckers"" https://youtu.be/yge311sFhC8 pic.twitter.com/mrpeNLBU1J"	maxkeiser	57	20	1504272542	903610653612666881	https://twitter.com/maxkeiser/status/903610653612666881		#	@	1	0.52	-1	0.9208001632102928	-1.0
bitcoin 	# Bitcoin is a neutron bomb that kills all the banks but leaves HODL'ers standing.	maxkeiser	171	32	1504271361	903605699141398529	https://twitter.com/maxkeiser/status/903605699141398529		#		1	0.52	-1	0.9208001632102928	-1.0
bitcoin 	Central banks are dead. Fiat is dead. # Bitcoin rocks. The End.https://twitter.com/zerohedge/status/903604177947041792 …	maxkeiser	133	56	1504271183	903604953742278656	https://twitter.com/maxkeiser/status/903604953742278656		#		1	0.26	-1	0.9208001632102928	-1.0
bitcoin 	Ghost of Satoshi slaying dragons. https://twitter.com/bitcoinwrld/status/903602763510276101 …	maxkeiser	12	2	1504270724	903603029181652995	https://twitter.com/maxkeiser/status/903603029181652995				1	0.16	-1	0.9208001632102928	-1.0
bitcoin 	Nobody gives a shit. Buy # Bitcoin.https://twitter.com/reutersbiz/status/903596694411108352 …	maxkeiser	123	25	1504269252	903596852402106368	https://twitter.com/maxkeiser/status/903596852402106368		#		1	0.19	-1	0.9208001632102928	-1.0
bitcoin 	Warren Buffet is compounding money at approx. 22% per year. # Bitcoin is compounding money at 1% per day.	maxkeiser	85	31	1504269215	903596699532357633	https://twitter.com/maxkeiser/status/903596699532357633		#		1	0	0	0.9208001632102928	-1.0
bitcoin 	When # Bitcoin breaks $5,000, momentum will carry it to @ RonnieMoas $7,500 price target pretty quickly.	maxkeiser	52	21	1504267265	903588520027140096	https://twitter.com/maxkeiser/status/903588520027140096		#	@	1	0.49	1	0.9208001632102928	-1.0
