currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vad_sent	vad_pol	cnn_sent	cnn_pol
bitcoin 	# GotBitcoin? (Yes, I’m in NYC).	maxkeiser	4	0	1526501023	996843661148246016	https://twitter.com/maxkeiser/status/996843661148246016		#		0	0	0	0.9655978691511423	-1.0
bitcoin 	But BCH claims to have the endorsement of ‘Bitcoin Jesus’	maxkeiser	5	0	1526480758	996758661803503616	https://twitter.com/maxkeiser/status/996758661803503616				1	0.32	1	0.9655978691511423	-1.0
bitcoin 	What do you think of this analogy? Sunnis, who split from Islam in 632, give the whole religion a bad name. # BitcoinCash split (forked) from # Bitcoin in 2017, gives crypto a bad name.	maxkeiser	28	6	1526476427	996740497384275968	https://twitter.com/maxkeiser/status/996740497384275968		# #		-1	0.36	-1	0.9655978691511423	-1.0
bitcoin 	HTC Announces New Blockchain-Powered Phone http://bit.ly/2rMCHyg # mobile # blockchain # digital # bitcoin # Etherium @ DeepLearn007 @ BrettKing @ leimer @ andi_staub @ jblefevre60 @ ipfconline1 @ htcpic.twitter.com/hgKy91WO7A	JimMarous	27	34	1526477520	996745078843629568	https://twitter.com/JimMarous/status/996745078843629568		# # # # #	@ @ @ @ @ @ @	1	0	0	0.9655978691511423	-1.0
bitcoin litecoin 	Well by that logic, then Litecoin is Bitcoin...sorry James, your argument doesn’t work here.	VinnyLingham	3	0	1526479525	996753490851631105	https://twitter.com/VinnyLingham/status/996753490851631105				-1	0.10	-1	0.9655978691511423	-1.0
litecoin 	I'm excited that TapJets is looking into potentially accepting Litecoin! # PayWithLitecoin	SatoshiLite	180	56	1526500489	996841418734931969	https://twitter.com/SatoshiLite/status/996841418734931969		#		1	0.32	1	0.9655978691511423	-1.0
litecoin 	Actually just chatted with Diego at Consensus. They have been busy but now is a good time to get Litecoin RSK up and running.	SatoshiLite	152	42	1526499534	996837412725841922	https://twitter.com/SatoshiLite/status/996837412725841922				1	0.30	1	0.9655978691511423	-1.0
litecoin 	# PayWithLitecoinhttps://twitter.com/TapJets/status/996402253195079682 …	SatoshiLite	811	248	1526481065	996759951384117249	https://twitter.com/SatoshiLite/status/996759951384117249		#		0	0	0	0.9655978691511423	-1.0
bitcoin 	Bitcoin Q&A: Nonces, mining, and quantum computinghttps://youtu.be/d4xXJh677J0	aantonop	198	95	1526491806	996805001438691330	https://twitter.com/aantonop/status/996805001438691330				1	0	0	0.9655978691511423	-1.0
bitcoin 	Much the same as Bitcoin, but with a more general purpose state machine I guess.	ummjackson	0	0	1526493106	996810451034951680	https://twitter.com/ummjackson/status/996810451034951680				1	0	0	0.9655978691511423	-1.0
ethereum 	Couldn’t you say that Ethereum is also doing something that it couldn’t without a blockchain? Doesn’t mean it’s useful.	ummjackson	0	0	1526492408	996807525461774336	https://twitter.com/ummjackson/status/996807525461774336				1	0.22	1	0.9655978691511423	-1.0
bitcoin 	I tend to agree with @ jimmysong here - although I'd go a step further and say that Bitcoin itself is also not fulfilling it's purpose as an actual currency due to a variety of issues.https://twitter.com/cheddar/status/996135476301058054 …	ummjackson	27	1	1526491686	996804498960957440	https://twitter.com/ummjackson/status/996804498960957440			@	1	0.18	1	0.9655978691511423	-1.0
bitcoin 	Thank goodness Bitcoin can’t be destroyed by single people. Yet it hasn’t stopped those who are most insecure about Bitcoin from pointing fingers at every enemy who may allegedly destroy it.	ErikVoorhees	17	2	1526446962	996616911109677056	https://twitter.com/ErikVoorhees/status/996616911109677056				1	0.29	-1	0.9655978691511423	-1.0
bitcoin 	The narrative has changed. It used to be “Is Bitcoin a scam?” now it’s “ how high do you think the price will go”...	cryptomanran	567	114	1526428474	996539367077371906	https://twitter.com/cryptomanran/status/996539367077371906				1	0	0	0.9655978691511423	-1.0
bitcoin 	Big money. Big moves..https://www.bloomberg.com/news/articles/2018-05-15/circle-says-bitcoin-miner-bitmain-leads-110-million-investment …	cryptomanran	145	36	1526422545	996514498373701632	https://twitter.com/cryptomanran/status/996514498373701632				-1	0	0	0.9866343596281613	-1.0
bitcoin 	Headed home # DC after successful meet with group of investors in # Akron. # GlobalBoost+ # Ducatur to the moon! # Bitcoinpic.twitter.com/beYlqP0mON	NetworksManager	50	28	1526426156	996529643443417088	https://twitter.com/NetworksManager/status/996529643443417088		# # # # #		0	0.20	1	0.9655978691511423	-1.0
ripple 	He walked right by me too and didn’t even request an interview with a paid Ripple shill. When @ RabbitKickClub interviewed me, @ MarkTravis15 ran up and gave me a dollar, lol.	haydentiff	25	3	1526507457	996870644691292165	https://twitter.com/haydentiff/status/996870644691292165			@ @	-1	0.21	1	0.9655978691511423	-1.0
ripple 	I don’t think there will be a time when we can joke about Ripple/XRP. Ever.	haydentiff	22	1	1526503836	996855459721162754	https://twitter.com/haydentiff/status/996855459721162754				-1	0.15	1	0.9655978691511423	-1.0
ripple 	Rippleco doesn’t actually cause cancer or kill babies, so it sounds like a sarcastic take on the haters, IMO. Thank GOD @ RabbitKickClub and I didn’t post our fake interviews. No matter how absurd we were, we knew some people would believe our nonsense and run with it.	haydentiff	4	0	1526503655	996854699629465601	https://twitter.com/haydentiff/status/996854699629465601			@	1	0.40	-1	0.9655978691511423	-1.0
bitcoin 	Nobody can be appointed to lead the $ XRP community anymore than somebody can be appointed to lead the # Bitcoin community.https://twitter.com/louboui/status/996843057386545157 …	haydentiff	76	7	1526501188	996844352428167168	https://twitter.com/haydentiff/status/996844352428167168		#		1	0	0	0.9655978691511423	-1.0
