currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vad_sent	vad_pol	cnn_sent	cnn_pol
bitcoin 	@ pascalbouvier 5 years ago we all thought bitcoin would not be allowed in the wild	VitalikButerin	2	1	1458517838	711701516600512512	https://twitter.com/VitalikButerin/status/711701516600512512			@	1	0	0	0.9743860229451672	1.0
bitcoin 	My $100K challenge for a @ BernieSanders VS @ adamkokesh debate, Socialism VS Voluntaryism: https://forum.bitcoin.com/politics-society/bernie-sanders-100k-challenge-t6565.html …pic.twitter.com/3zQQdHckwP	rogerkver	120	87	1458599427	712043724830842883	https://twitter.com/rogerkver/status/712043724830842883			@ @	0	0.08	1	0.9743860229451672	1.0
bitcoin ethereum 	Jaxx Integrates Shapeshift For Easier Bitcoin and Ethereum Conversion – The Merklehttp://themerkle.com/jaxx-integrates-shapeshift-for-easier-bitcoin-and-ethereum-conversion/ …	ErikVoorhees	17	13	1458572538	711930943640985602	https://twitter.com/ErikVoorhees/status/711930943640985602				1	0.42	1	0.9743860229451672	1.0
bitcoin 	The BitLicense Regulation Is Eight Months Old. One Has Been Granted to Date. http://reason.com/blog/2016/03/20/bitlicense-bitcoin-lawsky-red-tape … # bitcoin # USSA # DeathByRegulation	ErikVoorhees	31	27	1458525469	711733522566815744	https://twitter.com/ErikVoorhees/status/711733522566815744		# # #		1	0.08	1	0.9743860229451672	1.0
bitcoin 	@ coolbearcjs @ rogerkver No truth in Autumn, the non-bitcoin CEO.	brockpierce	1	0	1458600900	712049901136273408	https://twitter.com/brockpierce/status/712049901136273408			@ @	-1	0.03	1	0.9743860229451672	1.0
bitcoin ethereum 	We are super excited to invest in the Rootstock team and see their innovative idea (Bitcoin + Ethereum) come to lifehttps://twitter.com/coindesk/status/711931795676258304 …	barrysilbert	101	109	1458574223	711938010993049600	https://twitter.com/barrysilbert/status/711938010993049600				1	0.85	1	0.9743860229451672	1.0
bitcoin 	. @ lucas_lclc @ n1ckler ( @ Blockstream) talking about privacy and improving privacy in Bitcoin video online nowhttps://www.youtube.com/watch?v=HScK4pkDNds&feature=youtu.be …	adam3us	27	21	1458523906	711726965930102786	https://twitter.com/adam3us/status/711726965930102786			@ @ @	1	0.21	1	0.9743860229451672	1.0
bitcoin 	Rootstock Raises $1M to Enable Smart Contracts on the Bitcoin # Blockchain # fintech @ RSKsmarthttps://bitcoinmagazine.com/articles/rootstock-raises-m-to-enable-smart-contracts-on-the-bitcoin-blockchain-1458588177 …	sbmeunier	7	6	1458594311	712022265639133188	https://twitter.com/sbmeunier/status/712022265639133188		# #	@	1	0.40	1	0.9743860229451672	1.0
ethereum 	Ethereum for Dummies: Basics of the Platform # fintech # blockchainhttp://www.newsbtc.com/2016/03/20/ethereum-simplified-basics/?utm_content=buffer96a17&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer …	sbmeunier	2	3	1458565817	711902752234938369	https://twitter.com/sbmeunier/status/711902752234938369		# #		1	0	0	0.9743860229451672	1.0
bitcoin 	Bitcoin surveillance firm @ Elliptic raises $5m as banks push into # blockchain # fintechhttp://www.telegraph.co.uk/technology/2016/03/20/bitcoin-surveillance-firm-elliptic-raises-5m-for-blockchain-push/ …	sbmeunier	1	4	1458558908	711873776540061696	https://twitter.com/sbmeunier/status/711873776540061696		# #	@	1	0	0	0.9743860229451672	1.0
bitcoin 	Well - here it is. My thoughts on women in # bitcoin and # blockchain tech - would love feedback and ideas!https://medium.com/@Melt_Dem/women-in-bitcoin-and-blockchain-tech-an-opportunity-f4b2f28cc77a#.82d169s6s …	Melt_Dem	49	41	1458559532	711876393915817984	https://twitter.com/Melt_Dem/status/711876393915817984		# # #	@Melt_Dem	1	0.31	1	0.9743860229451672	1.0
bitcoin 	# Bitcoin Libertarians should read this 5-part series. I'd be interested in their views @ brockpiercehttps://twitter.com/umutdinckol/status/711658317161041921 …	Chris_Skinner	0	2	1458553452	711850891738013697	https://twitter.com/Chris_Skinner/status/711850891738013697		#	@	1	0.21	1	0.9743860229451672	1.0
bitcoin 	# Bitcoin Libertarians should read this 5-part series. I'd be interested in their views @ jonmatonishttps://twitter.com/umutdinckol/status/711658317161041921 …	Chris_Skinner	0	0	1458553439	711850837430177793	https://twitter.com/Chris_Skinner/status/711850837430177793		#	@	1	0.21	1	0.9743860229451672	1.0
bitcoin 	@ BitcoinRat @ coindesk if your threat model is internal fraud and your actors are all good at key management	sytaylor	0	0	1458577570	711952050377134082	https://twitter.com/sytaylor/status/711952050377134082			@ @	1	0.65	-1	0.9743860229451672	1.0
