currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vad_sent	vad_pol	cnn_sent	cnn_pol
bitcoin 	@ miami_bitcoin @ Crypto_God if my lack of tesla or satisfactory sweater means you won't be my girlfriend I'll cry but not too much	VitalikButerin	30	5	1458316222	710855874332372993	https://twitter.com/VitalikButerin/status/710855874332372993			@ @	-1	0.24	-1	0.998363389409486	-1.0
bitcoin 	@ miami_bitcoin @ Crypto_God http://vitalik.ca/files/me3.jpg  good enough for ya?	VitalikButerin	19	2	1458315287	710851953522135040	https://twitter.com/VitalikButerin/status/710851953522135040			@ @	1	0.44	1	0.998363389409486	-1.0
bitcoin ethereum 	Inventor of Ethereum Vitalik Buterin explains why it is Bitcoin 2.0 http://po.st/sqXUuq  via @ maxkeiser	maxkeiser	10	5	1458309067	710825863613431808	https://twitter.com/maxkeiser/status/710825863613431808			@	1	0	0	0.998363389409486	-1.0
bitcoin ethereum 	Inventor of Ethereum Vitalik Buterin explains why it is Bitcoin 2.0 http://po.st/EzZMAw  via @ maxkeiser	maxkeiser	5	10	1458299644	710786344138760192	https://twitter.com/maxkeiser/status/710786344138760192			@	1	0	0	0.998363389409486	-1.0
bitcoin 	@ fold_app @ ShapeShift_io @PurdueBitcoin @ Airbitz We're standing by... can get you integrated in an hour or so with Shifty Button!	ErikVoorhees	3	0	1458313841	710845887610617857	https://twitter.com/ErikVoorhees/status/710845887610617857			@ @ @PurdueBitcoin @	-1	0	0	0.998363389409486	-1.0
bitcoin 	They say # NoCashDay6 is about reflecting on the cultural change offered by digital money. If not # Bitcoin...? @ babushka99 # money2020europe	haydentiff	2	3	1458301977	710796128871174144	https://twitter.com/haydentiff/status/710796128871174144		# # #	@	1	0	0	0.998363389409486	-1.0
bitcoin 	# Bitcoin eliminates the middleman. It's quick, cheap, borderless, safe, & permanent (no chargebacks!). @ Lorena_newspic.twitter.com/6NS1hTygEf	haydentiff	6	8	1458284578	710723152498847744	https://twitter.com/haydentiff/status/710723152498847744		#	@	1	0.16	1	0.998363389409486	-1.0
ripple 	It was pretty obvious to most people, but still... https://twitter.com/haydentiff/status/699602154273828865 … @ Rice24David @ Ripple @ pymnts # fintech # innovation	haydentiff	7	5	1458264293	710638067779018752	https://twitter.com/haydentiff/status/710638067779018752		# #	@ @ @	-1	0.67	1	0.998363389409486	-1.0
ripple 	I totally called this! Congrats, @ Ripple! Well deserved! # InnovationProject2016 # B2Bhttps://twitter.com/pymnts/status/710614967297437696 …	haydentiff	9	5	1458263856	710636237464408064	https://twitter.com/haydentiff/status/710636237464408064		# #	@	-1	0.23	1	0.998363389409486	-1.0
bitcoin 	Bitcoin finds room in small funds; large institutions still on sidelines http://reut.rs/1psnVca  via @ Reuters $ GBTC	barrysilbert	12	17	1458302520	710798403857477632	https://twitter.com/barrysilbert/status/710798403857477632			@	1	0	0	0.998363389409486	-1.0
