currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vad_sent	vad_pol	cnn_sent	cnn_pol
bitcoin 	The @ BitcoinCom team just sponsored @ v_vmei to promote Bitcoin Cash in her @ onechampionship title fight next week.https://www.youtube.com/watch?v=fVJG48HORcw …	rogerkver	356	93	1525995800	994724601228738560	https://twitter.com/rogerkver/status/994724601228738560			@ @ @	1	0	0	0.9897871162526443	1.0
ethereum 	. @ ethereumJoseph (Joseph Lubin ) says that Ethereum is definitely not a security. We interviewed him in NYC today .We are supposed to release the interview next week BUT if we get 1000 shares we will release it immediately!pic.twitter.com/T63HcuGfit	cryptomanran	141	80	1525989959	994700103385481216	https://twitter.com/cryptomanran/status/994700103385481216			@	1	0.21	1	0.9296265483403547	-1.0
ripple 	Before this past year, I was practically the lone Ripple/XRP supporter on Twitter. Fortunately (for me), people started moving from the forum to Twitter. Many XRP supporters are/were brand new to Twitter. Just something to keep in mind.	haydentiff	1	0	1526073010	995048441427513345	https://twitter.com/haydentiff/status/995048441427513345				1	0.11	1	0.9897871162526443	1.0
ripple 	Some of these accounts are people that I know from years back on the unofficial Ripple forum.	haydentiff	12	0	1526072800	995047561349169153	https://twitter.com/haydentiff/status/995047561349169153				-1	0	0	0.9897871162526443	1.0
bitcoin 	$ TWTR shareholders, please help amplify the voice of Twitter users who are targeted regularly on this platform. @ TwitterSupport does nothing. This is somebody’s livelihood. @ jack # Consensus2018 # Bitcoin @ TwitterSafety @ TwitterIR @ TwitterWomen @ TwitterComms @ TwitterTogetherhttps://twitter.com/ryanselkis/status/994952044959191041 …	haydentiff	15	3	1526063374	995008026393358336	https://twitter.com/haydentiff/status/995008026393358336		# #	@ @ @ @ @ @ @	1	0.20	1	0.9897871162526443	1.0
ripple 	This used to be Ripple’s logo, fwiw.pic.twitter.com/5it7x26HJD	haydentiff	8	0	1526057810	994984690514841601	https://twitter.com/haydentiff/status/994984690514841601				1	0	0	0.9897871162526443	1.0
ripple 	I have a hard time articulating myself at times. I was trying to say that Rippleco is an awesome resource that haters would LOVE to prevent us from utilizing. Not engaging with @ Ripple solely because of what the haters might say, is what they want. Voluntary association FTW!	haydentiff	2	0	1526056087	994977461434798080	https://twitter.com/haydentiff/status/994977461434798080			@	1	0.29	1	0.9897871162526443	1.0
ripple 	Ripple and XRP are, and have always been, separate things.	haydentiff	1	0	1526055305	994974183212961792	https://twitter.com/haydentiff/status/994974183212961792				0	0	0	0.9897871162526443	1.0
ripple 	Thinking about this comment a little more... I don’t think community members should avoid seeking help from Ripple out of fear of being called names. That’s succumbing to the namecaller’s tactics. Also, keep in mind, there will never be just one group that represents XRP.	haydentiff	3	0	1526054882	994972407969603585	https://twitter.com/haydentiff/status/994972407969603585				-1	0.10	-1	0.9897871162526443	1.0
bitcoin ripple 	I have many Bitcoin wallets and XRP addresses. You can never know how many different accounts belong to just one person. But with @ Ripple, there is transparency. They make their holdings public knowledge. Personally, I don’t think other people’s finances are any of my business.	haydentiff	31	6	1526053726	994967558737596416	https://twitter.com/haydentiff/status/994967558737596416			@	1	0	0	0.9897871162526443	1.0
ripple 	Ripple and XRP are, and have always been, separate.	haydentiff	0	0	1526051051	994956338282278916	https://twitter.com/haydentiff/status/994956338282278916				1	0	0	0.9897871162526443	1.0
