currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vad_sent	vad_pol	cnn_sent	cnn_pol
bitcoin 	Lack of Understanding is Primary Hurdle for Bank Understanding of # Blockchain http://read.bi/2sATnKa # banking # bitcoin @ BIIntelligencepic.twitter.com/oc3MrGSZhD	JimMarous	13	20	1498305720	878583989035978752	https://twitter.com/JimMarous/status/878583989035978752		# # #	@	1	0.32	-1	0.99134395995777	-1.0
bitcoin 	"""Hate for his religion"" is a big stretch!! I'm arguing no religion should be conflated with Bitcoin!"	VinnyLingham	3	0	1498327058	878673486335459328	https://twitter.com/VinnyLingham/status/878673486335459328				-1	0.66	-1	0.99134395995777	-1.0
bitcoin 	I went to a convent as a kid. I have nothing but respect for his religion. My point is that religion and Bitcoin should never mix.	VinnyLingham	3	0	1498326600	878671564933169153	https://twitter.com/VinnyLingham/status/878671564933169153				1	0.17	-1	0.99134395995777	-1.0
bitcoin 	You mean one man can't stop Bitcoin from scaling? Really :)?	VinnyLingham	9	0	1498279925	878475793042624514	https://twitter.com/VinnyLingham/status/878475793042624514				1	0.11	1	0.99134395995777	-1.0
litecoin 	Johnson Lau ( @ johnsonlau01) has been hard at work on adding Smart Crypto-Vault (MAST & Covenants) to Litecoin. Should have demo early July.	SatoshiLite	444	138	1498297978	878551514104700928	https://twitter.com/SatoshiLite/status/878551514104700928			@	-1	0.16	1	0.99134395995777	-1.0
bitcoin 	# Bitcoin speculators are the new day traders http://www.cnbc.com/2017/06/23/bitcoin-speculation-markets-trading.html … # crypto # trading # fintech # blockchain	BrettKing	29	35	1498331615	878692600340983809	https://twitter.com/BrettKing/status/878692600340983809		# # # # #		1	0	0	0.99134395995777	-1.0
bitcoin 	NEW # Bitcoin talk: Forkology - A Study of Forks for Newbieshttps://youtu.be/rpeceXY1QBM	aantonop	181	97	1498309522	878599935108710400	https://twitter.com/aantonop/status/878599935108710400		#		1	0	0	0.99134395995777	-1.0
bitcoin 	(erratum: Bitcoin blockchain growth in past 12 months was 164 MB/day, not 137 MB/day)	TuurDemeester	14	5	1498335683	878709662442340352	https://twitter.com/TuurDemeester/status/878709662442340352				1	0.38	1	0.99134395995777	-1.0
bitcoin 	51% attack is not a takedown. It would be destabilizing, but not render the network inoperational.https://bitcoin.stackexchange.com/questions/658/what-can-an-attacker-with-51-of-hash-power-do …	TuurDemeester	9	2	1498335347	878708251726012416	https://twitter.com/TuurDemeester/status/878708251726012416				0	0.16	-1	0.99134395995777	-1.0
ethereum 	8/ Blockchain bloat directly undermines censorship resistance and leads to centralization. In my opinion Ethereum has a huge problem there.pic.twitter.com/lKePjhBWCK	TuurDemeester	162	85	1498334862	878706216251269120	https://twitter.com/TuurDemeester/status/878706216251269120				1	0.22	-1	0.99134395995777	-1.0
ethereum 	6/ Ethereum’s blockchain, after 2 years of operation, is now 196 GB large, and grew in the last year by 650%.	TuurDemeester	102	54	1498334797	878705943462125568	https://twitter.com/TuurDemeester/status/878705943462125568				1	0	0	0.99134395995777	-1.0
