currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vad_sent	vad_pol	cnn_sent	cnn_pol
litecoin 	Yes, that's true too... why I launched Litecoin with no premine. I have acquire my LTC the same way as everyone else.	SatoshiLite	6	2	1478634396	796076472695853056	https://twitter.com/SatoshiLite/status/796076472695853056				1	0.29	1	0.9856965389165697	1.0
bitcoin 	Bitcoin wasn't money when it launched though. Whereas Zcash is obviously launched with it being money in mind.	SatoshiLite	3	0	1478632427	796068214853644288	https://twitter.com/SatoshiLite/status/796068214853644288				1	0.13	1	0.9856965389165697	1.0
litecoin 	Zclassic/Zcash reminds me of the start of Litecoin. Fairbrix (precursor to Litecoin) was a fork of Tenebrix without the founder premine.	SatoshiLite	43	45	1478630059	796058283312189440	https://twitter.com/SatoshiLite/status/796058283312189440				1	0	0	0.9856965389165697	1.0
litecoin 	Right here: https://litecoinassociation.org/store.html	SatoshiLite	0	0	1478595443	795913095570829312	https://twitter.com/SatoshiLite/status/795913095570829312				0	0	0	0.9856965389165697	1.0
bitcoin 	If you bought $1K in Facebook shares at IPO and $1K in bitcoin at the same time, your FB shares would be $3200 vs $141,000 for your bitcoin	rogerkver	368	260	1478619190	796012696629972992	https://twitter.com/rogerkver/status/796012696629972992				1	0.53	1	0.9856965389165697	1.0
bitcoin 	Bitcoin Q&A: A voluntary alternative to mandatory currencieshttps://youtu.be/5ogv3Eya9nQ	aantonop	21	8	1478629480	796055856303525888	https://twitter.com/aantonop/status/796055856303525888				1	0.08	1	0.9856965389165697	1.0
ethereum 	Exponential bloat? # Ethereum's blockchain balloons by 750% in 10 months, including one 10 GB jump in a week.pic.twitter.com/XvATC3lM5p	TuurDemeester	46	43	1478574225	795824096713945088	https://twitter.com/TuurDemeester/status/795824096713945088		#		1	0	0	0.9856965389165697	1.0
ethereum 	What is the size of the # Ethereum blockchain today? 50 gb?	TuurDemeester	4	3	1478561842	795772162384609280	https://twitter.com/TuurDemeester/status/795772162384609280		#		1	0	0	0.9856965389165697	1.0
bitcoin 	"Bitcoin (a ""company""): Authorized shares: 21m Outstanding: 15.9m Price: $710 Market cap: $11.3b Comps: WU ($9.9b), PYPL ($50b), Gold ($7.7t)https://twitter.com/barrysilbert/status/663409444357865472 …"	barrysilbert	168	91	1478621204	796021141089484800	https://twitter.com/barrysilbert/status/796021141089484800				1	0.74	1	0.9856965389165697	1.0
bitcoin 	Wow! Hello bitcoin Go get 'em, @ Unocoinhttps://twitter.com/BloombergQuint/status/796001602377170944 …	barrysilbert	41	31	1478616678	796002161293402113	https://twitter.com/barrysilbert/status/796002161293402113			@	1	0.31	1	0.9856965389165697	1.0
ethereum 	"An Ethereum project shuts down ""After spending quite a bit of time we concluded that real time data oracles are not plausible on Ethereum.""https://twitter.com/Ethereum247/status/795752948601131008 …"	barrysilbert	64	69	1478612760	795985726089363456	https://twitter.com/barrysilbert/status/795985726089363456				1	0	0	0.9856965389165697	1.0
bitcoin 	Decentralize the # Money # CentralBanks # Bitcoin Subscribe here--> https://dollarvigilante.com/2tt pic.twitter.com/8IUQk1912G	DollarVigilante	4	2	1478622331	796025871630999552	https://twitter.com/DollarVigilante/status/796025871630999552		# # #		1	0	0	0.9856965389165697	1.0
bitcoin 	What is the purpose of # Bitcoin ? Subscribe--> https://dollarvigilante.com/2tt pic.twitter.com/SvG0iXyGEC	DollarVigilante	8	5	1478605889	795956907353767936	https://twitter.com/DollarVigilante/status/795956907353767936		#		1	0	0	0.9856965389165697	1.0
bitcoin 	Can Crypto-Currency Overturn Governments? # Bitcoin Subscribe--> https://dollarvigilante.com/2tt pic.twitter.com/afzcyBCcZc	DollarVigilante	6	1	1478589446	795887940496932864	https://twitter.com/DollarVigilante/status/795887940496932864		#		1	0	0	0.9856965389165697	1.0
bitcoin 	# TDV # Quotes # Bitcoin https://dollarvigilante.com/2tt pic.twitter.com/tb2QMNhn2n	DollarVigilante	6	5	1478568816	795801413767098368	https://twitter.com/DollarVigilante/status/795801413767098368		# # #		1	0	0	0.9856965389165697	1.0
bitcoin 	Bitcoin up since polls opened. $712. up 2% in past 24 hours, up 15% in past month. # btcpic.twitter.com/9xZSvD5zJ8	readDanwrite	0	1	1478620089	796016467787608064	https://twitter.com/readDanwrite/status/796016467787608064		#		1	0	0	0.9856965389165697	1.0
bitcoin 	remember: # bitcoin wants a Trump win.	readDanwrite	0	0	1478618344	796009148068622336	https://twitter.com/readDanwrite/status/796009148068622336		#		1	0.59	1	0.9856965389165697	1.0
bitcoin 	# ThePointNZ Christ on a bike EIGHTY SIX THOUSAND transactions per second. Knock yourself out, Bitcoin.pic.twitter.com/iEoN3k1j5P	dgwbirch	5	1	1478642014	796108426455588864	https://twitter.com/dgwbirch/status/796108426455588864		#		0	0	0	0.9856965389165697	1.0
bitcoin 	I think it is unlikely that Bitcoin will replace MasterCard but perhaps you are right	dgwbirch	2	0	1478608125	795966284777156609	https://twitter.com/dgwbirch/status/795966284777156609				1	0	0	0.9856965389165697	1.0
bitcoin 	@ TheFCA good percentage of DLT or bitcoin companies in there.	sytaylor	3	0	1478591889	795898186099490816	https://twitter.com/sytaylor/status/795898186099490816			@	1	0.44	1	0.9856965389165697	1.0
