currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vad_sent	vad_pol	cnn_sent	cnn_pol
bitcoin 	Value of Bitcoin ($55 bn) now worth more than 2 x value of entire above ground Silver stock of 1 bn Oz's.	maxkeiser	165	99	1502117202	894570503192576001	https://twitter.com/maxkeiser/status/894570503192576001				1	0.72	1	0.9964819700938141	1.0
bitcoin 	Start making friends with your neighbors and community. Governments are collapsing as Bitcoin replaces government IOU's/fiat.	maxkeiser	206	96	1502110817	894543718665027584	https://twitter.com/maxkeiser/status/894543718665027584				1	0.09	1	0.9964819700938141	1.0
bitcoin 	Bitcoin set to cruise through $5,000. Government money printing monopolies are being replaced.	maxkeiser	614	286	1502110506	894542414752428032	https://twitter.com/maxkeiser/status/894542414752428032				1	0	0	0.9964819700938141	1.0
bitcoin 	You can read it online for free. There are lots of copies on torrent, or the original on github (bitcoinbook)	aantonop	5	0	1502120692	894585138515804161	https://twitter.com/aantonop/status/894585138515804161				1	0.41	1	0.9964819700938141	1.0
bitcoin 	Ooh look what arrived!! @ TREZOR video review coming in the next couple weeks! # bitcoinpic.twitter.com/FVYa0qqFAC	ummjackson	60	7	1502134476	894642954358276098	https://twitter.com/ummjackson/status/894642954358276098		#	@	1	0	0	0.9964819700938141	1.0
bitcoin 	OSTK to HODL: Overstock to Keep 50% of All Bitcoin Payments as Investments http://bit.ly/2wBfuPB  via @ CoinDesk	ErikVoorhees	212	99	1502142481	894676529245900800	https://twitter.com/ErikVoorhees/status/894676529245900800			@	1	0	0	0.9964819700938141	1.0
ethereum 	"Forbes: ""Prism feels like a breakthrough on multiple levels"" https://www.forbes.com/sites/laurashin/2017/08/07/cant-invest-in-a-crypto-hedge-fund-diy-with-shapeshifts-prism/#11dc275b3f01 … http://www.prism.exchange # ethereum # blockchain"	ErikVoorhees	89	31	1502135186	894645930179182593	https://twitter.com/ErikVoorhees/status/894645930179182593		#11dc275b3f01 # #		1	0.36	1	0.9964819700938141	1.0
ethereum 	Can't Invest In A Crypto Hedge Fund? DIY With ShapeShift's Prism via @ forbes https://www.forbes.com/sites/laurashin/2017/08/07/cant-invest-in-a-crypto-hedge-fund-diy-with-shapeshifts-prism/#491a8ab43f01 … @ shapeshift_io # ethereum # blockchain	ErikVoorhees	110	52	1502122778	894593887938818048	https://twitter.com/ErikVoorhees/status/894593887938818048		#491a8ab43f01 # #	@ @	1	0	0	0.9964819700938141	1.0
bitcoin 	The fortune cookie indicator! # Bitcoinpic.twitter.com/xycCZ3zewI	ErikVoorhees	422	91	1502063135	894343726310449152	https://twitter.com/ErikVoorhees/status/894343726310449152		#		1	0	0	0.9964819700938141	1.0
bitcoin 	Just looking back at the bet I made (winnings going to charity) about bitcoin forks in in early 2016https://medium.com/@barmstrong/i-ll-bet-you-5-000-that-bitcoin-s-first-hard-fork-works-out-just-fine-a380abbe97b3 …	brian_armstrong	52	13	1502073056	894385340055601153	https://twitter.com/brian_armstrong/status/894385340055601153			@barmstrong	1	0	0	0.9964819700938141	1.0
bitcoin 	"Here's Bitcoin's ""accumulating cylinder with widening mouth"":pic.twitter.com/FqmGaiu1Ja"	TuurDemeester	59	23	1502136727	894652396491522048	https://twitter.com/TuurDemeester/status/894652396491522048				1	0	0	0.9964819700938141	1.0
bitcoin 	Like IBM's patent portfolio, Bitcoin reserves are stakes in 2nd layer value creation.https://twitter.com/masonic_tweets/status/894571631346987009 …	TuurDemeester	61	20	1502130197	894625005455241216	https://twitter.com/TuurDemeester/status/894625005455241216				1	0.36	1	0.9964819700938141	1.0
litecoin 	4th anniversary of my first Litecoin tweet. Thanks @ SatoshiLite!https://twitter.com/TuurDemeester/status/365135094245113856 …	TuurDemeester	62	9	1502128107	894616240794333184	https://twitter.com/TuurDemeester/status/894616240794333184			@	1	0.16	1	0.9964819700938141	1.0
bitcoin 	The Mighty GlobalBoost $ BSTY # Blockchain continues it's climb hitting over 3¢ again as # Bitcoin spikes over $3k! # DChttps://twitter.com/palmbeachhair/status/894579726307741696 …	NetworksManager	14	17	1502119543	894580321064288257	https://twitter.com/NetworksManager/status/894580321064288257		# # #		1	0	0	0.9964819700938141	1.0
bitcoin 	2.25 MH/s computing power securing @ GlobalBoost # Blockchain, difficulty .314 # ThankAVet # Yescrrypt # Bitcoin # MAGA # DCpic.twitter.com/S3sepsouL5	NetworksManager	7	9	1502110423	894542068500099073	https://twitter.com/NetworksManager/status/894542068500099073		# # # # # #	@	1	0.03	-1	0.9964819700938141	1.0
bitcoin 	She's an early Bitcoiner who has avoided Twitter. I believe she and Roger are friends.	haydentiff	2	0	1502135843	894648688756346881	https://twitter.com/haydentiff/status/894648688756346881				1	0.07	1	0.9964819700938141	1.0
ripple 	The unofficial forum is the best resource: http://www.XRPChat.com  I wrote a few things: https://medium.com/@haydentiff/what-is-ripple-efc179bc02ae?source=linkShare-c4107ebb5102-1502134398 …https://medium.com/@haydentiff/psss-amazon-49509f04e820?source=linkShare-c4107ebb5102-1502134594 …	haydentiff	1	0	1502134668	894643760981737474	https://twitter.com/haydentiff/status/894643760981737474			@haydentiff @haydentiff	1	0.64	1	0.9964819700938141	1.0
bitcoin 	Who are your favorite # crypto people to follow? # Bitcoin # ETH $ XRP # BitcoinCash # IOTA # DCR # CVChttps://twitter.com/danidamman/status/894404007585873920 …	haydentiff	11	2	1502130760	894627367334883328	https://twitter.com/haydentiff/status/894627367334883328		# # # # # # #		1	0.23	1	0.9964819700938141	1.0
bitcoin 	Dani rejoins Twitter and # Bitcoin reaches an ATH. Coincidence? I think not. # FF @ danidamman https://twitter.com/haydentiff/status/878962601874665473 …	haydentiff	25	8	1502112823	894552135957983236	https://twitter.com/haydentiff/status/894552135957983236		# #	@	1	0.15	1	0.9964819700938141	1.0
bitcoin 	# Bitcoin = $3372pic.twitter.com/4NPtXQH5lv	haydentiff	48	9	1502110234	894541274124079105	https://twitter.com/haydentiff/status/894541274124079105		#		1	0	0	0.9964819700938141	1.0
bitcoin 	Campaigning to 'End the Fed?' Why not just buy bitcoin instead? https://steemit.com/bitcoin/@keiserreport/campaign-to-end-the-fed-or-just-buy-bitcoin … # bitcoin # EndFed @ steemit @ TheCryptoShow	stacyherbert	118	59	1502142504	894676623668240385	https://twitter.com/stacyherbert/status/894676623668240385		# #	@keiserreport @ @	1	0	0	0.9964819700938141	1.0
