currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vad_sent	vad_pol	cnn_sent	cnn_pol
bitcoin 	RBS, Lloyds, Barclays, HSBC are all fighting a rearguard action. They see that Bitcoin, crypto and FinTech are wiping them out. # desperate	maxkeiser	65	45	1476714514	788023906879832064	https://twitter.com/maxkeiser/status/788023906879832064		#		1	0.23	-1	0.9943759315694131	-1.0
bitcoin 	This is why Satoshi invented Bitcoin. https://twitter.com/ian_fraser/status/788021916036689920 …	maxkeiser	68	70	1476714153	788022392052383744	https://twitter.com/maxkeiser/status/788022392052383744				1	0	0	0.9943759315694131	-1.0
bitcoin 	@ zerohedge The Kremlin should be buying Bitcoin just like they buy Gold; for their reserve account.	maxkeiser	5	0	1476711310	788010467222487040	https://twitter.com/maxkeiser/status/788010467222487040			@	1	0.36	1	0.9943759315694131	-1.0
bitcoin 	If state owned banks want to turn down business and screw the taxpayers who bailed them out. GO BITCOIN.	maxkeiser	10	7	1476711081	788009507720990720	https://twitter.com/maxkeiser/status/788009507720990720				1	0.01	-1	0.9943759315694131	-1.0
bitcoin 	@ GarethCliff not bullish on gold... Will probably remain flat at best. Bitcoin, well you know my views there ;)	VinnyLingham	11	7	1476723099	788059914044190720	https://twitter.com/VinnyLingham/status/788059914044190720			@	1	0.55	1	0.9943759315694131	-1.0
bitcoin 	Why will Bitcoin miners never unearth more than 21 million coins? The explanation is wonderfully elegant. (via @gitkilbert)pic.twitter.com/oXpsrKjwHs	TuurDemeester	105	57	1476740810	788134199911936000	https://twitter.com/TuurDemeester/status/788134199911936000			@gitkilbert	1	0.26	1	0.9943759315694131	-1.0
bitcoin 	“Moving forward: reflections on Scaling Bitcoin ‘Retarget’ Milan” by @ bergealex4https://medium.com/@bergealex4/moving-forward-reflections-on-scaling-bitcoin-retarget-milan-5e70ba88b2ab#.he73t3h0p …	TuurDemeester	10	8	1476733357	788102937213931520	https://twitter.com/TuurDemeester/status/788102937213931520		#	@ @bergealex4	1	0	0	0.9943759315694131	-1.0
bitcoin 	bitcoin will profit from any event that causes macro volatility	TuurDemeester	2	0	1476721790	788054423381512192	https://twitter.com/TuurDemeester/status/788054423381512192				1	0.44	1	0.9943759315694131	-1.0
ethereum 	Ethereum hard-fork: T minus 20hrs.https://fork.codetract.io/	TuurDemeester	14	12	1476720829	788050390444978177	https://twitter.com/TuurDemeester/status/788050390444978177				1	0	0	0.9943759315694131	-1.0
bitcoin 	Another transaction that showed the power of Bitcoin: - $109 million $ USD - executed a Sunday - cleared in seconds - $0 paid in feespic.twitter.com/TcClWfUmCT	TuurDemeester	23	29	1476715264	788027052188327936	https://twitter.com/TuurDemeester/status/788027052188327936				1	0.10	1	0.9943759315694131	-1.0
