currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vad_sent	vad_pol	cnn_sent	cnn_pol
bitcoin 	Double-bottom. # Bitcoinpic.twitter.com/HvVB8IW5wu	maxkeiser	184	21	1521468182	975734395846918144	https://twitter.com/maxkeiser/status/975734395846918144		#		0	0	0	0.9689555468662661	1.0
bitcoin 	Try searching the post. Also, Bitcoin is the Store of value for crypto right now? People swap tokens for BTC.	VinnyLingham	2	0	1521466524	975727442085101568	https://twitter.com/VinnyLingham/status/975727442085101568				1	0.11	1	0.9689555468662661	1.0
litecoin 	LoafWallet is one of the wallets the Litecoin Foundation is working on. But the main one is Litecoin Core, the desktop wallet.	SatoshiLite	12	4	1521460665	975702863832690689	https://twitter.com/SatoshiLite/status/975702863832690689				-1	0	0	0.9689555468662661	1.0
ethereum 	Today we talked about the @ lightning network launch on mainnet, what might be causing the # Ethereum crash and overall predictions for 2018.https://twitter.com/ummjackson/status/975455453147639808 …	ummjackson	31	7	1521423994	975549056960249857	https://twitter.com/ummjackson/status/975549056960249857		#	@	1	0.20	-1	0.9689555468662661	1.0
bitcoin 	In case you didn't know yet, the Bitcoin Unlimited was all about flex blocks. If you want to research more I'd use that for googling.	TuurDemeester	1	0	1521473966	975758654048821249	https://twitter.com/TuurDemeester/status/975758654048821249				0	0.07	-1	0.9689555468662661	1.0
ethereum 	"""Chain formerly known as Ethereum""pic.twitter.com/KxjRK5kqsA"	TuurDemeester	5	1	1521461749	975707414086504448	https://twitter.com/TuurDemeester/status/975707414086504448				0	0	0	0.9689555468662661	1.0
bitcoin 	There's over a thousand cheaper chains it there. Why pay unless you value the security of Bitcoin?	TuurDemeester	1	1	1521461060	975704523422535680	https://twitter.com/TuurDemeester/status/975704523422535680				1	0.26	1	0.9689555468662661	1.0
bitcoin 	"5 year anniversary of the classic ""The Longest Time"". (Still my favorite Bitcoin song)https://www.youtube.com/watch?v=NG1qooBzE2w …"	TuurDemeester	71	19	1521458832	975695176420220928	https://twitter.com/TuurDemeester/status/975695176420220928				1	0.23	1	0.9689555468662661	1.0
bitcoin 	Bitcoin main chain transaction fees paid daily, 200 day moving average. (Reflects market's willingness to pay for highest security) https://blockchain.info/charts/transaction-fees-usd?timespan=all&daysAverageString=200&scale=1 …pic.twitter.com/n6qR89x9fO	TuurDemeester	92	34	1521458682	975694549908688896	https://twitter.com/TuurDemeester/status/975694549908688896				1	0.09	1	0.9689555468662661	1.0
bitcoin 	If you know anybody looking for a job in the # blockchain space, @ EdgeSecure is hiring 2 full time engineers! # Bitcoin / Blockchain / Backend Engineer https://lnkd.in/e4Tp4QQ  QA/Testing Software Engineer https://lnkd.in/eYqtWxf pic.twitter.com/dr9yItPgf2	haydentiff	73	34	1521499153	975864296017223680	https://twitter.com/haydentiff/status/975864296017223680		# #	@	1	0	0	0.9689555468662661	1.0
bitcoin 	You have to know it’s going to kill you. Look what happened when Bitcoin forked and we had competing Blockchains. # Brutal	haydentiff	2	0	1521487701	975816261694304257	https://twitter.com/haydentiff/status/975816261694304257		#		1	0.44	-1	0.9689555468662661	1.0
