currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vad_sent	vad_pol	cnn_sent	cnn_pol
bitcoin 	#funthread https:// twitter.com/cobrabitcoin/s tatus/967237696379813888 …	VinnyLingham	50	16	1519443453	967242065766526982	https://twitter.com/VinnyLingham/status/967242065766526982		#funthread		0	0	0	0.9854843071690721	-1.0
bitcoin 	Back to the original tweet for this thread. The crypto community lives on the belief that there won’t be a “run on the bank” and that market participants will only convert to fiat as & when they need fiat. This is ironically in stark contrast to why Bitcoin was born in 2008!	VinnyLingham	102	14	1519440953	967231579855532038	https://twitter.com/VinnyLingham/status/967231579855532038				1	0.11	1	0.9854843071690721	-1.0
bitcoin 	Bitcoin was designed as a system to take on the big banks and fractional reserve system. What I’m seeing now is that a large number of funded crypto projects are only holding crypto and their runways are fluctuating every day.	VinnyLingham	207	60	1519440950	967231566232502274	https://twitter.com/VinnyLingham/status/967231566232502274				1	0.04	1	0.9854843071690721	-1.0
bitcoin litecoin 	Coinbase and GDAX now supports Segwit 'M' addresses for Litecoin. FYI: Litecoin has switched to 'M' addresses to prevent confusion with Bitcoin's '3' addresses used for multisig and SegWit. https:// twitter.com/coinbase/statu s/967083954686881792 …	SatoshiLite	5366	1464	1519494117	967454565678301184	https://twitter.com/SatoshiLite/status/967454565678301184				1	0.16	1	0.9854843071690721	-1.0
bitcoin 	"Bitcoin scammers are not exempt from justice. Corrupt governments are exempt from justice, as they control the ""justice"" system. Figure it out."	aantonop	19	0	1519485224	967417263451095046	https://twitter.com/aantonop/status/967417263451095046				1	0.04	1	0.9854843071690721	-1.0
ethereum 	Planned for Q4'2018. You can follow the progress on github. All the links are at: http:// ethereumbook.info	aantonop	55	6	1519483538	967410193645514753	https://twitter.com/aantonop/status/967410193645514753				1	0.14	1	0.9854843071690721	-1.0
bitcoin 	"Yes. I also like the ""neutrino"" light client that was made by Lightning Labs, but can be used in a bitcoin wallet, not just to support an LN node."	aantonop	1	0	1519427093	967173446709927936	https://twitter.com/aantonop/status/967173446709927936				1	0.06	1	0.9854843071690721	-1.0
bitcoin 	I strongly oppose changing PoW for Bitcoin. Significant ramifications and risks of such a change, and I'm unconvinced BTC's mining ecosystem is unhealthy. Cheers to all the miners who have made Bitcoin the most resilient blockchain on Earth.	ErikVoorhees	195	27	1519496223	967463396886028288	https://twitter.com/ErikVoorhees/status/967463396886028288				1	0.00	1	0.9854843071690721	-1.0
bitcoin 	He's also CEO of blockstream, which contributed significantly to Bitcoin via segwit, sidechains, confidential tx, lightning, bullet proofs, scriptless scripts, ...	TuurDemeester	0	0	1519485938	967420258448543745	https://twitter.com/TuurDemeester/status/967420258448543745				1	0.36	1	0.9854843071690721	-1.0
bitcoin 	"""How to generate alpha on Bitcoin?"" Inverted: ""How do people lose bitcoins?"" #roundaboutness https:// twitter.com/fermatslibrary /status/967400226872012800 …"	TuurDemeester	26	10	1519485801	967419686093811712	https://twitter.com/TuurDemeester/status/967419686093811712		#roundaboutness		1	0.13	-1	0.9854843071690721	-1.0
