currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
	Crypto rich, sentient robots with active sex lives, traveling around the world, living better lives than most Americans happens in:	maxkeiser	20	19	1503867169	901910396247920640	https://twitter.com/maxkeiser/status/901910396247920640				0.30	0.8481	0
bitcoin 	Central banks will match this with # Bitcoin over next 10 yrs.	maxkeiser	2	0	1503848529	901832211070115840	https://twitter.com/maxkeiser/status/901832211070115840		#		0.50	0.0	0
	To push decentralization - maybe warn folks in places like Venezuela where crypto is life/death that bad actors are threatening BTC.	maxkeiser	5	0	1503834254	901772340492677121	https://twitter.com/maxkeiser/status/901772340492677121				-0.29	-0.7003	0
bitcoin 	# Bitcoiners experiencing sudden wealth syndrome, like lottery winners, who crack up and have nervous breakdowns.pic.twitter.com/YooAeKvN8W	maxkeiser	61	21	1503792667	901597911410237440	https://twitter.com/maxkeiser/status/901597911410237440		#		-0.06	0.7717	0
bitcoin 	Can this tech be used to take my # Bitcoin to a parallel universe or into the afterlife? Would be cool if that were possible.https://twitter.com/wef/status/901589343940292608 …	maxkeiser	26	7	1503790861	901590335842918405	https://twitter.com/maxkeiser/status/901590335842918405		#		-0.04	0.1061	0
litecoin 	You're doing it wrong! You are supposed to donate to the Litecoin Foundation. :)	SatoshiLite	5	3	1503857347	901869196631408641	https://twitter.com/SatoshiLite/status/901869196631408641				-0.43	-0.0222	0
litecoin 	Litecoin reached 2 milestones today: $60 and $3B marketcap!pic.twitter.com/v0W7mYO7LI	SatoshiLite	3585	1097	1503855320	901860696870199296	https://twitter.com/SatoshiLite/status/901860696870199296				0.00	0.1759	0
bitcoin 	I tried to use Bitcoin Cash but ran out of characters. Lol	SatoshiLite	10	1	1503854328	901856537177579523	https://twitter.com/SatoshiLite/status/901856537177579523				-0.42	0.2107	0
litecoin 	I'm biased because I created Litecoin. That said, I sold all my BCH and bought LTC with it.	SatoshiLite	116	33	1503822477	901722942467301378	https://twitter.com/SatoshiLite/status/901722942467301378				0.00	-0.0129	0
bitcoin litecoin 	"Sure, but they could do Litecoin on chain also and have predictable AND faster blocks. But somehow the name ""Bitcoin"" tricked them."	SatoshiLite	22	3	1503821868	901720389704757248	https://twitter.com/SatoshiLite/status/901720389704757248				-0.05	-0.1655	0
litecoin 	I honestly had high hopes before. Even before they switched to Litecoin. But switching to Bcash is a political move and very stupid.	SatoshiLite	89	5	1503821006	901716774592249856	https://twitter.com/SatoshiLite/status/901716774592249856				0.22	0.0431	0
bitcoin 	See this:https://bitcoinmagazine.com/articles/why-bcash-mining-shouldnt-affect-bitcoin-much-bitcoin-mining-could-ruin-bcash/ …	SatoshiLite	8	4	1503820968	901716615829454849	https://twitter.com/SatoshiLite/status/901716615829454849				-0.50	0.0	0
