currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
	Do we look to 1996 for answers to future regulation for # blockchain? # CTFC thinks so! via @ CryptoCoinsNewshttp://bit.ly/1VEpIam	dtapscott	1	4	1460132901	718475580593872896	https://twitter.com/dtapscott/status/718475580593872896		# #	@	0.15	0.0	0
bitcoin 	Bitcoin exchange volumes — ETH/BTC pushes @ Poloniex, @ KrakenFX in top positions worldwide: +$6M/day.http://ow.ly/10s9s0	TuurDemeester	1	2	1460136289	718489788911894528	https://twitter.com/TuurDemeester/status/718489788911894528			@ @	-0.07	0.2023	0
bitcoin litecoin 	# Litecoin's market cap pretty consistent at around 2% of Bitcoin's. Too bad there is no clear scalability roadmap.pic.twitter.com/NACpEaTmMI	TuurDemeester	3	1	1460135925	718488261572702209	https://twitter.com/TuurDemeester/status/718488261572702209		#		0.05	0.0086	0
bitcoin 	How Software Gets Bloated: From Telephony to Bitcoin http://ow.ly/10nTRY # SegWit (Curious to hear more thoughts)pic.twitter.com/oJOmmVx9iH	TuurDemeester	2	0	1460131839	718471125274071040	https://twitter.com/TuurDemeester/status/718471125274071040		#		0.19	0.0	0
bitcoin 	Mutual distributed ledgers without the money - http://www.fsclubscotland.com/events-focus.cfm?id=490 … @ FSClub # Scotland # blockchain @ leashless @ BitcoinByte @triptananda	mrmainelli	3	3	1460132103	718472231265955841	https://twitter.com/mrmainelli/status/718472231265955841		# #	@ @ @ @triptananda	0.00	0.0	0
bitcoin 	Agree - but not here and only if you need 'harder' - also can scale to billions tps @triptananda @ leashless @ BitcoinByte @ nytimesbits @ Joi	mrmainelli	1	0	1460131716	718470608766545921	https://twitter.com/mrmainelli/status/718470608766545921			@triptananda @ @ @ @	0.11	0.1901	0
bitcoin 	Doing 2,000 to 10,000 tps routinely last several years on http://www.zyen.com/what-we-do/mutual-distributed-ledgers.html … @ leashless @triptananda @ BitcoinByte @ nytimesbits @ Joi	mrmainelli	0	0	1460131501	718469708194951173	https://twitter.com/mrmainelli/status/718469708194951173			@ @triptananda @ @ @	0.25	0.0	0
bitcoin 	Is MIT shattering # bitcoin # blockchain dreams - https://www.technologyreview.com/s/600781/technical-roadblock-might-shatter-bitcoin-dreams/ … @ leashless @ BitcoinByte @ nytimesbits @ Joi	mrmainelli	4	2	1460130440	718465258298458112	https://twitter.com/mrmainelli/status/718465258298458112		# #	@ @ @ @	0.50	0.4019	0
bitcoin 	Excited to announce our investment in South Africa-based Custos which uses bitcoin bounties to combat digital piracyhttps://twitter.com/gvrooyen/status/718410142904119296 …	barrysilbert	28	23	1460129394	718460871689781248	https://twitter.com/barrysilbert/status/718460871689781248				0.12	0.0	0
bitcoin 	@ imogenheap @ dubber @ ascribeIO long list of women here: https://medium.com/@Melt_Dem/women-in-bitcoin-and-blockchain-tech-an-opportunity-f4b2f28cc77a#.2csnkl1hz … via @ Melt_Dem	barrysilbert	0	0	1460118650	718415807269761024	https://twitter.com/barrysilbert/status/718415807269761024		#	@ @ @ @Melt_Dem @	0.33	0.0	0
ripple 	. @ Ripple Aims to Put Every Transaction on One Ledger # fintech # blockchain @ chrislarsensfhttp://www.nytimes.com/2016/04/07/business/dealbook/ripple-aims-to-put-every-transaction-on-one-ledger.html?mwrsm=LinkedIn …	sbmeunier	15	20	1460137810	718496168196616192	https://twitter.com/sbmeunier/status/718496168196616192		# #	@ @	0.53	0.0	0
bitcoin 	"""Decentralized eBay"" - @ OpenBazaar is Open for Business using # bitcoin | @ pmarca https://openbazaar.org/ @ wmougayarhttps://blog.openbazaar.org/openbazaar-is-open-for-business/ …"	BitcoinByte	3	0	1460100684	718340450298552323	https://twitter.com/BitcoinByte/status/718340450298552323		#	@ @ @	0.67	0.0	0
bitcoin 	# Bitcoin does not eliminate the need for trust. Trust is shifted to another entity. Blockchain, on the other hand...https://twitter.com/Steve_Lockstep/status/718408545998209024 …	jgarzik	13	6	1460119161	718417948675850240	https://twitter.com/jgarzik/status/718417948675850240		#		0.15	0.3404	0
bitcoin 	Introduction to # bitcoin & # blockchain for # financialservices (repost) http://www.slideshare.net/DianaBiggs/introduction-to-bitcoin-blockchain-for-financial-services?ref=http://www.slideshare.net/DianaBiggs/slideshelf … via @ SlideShare # fintech # finance	DianacBiggs	6	2	1460066529	718197195246276609	https://twitter.com/DianacBiggs/status/718197195246276609		# # # # #	@	0.58	0.0	0
	fyi i talk about why i got interested in cryptocurrencies around the 6 min mark, if you're curious.	neha	3	0	1460120942	718425418966122496	https://twitter.com/neha/status/718425418966122496				0.33	0.7003	0
bitcoin 	Great article by @ chels_bar and @ EthanZ on bitcoin and the developing world:http://www.theatlantic.com/technology/archive/2016/04/bitcoin-hype/477141/ …	neha	8	3	1460075848	718236283731111936	https://twitter.com/neha/status/718236283731111936			@ @	0.79	0.6249	0
bitcoin 	# bitcoin volatility is lowest on record, as the triangle pattern completespic.twitter.com/kBcK09Nzin	TonyGallippi	31	18	1460101795	718345112691032068	https://twitter.com/TonyGallippi/status/718345112691032068		#		0.42	-0.3818	0
bitcoin ethereum 	@triptananda @ mrmainelli @ BitcoinByte @ nytimesbits @ Joi we'll be doing a couple of thousand transactions/second on Ethereum in a year or 2	leashless	2	0	1460131251	718468657777651712	https://twitter.com/leashless/status/718468657777651712			@triptananda @ @ @ @	0.12	0.0	0
ethereum 	# ethereum Parity on RasPi 2B after 16 hours of block processing: #590622 15 blk/s | 14 tx/s | 616433 gas/s	gavofyork	25	12	1460117764	718412092387287040	https://twitter.com/gavofyork/status/718412092387287040		# #590622		0.19	-0.4404	0
	The Internet is a sovereignty outside of your control, @ SenatorBurr & @ SenFeinstein. You're repeating past mistakes. https://en.wikipedia.org/wiki/Crypto_Wars#PC_era …	lopp	6	5	1460131987	718471745347391488	https://twitter.com/lopp/status/718471745347391488		#PC_era	@ @	0.42	-0.1204	0
	@ CryptoCatfish because your risk is so much higher than your potential reward.	onemanatatime	1	0	1460130523	718465605213392896	https://twitter.com/onemanatatime/status/718465605213392896			@	0.31	0.3818	0
	@ CryptoCatfish i did...	onemanatatime	0	0	1460129733	718462291662909440	https://twitter.com/onemanatatime/status/718462291662909440			@	0.25	0.0	0
	@ CryptoCatfish you are trying to trade at every chance you get. overtrading not gonna cost you a lot of money some day.	onemanatatime	0	0	1460129414	718460956188102656	https://twitter.com/onemanatatime/status/718460956188102656			@	0.09	0.125	0
	@ CryptoCatfish @ WhalePanda @ CryptoCryptics lol i have nothing to prove to you. u mad bro??	onemanatatime	0	0	1460128693	718457929758674944	https://twitter.com/onemanatatime/status/718457929758674944			@ @ @	0.12	-0.0241	0
ethereum 	# Ethereum 0.022 - 0.023 $ ETH	onemanatatime	0	0	1460128433	718456839952674818	https://twitter.com/onemanatatime/status/718456839952674818		#		0.43	0.0	0
	@ CryptoCatfish @ WhalePanda @ CryptoCryptics for once, you sir, are right.	onemanatatime	0	0	1460128209	718455899493261312	https://twitter.com/onemanatatime/status/718455899493261312			@ @ @	0.42	0.0	0
	@ CryptoCatfish @ WhalePanda @ CryptoCryptics that was a horrible trade to open in the first place... good luck think you'll need it soon	onemanatatime	0	0	1460127965	718454876204707840	https://twitter.com/onemanatatime/status/718454876204707840			@ @ @	0.17	0.34	0
	@ WhalePanda @ CryptoCatfish @ CryptoCryptics lol.. he just bought eth again.. so i dont think this dump is over :o	onemanatatime	3	0	1460126578	718449060156342272	https://twitter.com/onemanatatime/status/718449060156342272			@ @ @	0.48	-0.5267	0
	@ Cryptoe1337 @ syscoin @ storjproject thanks for the info will look into it. what are they releasing?	onemanatatime	0	0	1460092578	718306451505180673	https://twitter.com/onemanatatime/status/718306451505180673			@ @ @	0.33	0.2202	0
bitcoin 	Bitcoin’s blockchain technology proves itself in Wall Street test http://on.wsj.com/1q8tehc  via @ WSJ	onemanatatime	2	1	1460088638	718289928245886976	https://twitter.com/onemanatatime/status/718289928245886976			@	0.23	0.0	0
	@CultureTechAsia @_TM3K_ @ CointraderGuy @ cryptospacesuit @ CryptOrca reeks of scam	onemanatatime	1	0	1460082663	718264866100887552	https://twitter.com/onemanatatime/status/718264866100887552			@CultureTechAsia @_TM3K_ @ @ @	0.27	-0.5719	0
bitcoin 	@ DoctorBitcoin True, it's got some solid marketing giving it potential for a strong rally. Hard to resist taking a trade if I smell profit.	CryptoHustle	1	0	1460147786	718538010963218432	https://twitter.com/CryptoHustle/status/718538010963218432			@	0.24	0.6027	0
bitcoin 	The Pros and Cons of ICOs: http://skillincubator.com/blog/106146/the-pros-and-cons-of-icos … # bitcoin, # blockchain, # altcoins	CryptoHustle	2	0	1460134495	718482266440138752	https://twitter.com/CryptoHustle/status/718482266440138752		# # #		0.23	0.0	0
bitcoin 	"Interesting @ SPDeetman: "" # Bitcoin = a virtual currency, when physical effects of mining could become so tangible?""http://arkinv.st/1VEpBf8"	cburniske	1	1	1460135050	718484594182483968	https://twitter.com/cburniske/status/718484594182483968		#	@	0.26	0.4019	0
ripple 	OTOH, if SGX was secure, you could trivially use it for 100% anon crypto-currencies; no wonder it's crippled w/ a phone-home kill-switch.	peterktodd	2	1	1460131609	718470162438045696	https://twitter.com/peterktodd/status/718470162438045696				-0.14	0.1531	0
bitcoin 	@ BitcoinMoney No, I would not go that far, the site does not sensor so they cant always control views of individual authors. I like the site	ToneVays	2	1	1460136949	718492556976353281	https://twitter.com/ToneVays/status/718492556976353281			@	-0.04	0.0326	0
bitcoin 	"# Bitcoin will never be a solution for social or financial problems if our media also encourages ""Class Warfare""pic.twitter.com/dyOHBHqMba"	ToneVays	14	15	1460129165	718459908128186368	https://twitter.com/ToneVays/status/718459908128186368		#		0.16	-0.193	0
