currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
ethereum 	Ethereum foundation has 1.1m ETH	VitalikButerin	1	2	1472952933	772246693123203072	https://twitter.com/VitalikButerin/status/772246693123203072				0.20	0.0	0
	http://cryptohustle.com/51-attack-crew-extorts-and-hijacks-blockchains-for-ransom … Honestly asking, has there even been a *single* instance of a PoS blockchain being 51% attacked?	VitalikButerin	63	43	1472948415	772227742691565568	https://twitter.com/VitalikButerin/status/772227742691565568				0.29	0.0	0
bitcoin 	Possibly yes. My main point was that market psychology in Bitcoin can change very quickly.	TuurDemeester	0	0	1472992419	772412305896189953	https://twitter.com/TuurDemeester/status/772412305896189953				0.20	0.2009	0
bitcoin 	Bitcoin: +4% in last 24 hrspic.twitter.com/AOTIPvzr7Y	TuurDemeester	11	7	1472952573	772245179268947969	https://twitter.com/TuurDemeester/status/772245179268947969				-0.17	0.0	0
bitcoin 	...and a # Bitcoin rally it is! Now $603.https://twitter.com/TuurDemeester/status/770989865911615488 …	TuurDemeester	27	13	1472952419	772244536428933120	https://twitter.com/TuurDemeester/status/772244536428933120		#		0.44	0.0	0
bitcoin 	"@ bendavenport: ""Bitcoin’s history is littered with insider thefts which are publicly claimed to be external hacks.""http://coincenter.org/entry/what-is-multi-sig-and-what-can-it-do …"	TuurDemeester	2	0	1472947297	772223051626782720	https://twitter.com/TuurDemeester/status/772223051626782720			@	0.18	0.0	0
bitcoin 	# TDV # Quotes # Bitcoin http://buff.ly/1TFC7sO pic.twitter.com/2LLjgX8tGh	DollarVigilante	14	4	1473010958	772490065155125248	https://twitter.com/DollarVigilante/status/772490065155125248		# # #		0.43	0.0	0
bitcoin 	Decentralize the # Money # CentralBanks # Bitcoin Subscribe here--> http://buff.ly/1TFC7sO pic.twitter.com/6ItKx5SwZb	DollarVigilante	10	4	1472961950	772284513321902080	https://twitter.com/DollarVigilante/status/772284513321902080		# # #		-0.27	0.0	0
bitcoin 	What is the purpose of # Bitcoin ? Subscribe--> http://buff.ly/1TFC7sO pic.twitter.com/LLALDbXTDh	DollarVigilante	16	5	1472957440	772265593831555072	https://twitter.com/DollarVigilante/status/772265593831555072		#		0.40	0.0	0
	How I Made $15,000 in 12 Hours on @ Steemit # Crypto # AnCap https://steemit.com/steemit/@dollarvigilante/how-i-made-usd15-000-in-12-hours-on-the-new-blockchain-based-social-media-site-steemit …	DollarVigilante	5	0	1472941058	772196885331382272	https://twitter.com/DollarVigilante/status/772196885331382272		# #	@ @dollarvigilante	0.27	0.0	0
	Once and future money doesn't depend on a trusted authority to work. Metal then; cryptocurrency now.https://twitter.com/NickSzabo4/status/764577209566715905 …	NickSzabo4	78	47	1472941985	772200771840385024	https://twitter.com/NickSzabo4/status/772200771840385024				-0.31	-0.1027	0
bitcoin 	Making Bitcoin more user-friendly & going between global Bitcoin and local fiat easier: @ LocalBitcoins @ GoAbra http://blog.goabra.com/2016/07/24/208/	NickSzabo4	34	19	1472941725	772199679790493696	https://twitter.com/NickSzabo4/status/772199679790493696			@ @	0.11	0.4215	0
	Does a Crypto # Token Sale Make Sense for my Open-Source Project? # fintech # blockchain @ NTmoney https://medium.com/@ntmoney/does-a-crypto-token-sale-make-sense-for-my-open-source-project-7b3f46d06cf5#.3yetr6ovv …	sbmeunier	3	10	1473011109	772490700323717120	https://twitter.com/sbmeunier/status/772490700323717120		# # # #	@ @ntmoney	0.42	0.0	0
	Apple has a list of 6 approved # cryptocurrencies!? # fintech # blockchainhttps://www.cryptocoinsnews.com/apple-dash-dashpay/ …	sbmeunier	14	24	1472996622	772429937777209344	https://twitter.com/sbmeunier/status/772429937777209344		# # #		0.62	0.2377	0
bitcoin 	"what do you mean by ""Blockchain technology""? You don't just mean the bitcoin Blockchain, yes?"	dgwbirch	0	0	1473025087	772549326396596224	https://twitter.com/dgwbirch/status/772549326396596224				0.13	0.2009	0
ethereum 	Ethereum that is mined by an Azure instance instead of a network? If you’ve got to trust MSFT you may as well use Excel	dgwbirch	4	1	1473019288	772525005162868736	https://twitter.com/dgwbirch/status/772525005162868736				0.12	0.4063	0
bitcoin 	“The paper says two payments of £150 each were made into a bank account ” http://buff.ly/2bO3YvC  should have used Bitcoin?	dgwbirch	1	2	1472990683	772405024853024768	https://twitter.com/dgwbirch/status/772405024853024768				0.00	0.0	0
bitcoin 	Overcoming # Blockchain Implementation Challenges: # standardization # interoperability | https://news.bitcoin.com/blockchain-implementation-challenges/?utm_source=twitter&utm_medium=social&utm_campaign=SocialWarfare …	AntonioSelas	0	1	1472941088	772197010376101888	https://twitter.com/AntonioSelas/status/772197010376101888		# # #		0.45	0.0772	0
bitcoin 	@ kyletorpey Take a look at @ Cloudbet too for sports betting! Bitcoin is the gaming unit.	jonmatonis	9	2	1472967934	772309611084779520	https://twitter.com/jonmatonis/status/772309611084779520			@ @	0.41	0.0	0
bitcoin 	1. @ bitmoby 2.0? 2. # bitcoin returns to VC land; # blockchain burning itself out on Sand Hill Rd.?https://twitter.com/500Nordics/status/772400537274880000 …	jgarzik	10	14	1472995681	772425990383558656	https://twitter.com/jgarzik/status/772425990383558656		# #	@	0.20	0.0	0
bitcoin 	Bitcoin Users In India Will Benefit From Reliance Jio Data Planshttp://www.newsbtc.com/2016/09/04/bitcoin-users-india-will-benefit-reliance-jio-data-plans/ …	SunnyStartups	1	4	1472997609	772434074602446848	https://twitter.com/SunnyStartups/status/772434074602446848				0.27	0.4588	0
bitcoin 	Both technologically & economically, it just makes sense. # bitcoin	SunnyStartups	2	0	1472997233	772432497636417536	https://twitter.com/SunnyStartups/status/772432497636417536		#		0.40	0.0	0
bitcoin 	Both morally & mathematically, it just makes sense. # bitcoin	SunnyStartups	2	1	1472997158	772432182606528513	https://twitter.com/SunnyStartups/status/772432182606528513		#		0.50	0.0	0
ethereum 	https://web.archive.org/web/20140428062102/https://www.ethereum.org/ … Internet Archive (and tons of skype & slack chats I have) don't lie - You do.pic.twitter.com/TOQQRtznRA	diiorioanthony	0	0	1472992691	772413450165321728	https://twitter.com/diiorioanthony/status/772413450165321728				0.29	0.0	0
ethereum 	You were not a founder and you know it Taylor. Stop the lies and trying to rewrite # ethereum history.	diiorioanthony	1	1	1472992407	772412255585570816	https://twitter.com/diiorioanthony/status/772412255585570816		#		-0.10	-0.3062	0
ethereum 	If he lies about this to community, as # Ethereum foundation rep how can we trust him?	diiorioanthony	0	0	1472960636	772278998906929154	https://twitter.com/diiorioanthony/status/772278998906929154		#		-0.06	0.128	0
ethereum 	Liar because claiming to be Ethereum founder. Didn't say he's a scammer.	diiorioanthony	0	0	1472960378	772277916956844032	https://twitter.com/diiorioanthony/status/772277916956844032				0.08	-0.2553	0
ethereum 	Shame on @ TaylorGerring 4 misleading media & # rethereum community. I'm hoping he apologizes & admits his mistakes.https://twitter.com/adfffff12/status/772242433992122369 …	diiorioanthony	3	2	1472958259	772269029302108164	https://twitter.com/diiorioanthony/status/772269029302108164		#	@	0.00	-0.0293	0
ethereum 	The more those lie & attempt 2 rewrite # Ethereum history the more I will correct & provide proof of lies. I'm a steward of accurate history.	diiorioanthony	30	17	1472955190	772256159004786688	https://twitter.com/diiorioanthony/status/772256159004786688		#		0.37	-0.2107	0
ethereum 	Maintaining accurate history of # Ethereum valuable & important. Too much history rewriting going on.	diiorioanthony	0	0	1472951094	772238975922823170	https://twitter.com/diiorioanthony/status/772238975922823170		#		0.53	0.2997	0
	abra vs WU, TWise, PayPal with btc( max volume ~50 billion/ yr ) Cashaa vs WU with all crypto (~80 billion)	kgauravITC	0	0	1472957403	772265439074410496	https://twitter.com/kgauravITC/status/772265439074410496				0.00	0.0	0
ethereum 	@.flibbr here, have a look at this https://www.youtube.com/watch?v=P-7JIQKbm5U … note the date, this is early, pre-Ethereum. Use subtitles Same advice.	leashless	4	1	1472998856	772439307860709376	https://twitter.com/leashless/status/772439307860709376			@	0.42	0.0	0
ethereum 	. @ flibbr To be fair, the same logic applies to Ethereum - the speed of technological change tends to eat anything that tries to remain fixed	leashless	3	2	1472998305	772436996815986688	https://twitter.com/leashless/status/772436996815986688			@	0.11	0.1591	0
	. @ 44thats44oars @ skry @ peterseibel @ jack well, yes, that's the other angle: speech moves to P2P crypto platforms where we can't enforce laws	leashless	2	0	1472979121	772356532872904704	https://twitter.com/leashless/status/772356532872904704			@ @ @ @	0.19	0.2929	0
ripple 	". @ skry @ peterseibel @ jack much as political correctness crippled academia, gagging ""bad speech"" will start well enough, then turn Orwellian."	leashless	0	0	1472978404	772353522616635392	https://twitter.com/leashless/status/772353522616635392			@ @ @	0.00	-0.17	0
