currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
bitcoin 	Appreciate the tweet @MrBravatti. My @ TEDTalks is a great primer on # Blockchain, the technology behind # Bitcoin. http://bit.ly/2bzP21Q https://twitter.com/MrBravatti/status/807055244035293184 …	dtapscott	5	1	1481298241	807249452008439808	https://twitter.com/dtapscott/status/807249452008439808		# #	@MrBravatti @	0.80	0.3423	0
litecoin 	Congratulations Olaf! You look good in that # litecoin t-shirt! @ zxocwhttp://www.forbes.com/sites/laurashin/2016/12/09/andreessen-horowitz-and-union-square-ventures-invest-10-million-in-new-digital-assets-hedge-fund/#550d496372cd …	SatoshiLite	40	21	1481315997	807323924757237760	https://twitter.com/SatoshiLite/status/807323924757237760		# #550d496372cd	@	0.33	0.3762	0
bitcoin ethereum 	CoinDesk: A16z, USV Invest $10 Million in Blockchain Token Trading Firm http://bit.ly/2hbXDIk  via @ CoinDesk # bitcoin # ethereum	ErikVoorhees	16	10	1481318803	807335694746222592	https://twitter.com/ErikVoorhees/status/807335694746222592		# #	@	0.26	0.0	0
bitcoin ethereum 	A16Z and USV $10m Polychain deal is huge news, demonstrates interest in raw accumulation of digital assets. # bitcoin # ethereum # blockchain	ErikVoorhees	62	48	1481315875	807323412481839105	https://twitter.com/ErikVoorhees/status/807323412481839105		# # #		0.35	0.3592	0
bitcoin 	Andreessen Horowitz And Union Square Ventures Invest $10m In New Digital Asset Hedge Fund via @ forbes http://www.forbes.com/sites/laurashin/2016/12/09/andreessen-horowitz-and-union-square-ventures-invest-10-million-in-new-digital-assets-hedge-fund/#14d9689072cd … # bitcoin	ErikVoorhees	46	40	1481314821	807318993321259008	https://twitter.com/ErikVoorhees/status/807318993321259008		#14d9689072cd #	@	0.30	0.3612	0
bitcoin 	Venezuelans don't believe in bitcoin. They need bitcoin. Listen to @ jimepstein on the @ ThomasEWoods show.http://reason.com/blog/2016/12/08/venezuela-bitcoin-socialism …	ErikVoorhees	37	26	1481245204	807026996018630656	https://twitter.com/ErikVoorhees/status/807026996018630656			@ @	0.00	0.0	0
	I suspect we'll see more funds trading crypto assets over the coming year. Olaf is leading the way.	brian_armstrong	12	2	1481308749	807293521770127360	https://twitter.com/brian_armstrong/status/807293521770127360				0.22	-0.064	0
	Congrats to Olaf Carlson-Wee, Coinbase alum, on raising $10M for his crypto fund!http://www.coindesk.com/a16z-usv-invest-10-million-blockchain-token-trading-polychain-capital/ …	brian_armstrong	56	13	1481308665	807293171231117314	https://twitter.com/brian_armstrong/status/807293171231117314				0.00	0.2853	0
bitcoin 	Take LOOK at Bitcoin this yr folks & remember easiest way 2 join # blockchain revolution is mining $ BSTY with your PCpic.twitter.com/X2hi9bavaK	NetworksManager	7	12	1481311407	807304671660482563	https://twitter.com/NetworksManager/status/807304671660482563		#		0.48	0.6124	0
bitcoin 	I'm not really in a position to buy these now but if I were, I would only feel comfortable using @ openbazaar. # Bitcoin @ davidpetterso21	haydentiff	3	0	1481316303	807325208151556099	https://twitter.com/haydentiff/status/807325208151556099		#	@ @	0.08	0.3326	0
