currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
ethereum 	NASA debunked it, but we proved it correct. Multiple impls *saved* ethereum during the DoS wars.	VitalikButerin	27	7	1505383658	908271011531038720	https://twitter.com/VitalikButerin/status/908271011531038720				-0.12	-0.2787	0
	The crypto equivalent would be me selling ETH right when the DAO hack happened. I of course did no such thing.	VitalikButerin	2	3	1505383285	908269446782955520	https://twitter.com/VitalikButerin/status/908269446782955520				-0.29	-0.148	0
bitcoin ethereum 	I think bitcoin and ethereum are both deeply flawed in their current forms. And I say this in some way in most presentations I make...	VitalikButerin	29	16	1505383065	908268522890985472	https://twitter.com/VitalikButerin/status/908268522890985472				0.12	0.0	0
bitcoin 	You putting flawed in quotation marks like that makes me wonder... you think bitcoin is not flawed?	VitalikButerin	5	3	1505383026	908268361737531395	https://twitter.com/VitalikButerin/status/908268361737531395				0.12	0.3612	0
	I never claimed that. But it *is* a fact that I've been significantly involved in crypto since ~1 month after first hearing about it	VitalikButerin	5	2	1505382956	908268064881471488	https://twitter.com/VitalikButerin/status/908268064881471488				0.29	0.0	0
bitcoin 	> But, obviously, Satoshi didn't create Bitcoin to get rich And I 100% agree!	VitalikButerin	5	2	1505379014	908251532159791104	https://twitter.com/VitalikButerin/status/908251532159791104				0.14	0.6786	0
bitcoin 	Furthermore, that interpretation implies that I said Bitcoin *is* a get rich model, which directly contradicts...	VitalikButerin	30	3	1505377779	908246352299094017	https://twitter.com/VitalikButerin/status/908246352299094017				0.06	0.5574	0
bitcoin 	"No, the idea that ""Satoshi's get rich model"" refers to Bitcoin is an interpretation that has absolutely no support."	VitalikButerin	38	4	1505377660	908245852237344768	https://twitter.com/VitalikButerin/status/908245852237344768				0.21	0.4377	0
bitcoin 	Tracing bitcoins to Satoshi is hard, and inherently an imperfect exercise.	VitalikButerin	3	2	1505377487	908245126652190720	https://twitter.com/VitalikButerin/status/908245126652190720				0.27	-0.4019	0
	And if you think *having* a get rich model is disgusting, not sure why you are working on developing cryptocurrency.	VitalikButerin	7	5	1505376730	908241951778004993	https://twitter.com/VitalikButerin/status/908241951778004993				0.30	-0.193	0
bitcoin 	You still have one more mistake: I did not say bitcoin *is* a get rich model, I said it *has* a get rich model.	VitalikButerin	42	5	1505376707	908241856059682816	https://twitter.com/VitalikButerin/status/908241856059682816				0.25	0.6712	0
