currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
ethereum 	Can these people at least *try* to engage with the actual arguments and rebuttals to this stuff like https:// medium.com/@VitalikButeri n/a-proof-of-stake-design-philosophy-506585978d51 … and https:// github.com/ethereum/wiki/ wiki/Proof-of-Stake-FAQ … ?	VitalikButerin	25	7	1515940167	952548219988226049	https://twitter.com/VitalikButerin/status/952548219988226049			@VitalikButeri	0.32	0.296	0
	Probably the best mitigation that we have is that we're entering a massively multi-cryptocurrency future. An individual literally having an N/21 million share of all money forever is scary, if there's many of them and new ones are popping up every week then it's less bad.	VitalikButerin	75	10	1515939874	952546991917051904	https://twitter.com/VitalikButerin/status/952546991917051904				0.04	-0.0005	0
	For a contrarian view: My friend Bob Moriarty (who flew 832 missions in Vietnam) makes some excellent comments re: Bonds (Global bond market about to burst), Stocks, PM's and crypto. WARNING: He thinks crypto is bulls***. http://www. 321gold.com/editorials/mor iarty/moriarty011418.html … pic.twitter.com/DndyPjrpbe	maxkeiser	70	24	1515944681	952567152577564672	https://twitter.com/maxkeiser/status/952567152577564672				0.37	0.1007	0
bitcoin 	So therefore Bitcoin is Coke and Bitcoin Cash is Pepsi? The rest probably won’t survive or be relegated to inconsequentiality. This is an interesting analogy but like most analogies, it’s just for mental exercise, not reality which almost always strays from what we think. https:// twitter.com/tuurdemeester/ status/952626569494827014 …	VinnyLingham	113	30	1515961068	952635884142182400	https://twitter.com/VinnyLingham/status/952635884142182400				0.33	0.1562	0
	This is old school funny! https:// twitter.com/cryptomanran/s tatus/952442734626902016 …	VinnyLingham	86	19	1515915094	952443056363520000	https://twitter.com/VinnyLingham/status/952443056363520000				0.78	0.2463	0
litecoin 	Where's the Litecoin Cafe?	SatoshiLite	19	1	1515953983	952606168400109568	https://twitter.com/SatoshiLite/status/952606168400109568				0.25	0.0	0
	It's good to democratize investing but the current crypto market should give everyone pause. https:// twitter.com/devilscompiler /status/952455740182093824 …	naval	606	124	1515922842	952475551305891840	https://twitter.com/naval/status/952475551305891840				0.33	0.1191	0
bitcoin 	#Bitcoin introduces a platform on which you can run currency as an application, on a network without any central points of control. This is not money for the internet, but the internet of money. https:// youtu.be/Qkjm5E5BeB8 https://www. amazon.com/Internet-Money -Andreas-M-Antonopoulos/dp/194791006X/ref=asap_bc?ie=UTF8 …	aantonop	2243	807	1515952996	952602026080374784	https://twitter.com/aantonop/status/952602026080374784		#Bitcoin		0.03	0.0	0
bitcoin 	If there are any bored devs out there who are *very* well versed in the Bitcoin codebase, ping me. Looking to bounce a few ideas around.	ummjackson	45	11	1515901555	952386266691022849	https://twitter.com/ummjackson/status/952386266691022849				0.00	0.0	0
bitcoin 	Fees are too high on the Bitcoin network. It doesn't make sense to enable orders below $100-$200 unfortunately.	ErikVoorhees	20	3	1515967484	952662794301853697	https://twitter.com/ErikVoorhees/status/952662794301853697				-0.11	-0.17	0
bitcoin 	Digicash, e-gold, etc... all predated Bitcoin too ;-)	TuurDemeester	6	0	1515966255	952657641586688000	https://twitter.com/TuurDemeester/status/952657641586688000				0.25	0.25	0
bitcoin 	Thinking about the many Bitcoin clones, contenders, and airdrops out there, I remembered reading about Coca Cola's history. https:// twitter.com/TuurDemeester/ status/892953550694764545 …	TuurDemeester	359	133	1515958847	952626569494827014	https://twitter.com/TuurDemeester/status/952626569494827014				0.09	0.0	0
	Metropolitan Bank Halts International Cryptocurrency-Related Wire Transfers http:// fortune.com/2018/01/14/met ropolitan-bank-cryptocurrency-wires/ … pic.twitter.com/XzG84zxKrY	TuurDemeester	47	31	1515942626	952558530837598209	https://twitter.com/TuurDemeester/status/952558530837598209				-0.17	0.0	0
bitcoin 	You could browse through the people I follow on twitter: https:// twitter.com/following Or start here for other Bitcoin references: http:// lopp.net/bitcoin.html	TuurDemeester	3	0	1515890881	952341498921672704	https://twitter.com/TuurDemeester/status/952341498921672704				0.14	0.0	0
bitcoin 	Thanks again to all who participated in the Fundraiser for Bitcoin core developer Luke Dashjr, where we exceeded even our stretch goal of 8.5 BTC! https:// medium.com/@tuurdemeester /fundraiser-for-luke-dashjr-2a4c0afb96a8 … https:// twitter.com/LukeDashjr/sta tus/952308778770358272 …	TuurDemeester	129	14	1515887038	952325380827963392	https://twitter.com/TuurDemeester/status/952325380827963392			@tuurdemeester	0.15	0.2463	0
	Free event, Smart Ledgers Beyond Law? 17 Jan https://www. eventbrite.com/e/prof-michael -mainelli-zyen-group-smartech-society-bpp-speaker-event-tickets-40763569935 … @bpplawschool #law #blockchain #blockchains #cryptocurrencies @mattereum	mrmainelli	1	1	1515959189	952628003690905602	https://twitter.com/mrmainelli/status/952628003690905602		#law #blockchain #blockchains #cryptocurrencies	@bpplawschool @mattereum	0.28	0.3592	0
