currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
bitcoin 	Gold is outperforming #Bitcoin so far in 2018. @stacyherbert called it! pic.twitter.com/3D7Yjvtfkn	maxkeiser	380	81	1517017155	957065434590793729	https://twitter.com/maxkeiser/status/957065434590793729		#Bitcoin	@stacyherbert	0.08	0.0	0
bitcoin 	Time to start calling Howard Schultz an idiot who also doesn’t understand consumers, and that Bitcoin is a Store of Value. At least I’m in good company. https:// twitter.com/fortunemagazin e/status/957307894973784066 …	VinnyLingham	195	46	1517088557	957364916565889024	https://twitter.com/VinnyLingham/status/957364916565889024				0.10	0.0714	0
bitcoin 	Disagree. RBF is against the ethos of Bitcoin. 0-conf worked perfectly well. We processed tens of millions of dollars in transactions at Gyft with no problems.	VinnyLingham	3	1	1517074907	957307664400183296	https://twitter.com/VinnyLingham/status/957307664400183296				0.23	-0.0596	0
bitcoin 	As someone who has worked in the payments & compliance industry for years, I have expressed similar concerns to @aantonop - Any legal opinions to refute or confirm? https:// twitter.com/bitcoinist/sta tus/956863137550159872 …	VinnyLingham	77	16	1517034559	957138430978269186	https://twitter.com/VinnyLingham/status/957138430978269186			@aantonop	0.38	0.064	0
litecoin 	Yes, it's created by the Litecoin Foundation and is a fork of Bread wallet.	SatoshiLite	16	3	1517089849	957370335992557568	https://twitter.com/SatoshiLite/status/957370335992557568				0.07	0.5719	0
	Watch @magicalcrypto	SatoshiLite	16	3	1517088043	957362759569522688	https://twitter.com/SatoshiLite/status/957362759569522688			@magicalcrypto	0.50	0.0	0
bitcoin 	http://www. businessinsider.com/typo-bitcoin-r ival-zcoin-attacker-steals-400000-2017-2 …	SatoshiLite	8	2	1517087950	957362368371134466	https://twitter.com/SatoshiLite/status/957362368371134466				0.25	0.0	0
bitcoin 	http://www. businessinsider.com/typo-bitcoin-r ival-zcoin-attacker-steals-400000-2017-2 …	SatoshiLite	11	2	1517087857	957361979848474624	https://twitter.com/SatoshiLite/status/957361979848474624				0.25	0.0	0
bitcoin 	I was at the Blockchain Connect Conference @blockchain_con today. It was a great conference, but gone are the days I can attend a Bitcoin conference without being recognized. Quite exhausting.. life of a crypto-celeb I guess. (The pic is my cameo in Rise and Rise of Bitcoin) pic.twitter.com/oJF6tcOzsf	SatoshiLite	1479	165	1517039208	957157929970364416	https://twitter.com/SatoshiLite/status/957157929970364416			@blockchain_con	0.21	0.0929	0
litecoin 	It's not a merger. There's no Litecoin Enterprise Alliance or Monero Enterprise Alliance.	SatoshiLite	38	2	1517036024	957144575587508224	https://twitter.com/SatoshiLite/status/957144575587508224				-0.15	-0.148	0
