currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
bitcoin ethereum ripple 	Express summarizes the key points of my 2018 crypto and blockchain predictions quite well. https://www. express.co.uk/finance/city/9 14087/cryptocurrency-predictions-2018-bitcoin-news-blockchain-ethereum-ripple …	dtapscott	48	20	2018-02-14 19:23:32	963841149571084288	https://twitter.com/dtapscott/status/963841149571084288				0.11	0.1692	0
bitcoin 	Unlike Charlie Munger, #Bitcoin can die and keep coming back. #TimesUpPops https://www. reuters.com/article/us-dai lyjournal-munger/charlie-munger-urges-regulators-to-ease-off-wells-fargo-blasts-bitcoin-idUSKCN1FY2WE …	maxkeiser	189	42	2018-02-14 23:41:53	963906166106583040	https://twitter.com/maxkeiser/status/963906166106583040		#Bitcoin #TimesUpPops		0.27	-0.2997	0
bitcoin 	#Bitcoin : Break through $10,000 will usher in a new burst of news coverage and a fresh wave of buying. pic.twitter.com/hMW2W3hNGk	maxkeiser	1552	440	2018-02-14 23:38:08	963905224581746691	https://twitter.com/maxkeiser/status/963905224581746691		#Bitcoin		0.10	0.1591	0
bitcoin 	Walking corpse Charlie Munger asks we all forgive @WellsFargo for their orchestrated mass theft from millions of customers and we should all hate #Bitcoin . Get back on your meds Charlie. #DisgracefulHuman #Pig https://www. reuters.com/article/us-dai lyjournal-munger/charlie-munger-urges-regulators-to-ease-off-wells-fargo-blasts-bitcoin-idUSKCN1FY2WE …	maxkeiser	606	244	2018-02-14 23:05:55	963897114680946688	https://twitter.com/maxkeiser/status/963897114680946688		#Bitcoin #DisgracefulHuman #Pig	@WellsFargo	0.05	-0.2477	0
bitcoin 	I see dead bears! As predicted, #Bitcoin experienced a healthy (low volume) pullback in a secular bull market. $28,000 in play. pic.twitter.com/lqho8v2beP	maxkeiser	554	164	2018-02-14 22:19:21	963885395598594049	https://twitter.com/maxkeiser/status/963885395598594049		#Bitcoin		0.27	0.0155	0
bitcoin 	The Seven Network Effects of Bitcoin: https:// sputniknews.com/radio_double_d own/201802131061609477-the-seven-network-effects-of-bitcoin/ … via @SputnikInt	maxkeiser	60	29	2018-02-14 18:12:43	963823330980696065	https://twitter.com/maxkeiser/status/963823330980696065			@SputnikInt	-0.08	0.0	0
bitcoin 	$28,000 in play. #Bitcoin pic.twitter.com/8qf251iXKa	maxkeiser	572	146	2018-02-14 14:24:58	963766015497826305	https://twitter.com/maxkeiser/status/963766015497826305		#Bitcoin		0.20	0.17	0
	I’ll be live in 10 mins @StartupGrind / talking about @civickey and crypto. https:// twitter.com/startupgrind/s tatus/963551837612683264 …	VinnyLingham	74	15	2018-02-14 00:51:50	963561384368680961	https://twitter.com/VinnyLingham/status/963561384368680961			@StartupGrind @civickey	0.18	0.0	0
litecoin 	Showing off? That's ridiculous. If you don't want to hear the latest news about Litecoin, please just unfollow.	SatoshiLite	83	9	2018-02-14 21:24:55	963871699547521024	https://twitter.com/SatoshiLite/status/963871699547521024				0.17	-0.031	0
litecoin 	1 down, 3 to go! Merchant processor @CommerceCB Popular online wallet Goods trading platform One huge unexpected surprise #PayWithLitecoin https:// twitter.com/SatoshiLite/st atus/943462596929208320 …	SatoshiLite	5982	2041	2018-02-14 20:32:00	963858382238072832	https://twitter.com/SatoshiLite/status/963858382238072832		#PayWithLitecoin	@CommerceCB	0.43	0.3675	0
	It's not my decision. 92% goes to the previous owner. 4% goes to @cryptoallstarz and 4% to me.	SatoshiLite	17	1	2018-02-14 20:17:40	963854775480500224	https://twitter.com/SatoshiLite/status/963854775480500224			@cryptoallstarz	0.22	0.0	0
bitcoin litecoin 	You can choose not to. Check out our donation button. We only accept Bitcoin and Litecoin. :D	SatoshiLite	19	3	2018-02-14 20:15:07	963854131751354368	https://twitter.com/SatoshiLite/status/963854131751354368				0.06	0.2231	0
ethereum 	Move over @CryptoKitties . We now have @CryptoAllStarz to clog the Ethereum network! https:// cryptoallstars.co/marketplace You can even own a SatoshiLite card for a low low price of 11.7953 ETH! (Before it goes up) * 4% of all sales will be donated to @LTCFoundation pic.twitter.com/j1bafJrjnu	SatoshiLite	805	221	2018-02-14 20:11:34	963853239656497152	https://twitter.com/SatoshiLite/status/963853239656497152			@CryptoKitties @CryptoAllStarz @LTCFoundation	0.27	-0.1353	0
litecoin 	One more way merchants can accept Litecoin! The @LTCFoundation donation button is already using @CommerceCB . Check it out at https:// litecoin-foundation.org/donation/ #PayWithLitecoin https:// twitter.com/coinbase/statu s/963832338416263173 …	SatoshiLite	1792	589	2018-02-14 19:36:19	963844367021629440	https://twitter.com/SatoshiLite/status/963844367021629440		#PayWithLitecoin	@LTCFoundation @CommerceCB	0.33	0.1463	0
bitcoin 	Does a successful LTC make BCH obsolote? Does it not because we don't have Bitcoin in our name? SMH	SatoshiLite	61	8	2018-02-14 10:39:51	963709363037773825	https://twitter.com/SatoshiLite/status/963709363037773825				0.11	0.0892	0
bitcoin 	Haha, BCH is Bitcoin!!!	SatoshiLite	121	6	2018-02-14 02:58:12	963593185518759936	https://twitter.com/SatoshiLite/status/963593185518759936				0.25	0.2775	0
