currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
bitcoin 	Yesterday I placed 2nd at the Gracie Regionals 2016 in San Jose. This year, everyone recognized the Bitcoin logopic.twitter.com/o0o7L8BvLG	rogerkver	241	45	1463946119	734469374652895232	https://twitter.com/rogerkver/status/734469374652895232				-0.11	0.0	0
bitcoin 	"Bitcoin Q&A: Why historical transitions aren't ""smooth"" - Fiat to Cryptocurrency: http://youtu.be/VujCVYEgiJ8?a  via @ YouTube"	aantonop	31	18	1463953955	734502242821230592	https://twitter.com/aantonop/status/734502242821230592			@	0.00	0.0	0
bitcoin 	Happy Bitcoin Pizza Day! http://tcrn.ch/1cS33Vz  via @ techcrunch # finance # historyofmoney	ErikVoorhees	88	66	1463921247	734365055664414720	https://twitter.com/ErikVoorhees/status/734365055664414720		# #	@	0.82	0.3057	0
ripple 	LOOK 1st # islamist pres licking A$$holes of R enemy. The # IED that kill & cripple our soldiers # MadeInIran. # MAGA # DCpic.twitter.com/b8jLwiiOwm	NetworksManager	35	62	1463938007	734435349733249025	https://twitter.com/NetworksManager/status/734435349733249025		# # # # #		0.12	-0.411	0
ethereum 	The rise of # ethereum http://tcrn.ch/259vK6l @ rezendi	sallyeaves	1	0	1463926667	734387788414603265	https://twitter.com/sallyeaves/status/734387788414603265		#	@	0.12	0.0	0
bitcoin 	Just hit 20,000 followers. Been fun being one of your sources of bitcoin tidbits (and occasional market pessimism). Thanks for following	barrysilbert	57	4	1463936349	734428396118282240	https://twitter.com/barrysilbert/status/734428396118282240				0.33	0.317	0
bitcoin 	sure was, but bitcoin had 4 years to build a community and influencers before the regulators cared. was still painful	barrysilbert	6	4	1463928759	734396560382033920	https://twitter.com/barrysilbert/status/734396560382033920				-0.30	0.1069	0
bitcoin 	In other words, bitcoin, the politics doesn't add much value, it's the engineering that does.https://twitter.com/davemcclure/status/734206322392981504 …	jimmysong	1	0	1463927956	734393195044409344	https://twitter.com/jimmysong/status/734393195044409344				0.07	-0.1292	0
bitcoin 	Subscribe to the Dollar Vigilante # Mining # Bitcoin # Investing http://ow.ly/IOCP3000UBN pic.twitter.com/ROEIiVr9U4	DollarVigilante	6	1	1463935062	734422998686535680	https://twitter.com/DollarVigilante/status/734422998686535680		# # #		0.25	0.0	0
bitcoin 	# TDV # Quotes # Bitcoin http://buff.ly/1TFC7sO pic.twitter.com/2aaMyddRcw	DollarVigilante	7	2	1463930735	734404850277068800	https://twitter.com/DollarVigilante/status/734404850277068800		# # #		0.43	0.0	0
bitcoin 	Subscribe and learn! # Investing # Gold # Bitcoin # Mining # Shemitah http://ow.ly/IOCP3000UBN pic.twitter.com/6UX75NSXGv	DollarVigilante	4	0	1463912614	734328846498050048	https://twitter.com/DollarVigilante/status/734328846498050048		# # # # #		0.29	0.0	0
bitcoin 	I'm Starting to Think the # CIA Developed # Bitcoin, but I Still Love it http://buff.ly/21zYKlP pic.twitter.com/mwLUgWtSZT	DollarVigilante	12	5	1463890650	734236720871407616	https://twitter.com/DollarVigilante/status/734236720871407616		# #		0.81	0.7783	0
bitcoin 	Subscribe to the Dollar Vigilante # Mining # Bitcoin # Investing http://ow.ly/IOCP3000UBN pic.twitter.com/dQIMxVvSJB	DollarVigilante	4	1	1463890170	734234709434216448	https://twitter.com/DollarVigilante/status/734234709434216448		# # #		0.25	0.0	0
ethereum 	All the cool kids are doing # Ethereum now # blockchain # fintech http://techcrunch.com/2016/05/22/all-the-cool-kids-are-doing-ethereum-now/ …pic.twitter.com/n47hDHb9Ur	sbmeunier	10	15	1463925060	734381049355116544	https://twitter.com/sbmeunier/status/734381049355116544		# # #		0.36	0.3182	0
bitcoin 	Oh hi @ steve_wein - agree # bitcoin is effective proxy for # blockchain tech, but high risk so approach cautiouslyhttps://twitter.com/steve_wein/status/734433465588846592 …	Melt_Dem	1	3	1463937980	734435236055003136	https://twitter.com/Melt_Dem/status/734435236055003136		# #	@	0.38	0.0387	0
bitcoin 	# bitcoin https://twitter.com/balajis/status/734276641455644672 …	Melt_Dem	7	1	1463932272	734411295336878080	https://twitter.com/Melt_Dem/status/734411295336878080		#		0.33	0.0	0
bitcoin 	Celebrating # Bitcoin Pizza day. Today's the day somebody bought a pizza for 10,000 Bitcoin when it was worth nothingpic.twitter.com/AtfFBH6vGn	SimonDixonTwitt	27	22	1463927726	734392227657613312	https://twitter.com/SimonDixonTwitt/status/734392227657613312		#		0.15	0.3991	0
bitcoin 	Money Talk Interview with Simon Dixon on Financial Markets & Bitcoin on ...https://www.youtube.com/watch?v=1jadsk43rds&feature=share …	SimonDixonTwitt	2	1	1463916986	734347181092524032	https://twitter.com/SimonDixonTwitt/status/734347181092524032				-0.23	0.0	0
bitcoin 	Simon Dixon on Peer-to-Peer Lending, Bitcoin and future forecasts for fi...https://www.youtube.com/watch?v=HTpvrVSpkNc&feature=share …	SimonDixonTwitt	2	0	1463894834	734254271789735936	https://twitter.com/SimonDixonTwitt/status/734254271789735936				0.00	0.0	0
	Happy pizza day to all cryptocurrency fans: https://www.instagram.com/p/BFtLS-NPlGR/	el33th4xor	8	3	1463928335	734394784954077184	https://twitter.com/el33th4xor/status/734394784954077184				0.88	0.5719	0
bitcoin 	the openness of bitcoin's open source license relies on state authority.	el33th4xor	0	0	1463876131	734175825264824321	https://twitter.com/el33th4xor/status/734175825264824321				0.36	0.4019	0
	. @ coinbase’s decision to offer trading of Ether validates it as a cryptocurrency, says @ ARKBlockchain: http://ow.ly/tZPp300qkH8	laurashin	3	3	1463948415	734479003860488193	https://twitter.com/laurashin/status/734479003860488193			@ @	0.17	0.17	0
ethereum 	A Venture Fund With Plenty of Virtual Capital, but No Capitalist http://nyti.ms/1s1HnhD # ethereum # DAO # daohub	laurashin	0	0	1463923834	734375905058029569	https://twitter.com/laurashin/status/734375905058029569		# # #		0.11	-0.4215	0
	Central Banks Should Observe Blockchain, Says Japan's Central Bank Official https://www.cryptocoinsnews.com/central-banks-observe-blockchain-says-japan-official/ …	Chris_Skinner	1	3	1463898217	734268459283025921	https://twitter.com/Chris_Skinner/status/734268459283025921				0.09	0.0	0
bitcoin 	Happy Bitcoin Pizza Day! http://tcrn.ch/1cS33Vz  via @ TechCrunch	sytaylor	1	0	1463947084	734473423510982656	https://twitter.com/sytaylor/status/734473423510982656			@	0.88	0.3057	0
ethereum 	2 years later @ TechCrunch starts covering what's happening with @ ethereumproject well at last. Ft @ prestonjbyrnehttp://tcrn.ch/20mpvJe	sytaylor	9	6	1463927506	734391304872923136	https://twitter.com/sytaylor/status/734391304872923136			@ @ @	0.17	0.1366	0
bitcoin ethereum 	". @ rezendi throws cold water on Ethereum fans: ""... offers a vastly larger attack surface than Bitcoin"" http://tcrn.ch/259vK6l # blockchain"	mikejcasey	20	9	1463924607	734379147074674690	https://twitter.com/mikejcasey/status/734379147074674690		#	@	0.24	-0.2384	0
bitcoin 	Like bitcoin 5 years ago. https://twitter.com/balajis/status/734276641455644672 …	SunnyStartups	4	1	1463950281	734486833996824576	https://twitter.com/SunnyStartups/status/734486833996824576				0.33	0.1806	0
bitcoin 	"Thanks for sharing and glad to be quoted but I think the""death of Bitcoin"" has been greatly exaggerated.https://twitter.com/wareflo/status/734448719299411969 …"	alextapscott	7	1	1463942424	734453878008221698	https://twitter.com/alextapscott/status/734453878008221698				0.28	0.2117	0
ethereum 	In which the LAMP stack mafia begin to fear the power of a fully operational blockchain http://techcrunch.com/2016/05/22/all-the-cool-kids-are-doing-ethereum-now/ … @ euros pay close attention	leashless	11	7	1463927436	734391013830209536	https://twitter.com/leashless/status/734391013830209536			@	-0.14	-0.5574	0
ethereum 	I was just wondering about this last night! Will be very interesting to observe ethereum's gas market.	lopp	3	0	1463932251	734411210372833280	https://twitter.com/lopp/status/734411210372833280				0.41	0.2288	0
bitcoin ethereum 	""" # Bitcoin and # Ethereum: How # SmartContracts Work"" http://arkinv.st/1YPcyqE  My latest piece 4 those scratching their heads over the hype"	cburniske	1	0	1463946050	734469086596452352	https://twitter.com/cburniske/status/734469086596452352		# # #		0.14	0.0	0
	"My two cents: ""Hype can easily lead to tulip-mania and price bubbles"" - let's all keep our # cryptocurrency coolhttps://twitter.com/CharlesLBovaird/status/733813787610861568 …"	cburniske	1	0	1463927409	734390899069833217	https://twitter.com/cburniske/status/734390899069833217		#		0.40	0.5719	0
bitcoin 	People are abuzz about # blockchain funding overtaking # Bitcoin funding in Q1 2016, but....pic.twitter.com/SgVFqZECA4	cburniske	3	3	1463872657	734161254638620672	https://twitter.com/cburniske/status/734161254638620672		# #		0.27	0.0	0
bitcoin 	If you bring a NSA pen to a Bitcoin conference, we're gonna check it for bugs...pic.twitter.com/iH9WIQC1xe	peterktodd	55	24	1463908747	734312627745230848	https://twitter.com/peterktodd/status/734312627745230848				0.00	0.0	0
bitcoin ethereum 	N&B was a Bank for # Bitcoin(ers), # TheDAO is a VC (not called that for legal reasons) for # Ethereum people.	ToneVays	0	0	1463938603	734437850792480768	https://twitter.com/ToneVays/status/734437850792480768		# # #		0.32	0.128	0
bitcoin ethereum 	Impressive statements from those involved with # TheDAO.... can't wait to see how this ends # ethereum # bitcoin $ ETHpic.twitter.com/8JWWNsRFe1	ToneVays	11	4	1463935384	734424349420228608	https://twitter.com/ToneVays/status/734424349420228608		# # #		0.29	0.5106	0
bitcoin 	I only provide misinformation of how the smartest thing to do is hold on to y'r # bitcoin w/ a death grip	ToneVays	2	1	1463933526	734416556516610048	https://twitter.com/ToneVays/status/734416556516610048		#		0.00	-0.296	0
