currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	sent	vader_sent
	There *is* actual crypto in cryptoeconomics, and nontrivially so; the fact that Merkle trees exist is critical to Plasma, Truebit and other systems, to give one example. But on the econ side, those are all great pointers.	VitalikButerin	9	2	1518875927	964861688628441088	https://twitter.com/VitalikButerin/status/964861688628441088				0.43	0.1534
	"Yeah, there's definitely a difference between ""analyze the game theory of Casper FFG"" and ""analyze the large-scale social welfare consequences of cryptocurrency issuance"". I thought ""macroeconomics"" at first but that's too limiting. I welcome suggestions :)"	VitalikButerin	5	2	1518873538	964851668876632064	https://twitter.com/VitalikButerin/status/964851668876632064				0.17	0.4393
	"I actually don't think either my actual views or my post disagree with any of that. (note that every time I write ""cryptocurrencies go up by 2% per year"" in that post you should read ""in expectation"")"	VitalikButerin	3	1	1518871615	964843602349236224	https://twitter.com/VitalikButerin/status/964843602349236224				0.08	-0.1909
	Reminder: cryptocurrencies are still a new and hyper-volatile asset class, and could drop to near-zero at any time. Don't put in more money than you can afford to lose. If you're trying to figure out where to store your life savings, traditional assets are still your safest bet.	VitalikButerin	14361	5426	1518870329	964838207215955969	https://twitter.com/VitalikButerin/status/964838207215955969				-0.04	0.0758
	"Shameless plug of my signaling theory model of cryptocurrency: https:// ethresear.ch/t/a-signaling- theory-model-of-cryptocurrency-issuance-and-value/1081 … Basically, even if you assume rational actors, we can expect to see large parts of cryptocurrency seignorage burned on ""marketing as proof of work""."	VitalikButerin	172	42	1518867124	964824765688045568	https://twitter.com/VitalikButerin/status/964824765688045568				0.05	-0.34
bitcoin 	#Bitcoin is first and foremost censorship resistant. The #RussiaGate hoax attempts to censor me in after succeeding in censoring me in the UK. The two are inextricably tied.	maxkeiser	0	0	1518893053	964933520903811072	https://twitter.com/maxkeiser/status/964933520903811072		#Bitcoin #RussiaGate		0.11	-0.0754
bitcoin 	#Bitcoin bounce off Fibonacci 68.1% successful. New ATH in the bag. $28,000 in play. $ USD breaking down. #CREAM #CryptoRulesEverythingAroundMe http:// stockcharts.com/school/doku.ph p?id=chart_school:chart_analysis:fibonacci_retracemen … pic.twitter.com/x4GO6Ahy5e	maxkeiser	1157	433	1518833408	964683351155183617	https://twitter.com/maxkeiser/status/964683351155183617		#Bitcoin #CREAM #CryptoRulesEverythingAroundMe		0.20	0.1852
bitcoin 	Bitcoin is a once-in-a-lifetime opportunity for anyone, including those who are otherwise incompetent, to become very wealthy! No skills required - just buy and hold!	VinnyLingham	1700	465	1518827574	964658880436293633	https://twitter.com/VinnyLingham/status/964658880436293633				0.16	0.1599
	I am trying to reach a broad and mainstream audience. Not preach to the choir. 95% of my audience don't own crypto yet. A good chunk of them think FB *is* the internet.	aantonop	21	2	1518905900	964987404615430144	https://twitter.com/aantonop/status/964987404615430144				0.33	0.1166
bitcoin 	I prefer trustless protocols, they encourage decentralization. LN is trustless because LN uses trustless blockchains (like bitcoin) to build smart contracts layer-2	aantonop	2	2	1518904151	964980070325473280	https://twitter.com/aantonop/status/964980070325473280				0.18	-0.2997
ethereum 	"Errrr... You know I'm writing ""Mastering Ethereum"" with Gavin Wood, right? I think you will be disappointed in me, as many maximalists have been. #notamaximalist #ecosystem"	aantonop	46	5	1518904032	964979571584978944	https://twitter.com/aantonop/status/964979571584978944		#notamaximalist #ecosystem		-0.04	-0.1589
	What topics do you want to hear about in tomorrow's #Crypto Weekly live stream?	ummjackson	11	2	1518905736	964986717169004544	https://twitter.com/ummjackson/status/964986717169004544		#Crypto		0.21	0.0772
ethereum 	Check out my latest video interview with Ryan John King ( @frothcity ) from @foamspace ! #ethereum #ico ... http:// youtu.be/qHjqEd1AjPM?a	ummjackson	15	3	1518883259	964892439277338626	https://twitter.com/ummjackson/status/964892439277338626		#ethereum #ico	@frothcity @foamspace	0.00	0.0
	TOP CRYPTO ADVICE FROM BROCK PIERCE https:// youtu.be/t773-t-XpBk via @YouTube	brockpierce	38	14	1518899536	964960711364501505	https://twitter.com/brockpierce/status/964960711364501505			@YouTube	0.10	0.368
bitcoin 	Glad to see the record set straight on this. It was tough to see people jump to conclusions here and assume the worst from Coinbase. We'll have to do a better job getting ahead of issues like this in the future. https://www. theverge.com/2018/2/15/1701 7374/coinbase-cryptocurrency-bitcoin-ether-unauthorized-charges … https:// twitter.com/coinbase/statu s/964652218832928768 …	brian_armstrong	365	84	1518830159	964669722724769792	https://twitter.com/brian_armstrong/status/964669722724769792				-0.02	0.1446
bitcoin 	You show a lot more humility than some members of the previous generation. Here's a great place to start learning the basics: http:// lopp.net/bitcoin.html	TuurDemeester	3	0	1518883065	964891626513592320	https://twitter.com/TuurDemeester/status/964891626513592320				0.42	0.3125
bitcoin 	I've heard speculation that Bitcoin was in fact named after BitTorrent.	TuurDemeester	69	22	1518881873	964886628065009666	https://twitter.com/TuurDemeester/status/964886628065009666				-0.18	0.0
bitcoin 	Millennials and Generation Z grew up around open source, decentralized online protocols. That makes it much easier for them to understand Bitcoin (BitTorrent of money) and lightning (Tor for payments).	TuurDemeester	624	236	1518880594	964881261805428737	https://twitter.com/TuurDemeester/status/964881261805428737				0.00	0.2107
	Great interview with one of the nicest people in blockchain. @RonnieMoas is giving back to society and helping many make money in crypto. Catch our show this Week. pic.twitter.com/7A3YYPbgmn	cryptomanran	111	23	1518899061	964958719686709248	https://twitter.com/cryptomanran/status/964958719686709248			@RonnieMoas	0.34	0.3412
	Comparison of smart phone vs crypto wallets. We are very early in the game.. pic.twitter.com/9DOKeWYifV	cryptomanran	158	63	1518885979	964903850179284992	https://twitter.com/cryptomanran/status/964903850179284992				0.07	0.2009
	30 days of Crypto Life: Jhb-Lon-Miami-Lon-Jhb-CT-Dubai-NYC-Bos-Dallas-San-Bos-NYC-Dubai-JHB-Dubai-San-Puerto-Miami-Dubai-JHB..	cryptomanran	58	4	1518826680	964655133077508096	https://twitter.com/cryptomanran/status/964655133077508096				0.17	0.0
bitcoin 	Are you a new #bitcoin millionaire and in the market for a yacht? You might be in luck - #Currencies #Cryptocurrencies #Cryptography #GlobalBoost $ BSTY https://www. cnbc.com/2018/02/17/yac ht-company-says-theyll-take-bitcoin-other-cryptocurrencies-for-payment.html …	NetworksManager	11	11	1518908181	964996970136793088	https://twitter.com/NetworksManager/status/964996970136793088		#bitcoin #Currencies #Cryptocurrencies #Cryptography #GlobalBoost		0.24	0.2294
bitcoin 	Why Edward Snowden supports anonymous cryptocurrencies - #Bitcoin #GlobalBoost $ BSTY https:// thenextweb.com/syndication/20 18/02/17/edward-snowden-supports-anonymous-cryptocurrencies/ …	NetworksManager	9	8	1518907088	964992389151535104	https://twitter.com/NetworksManager/status/964992389151535104		#Bitcoin #GlobalBoost		0.20	0.3612
bitcoin 	Congrats on adding #BitcoinCash to your ATMs! Thank you for suggesting @EdgeSecure on your website! @AthenaBitcoin #Anarchapulco #ACA2018 . pic.twitter.com/qJ2tON2WIP	haydentiff	41	9	1518899673	964961287972073472	https://twitter.com/haydentiff/status/964961287972073472		#BitcoinCash #Anarchapulco #ACA2018	@EdgeSecure @AthenaBitcoin	0.10	0.2476
bitcoin 	Live debate with @rogerkver and Juan Galt right now. #Bitcoin #BitcoinCash #Anarchapulco #ACA2018 https://www. facebook.com/thecryptoshow/ videos/2087594191463950/ …	haydentiff	33	11	1518892854	964932684551090176	https://twitter.com/haydentiff/status/964932684551090176		#Bitcoin #BitcoinCash #Anarchapulco #ACA2018	@rogerkver	0.12	0.0
