currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	sent	vader_sent
bitcoin 	God’s opening a CME account right now and he’s GOING LONG BITCOIN!!! https://www. rt.com/business/41025 2-bitcoin-god-gift-keiser/ …	maxkeiser	551	196	1513542577	942491999294361600	https://twitter.com/maxkeiser/status/942491999294361600				0.19	0.0
	Crypto’s near $1 trl market cap is less than 0.03% of the hundreds of $ trls available for investment, globally. pic.twitter.com/1SoYTLKW0m	maxkeiser	507	187	1513534427	942457813288259589	https://twitter.com/maxkeiser/status/942457813288259589				0.29	0.0
bitcoin 	Oppenheimer’s Nate Gantcher used to tell brokers (back in the ‘80’s when I was there): “Eat like a bird, s*** like an elephant.” For people who started buying #Bitcoin at $3, this certainly applies. http:// www8.gsb.columbia.edu/about-us/board /nathan-gantcher …	maxkeiser	46	16	1513533224	942452768391946240	https://twitter.com/maxkeiser/status/942452768391946240		#Bitcoin		0.03	0.3875
bitcoin 	Redistributing wealth from the many to parasites is financial terrorism. #Bitcoin billionaires are committed to pass new laws recognizing Financial Terrorism. And as was needed during Robespierre’s Reign Of Terror, beheadings are in order. https:// twitter.com/stlouisfed/sta tus/941865495132819456 …	maxkeiser	137	43	1513524731	942417146428248064	https://twitter.com/maxkeiser/status/942417146428248064		#Bitcoin		0.05	-0.3523
bitcoin litecoin ethereum ripple 	. @KeiserReport was the first MSM to cover Cardano. We were the first to cover #Bitcoin , Litecoin, Ethereum, Ripple, Steam, Auger, and lots more! https:// twitter.com/bitcoinwrld/st atus/942409272364761088 …	maxkeiser	134	40	1513523223	942410820667002880	https://twitter.com/maxkeiser/status/942410820667002880		#Bitcoin	@KeiserReport	0.07	0.0
bitcoin 	Governments have replaced leadership and moral suasion with fiat money creation and coercion, but their fiat money is vulnerable to a #Bitcoin Thiers Law attack. This is the Global Insurrection Against Banker Occupation. Buy Bitcoin as if your life depended on it. pic.twitter.com/gosw23qjBJ	maxkeiser	155	59	1513519512	942395255521009669	https://twitter.com/maxkeiser/status/942395255521009669		#Bitcoin		-0.02	-0.1785
bitcoin 	TRADERS ONLY: Where Is Current #Bitcoin Action Going? https:// twitter.com/parabolictrav/ status/942183357655298048 …	maxkeiser	89	25	1513469678	942186234968932354	https://twitter.com/maxkeiser/status/942186234968932354		#Bitcoin		0.42	0.0
bitcoin 	When does #Bitcoin ’s market cap exceed GDP of United Kingdom?	maxkeiser	38	23	1513468045	942179389592297473	https://twitter.com/maxkeiser/status/942179389592297473		#Bitcoin		0.18	0.4215
bitcoin 	Going long #Bitcoin . Welcome to individual sovereignty and Death of nation states and central banks. pic.twitter.com/Fcimsz90Qh	maxkeiser	255	65	1513467714	942177999377567744	https://twitter.com/maxkeiser/status/942177999377567744		#Bitcoin		-0.12	-0.0754
bitcoin 	Keiser: #Bitcoin Futures Open The Way For Exponentially *More* Crap Fiat To Find A Hone In Cryoto. Crypto Headed For $1 Tln Market Cap https:// cointelegraph.com/news/keiser-cr ypto-headed-for-1-tln-market-cap … via @Cointelegraph	maxkeiser	87	29	1513467053	942175226460299274	https://twitter.com/maxkeiser/status/942175226460299274		#Bitcoin	@Cointelegraph	0.27	-0.1909
