currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	sent	vader_sent
bitcoin ethereum 	"* I still believe it's important for ethereum to not be aligned with ""red tribe"" (ie. how bitcoin is portrayed here https:// twitter.com/_kevin_pham/st atus/927795191985012736?lang=en … ) but it should also not be aligned with ""intolerant blue tribe"""	VitalikButerin	298	63	1512181420	936782890280427520	https://twitter.com/VitalikButerin/status/936782890280427520				0.11	0.1012
bitcoin 	$ USD ann. inflation rate is approx. 2% a year. #Bitcoin ’s deflation rate (% drop in coins per halvings) is 50% every 4 yrs. This deflationary monetary ‘Black Hole Rate’ spread will suck trillions of worthless fiat into Bitcoin’s fiat arbitrage of death - jacking #BTC to $100k. pic.twitter.com/7u3Nfmrflb	maxkeiser	196	77	1512254548	937089611125411842	https://twitter.com/maxkeiser/status/937089611125411842		#Bitcoin #BTC		0.04	-0.2208
bitcoin 	#Bitcoin as MOE is not urgently needed. It will come after draining institutionally critical amounts of capital, bankrupting the legacy system (via Thiers Law), and giving BTC the payments crown by default. (At much higher BTC prices around $100,000). pic.twitter.com/ivSiW4osJZ	maxkeiser	124	51	1512252972	937083003825737729	https://twitter.com/maxkeiser/status/937083003825737729		#Bitcoin		0.07	0.0065
bitcoin 	Need some academic gravitas to back up your argument why #Bitcoin ’s evisceration of fiat money comes first (as Gold 2.0) before MOE kicks in? | Bitcoin: Crypto-Anarchism and the Digital Money Revolution, via @mic https:// mic.com/articles/4980/ bitcoin-crypto-anarchism-and-the-digital-money-revolution …	maxkeiser	59	26	1512252362	937080441571561472	https://twitter.com/maxkeiser/status/937080441571561472		#Bitcoin	@mic	-0.10	-0.1806
bitcoin 	#Bitcoin makes all humans everywhere look kind of stupid. pic.twitter.com/qXyrdWI8uW	maxkeiser	203	51	1512238389	937021834851176455	https://twitter.com/maxkeiser/status/937021834851176455		#Bitcoin		0.20	-0.2854
bitcoin ripple 	To destroy Visa/MC - #Bitcoin drains capital away from the current finance oligopoly. How? The SOV case pulls critical capital away from finance cartel (as BTC price rises). When they are capital-crippled; close to death, the MOE case wins. (at a price closer to $100,000).	maxkeiser	270	124	1512234854	937007009660112897	https://twitter.com/maxkeiser/status/937007009660112897		#Bitcoin		0.27	-0.1824
ripple 	To compete with Visa/MC - we need to drain capital away from the current finance oligopoly. SOV case is pulling critical capital away from the finance cartel (as BTC price rises). When they are capital-crippled and close to death - the MOE case wins. (at a much higher price).	maxkeiser	19	2	1512234580	937005858755661824	https://twitter.com/maxkeiser/status/937005858755661824				0.29	-0.0924
bitcoin 	The trend bias for #Bitcoin is up. pic.twitter.com/15ssSaQwjh	maxkeiser	52	10	1512233133	936999792785395714	https://twitter.com/maxkeiser/status/936999792785395714		#Bitcoin		0.62	-0.0513
bitcoin 	I’m glad the owner of http:// Bitcoin.org understands what opt-in means. If you want support for something, earn it, don’t force it. cc: @alansilbert https:// twitter.com/cobrabitcoin/s tatus/936770251815079936 …	VinnyLingham	85	13	1512178579	936770974501953536	https://twitter.com/VinnyLingham/status/936770974501953536			@alansilbert	0.11	0.3059
bitcoin litecoin 	Litecoin gets a mention on CNBC. Of course the rest is all about Bitcoin though. Hope to see more Litecoin in the future! See video: https://www. youtube.com/watch?v=LLKg99 9Wlsg … pic.twitter.com/XXxyif0vMQ	SatoshiLite	2268	585	1512183314	936790835223437314	https://twitter.com/SatoshiLite/status/936790835223437314				0.03	0.1231
	The payment is for an interview. An hour of my time costs way more and involves Bangkok prostitutes, Tibetan hashish and boa constructors. In addition to high digit Cryptocurrency transfers.	officialmcafee	103	19	1512227325	936975432464916482	https://twitter.com/officialmcafee/status/936975432464916482				0.00	0.0
bitcoin 	Insufficient data for a guaranteed bottom line. I know for a fact that Bitcoin will, at the absolute least, reach $1 million by Dev 2020. The mean is $1 million 600,000	officialmcafee	12	5	1512185670	936800716349255680	https://twitter.com/officialmcafee/status/936800716349255680				0.03	-0.0064
bitcoin 	Don't use addition. Use percentage growth month to month. Extrapolation gives Bitcoin a value of over $6 million by Dec 2020	officialmcafee	15	2	1512185476	936799904592150530	https://twitter.com/officialmcafee/status/936799904592150530				0.19	0.2406
bitcoin 	I don't think Bitcoin should have a core.	rogerkver	1380	266	1512232708	936998008637546496	https://twitter.com/rogerkver/status/936998008637546496				0.38	0.0
bitcoin 	NEW #Bitcoin talk: Introduction to the Internet of Money https:// youtu.be/rc744Z9IjhY	aantonop	503	224	1512232277	936996199772643330	https://twitter.com/aantonop/status/936996199772643330		#Bitcoin		0.00	0.0
bitcoin 	Bitcoin is the sixth most valuable currency in the world, and achieved this in eight years of existence, despite (or more likely due to) having zero government backing. It is the biggest story in finance today, period. http://www. zerohedge.com/sites/default/ files/images/user3303/imageroot/2017/12/01/20171202_btc3.jpg … #finance	ErikVoorhees	3736	1832	1512238501	937022306936688640	https://twitter.com/ErikVoorhees/status/937022306936688640		#finance		0.38	0.1804
	Example of someone using @toshi in Venezuela to mitigate hyperinflation! Crypto currency was made for this use case pic.twitter.com/IsajLWnEaD	brian_armstrong	233	64	1512202291	936870430878654464	https://twitter.com/brian_armstrong/status/936870430878654464			@toshi	0.05	0.0
ethereum 	"ETF & Mutual giant @vaneck_us is serious about cryptocurrencies, CEO compares Ethereum to Netscape 1.0. — ""it’s early days and you don’t know what the winner is going to be"". http://www. wealthmanagement.com/etfs/if-you-re -going-invest-cryptos-diversify … pic.twitter.com/isiIlgvRoo"	TuurDemeester	89	47	1512183584	936791968826343424	https://twitter.com/TuurDemeester/status/936791968826343424			@vaneck_us	0.14	0.1696
bitcoin 	Z/Yen and PwC work https:// cointelegraph.com/news/big-four- accountancy-firm-pwc-now-accepts-bitcoin-payments … http://www. longfinance.net/1022-chain-rea ction-how-blockchain-technology-might-transform-wholesale-insurance.html … @ZYenLF @LongFinance	mrmainelli	5	4	1512208913	936898205991628800	https://twitter.com/mrmainelli/status/936898205991628800			@ZYenLF @LongFinance	0.07	0.0
	Will 2018 be the year where a Crypto guy makes the top 10 on the @Forbes richlist?	cryptomanran	66	9	1512244970	937049438769557504	https://twitter.com/cryptomanran/status/937049438769557504			@Forbes	-0.12	0.2023
	Mark my words, Christmas, people sit with their families around the table, conversation will be dominated by crypto with everyone wanting to know how we made millions so quickly, for the whole next week a huge pump in both price and new coinbase accounts! Take a bet?	cryptomanran	193	47	1512243953	937045174869426176	https://twitter.com/cryptomanran/status/937045174869426176				0.26	0.1901
	And just like that, @Bitfinexed became on of the most followed people in Crypto twitter!	cryptomanran	44	4	1512243025	937041279233482752	https://twitter.com/cryptomanran/status/937041279233482752			@Bitfinexed	0.13	0.4199
bitcoin 	Bitcoin giveth and ICO's taketh away...	cryptomanran	29	5	1512229684	936985326907686917	https://twitter.com/cryptomanran/status/936985326907686917				0.17	0.0
	This is one of the best explanations of crypto I have read. I guess from now on it's crypto assets and not cryptocurrencies. https:// blog.chain.com/a-letter-to-ja mie-dimon-de89d417cb80 …	cryptomanran	66	25	1512223338	936958709082853376	https://twitter.com/cryptomanran/status/936958709082853376				0.63	0.2716
	There are other use cases for crypto than the one XRP is after.	haydentiff	3	0	1512254794	937090643394023424	https://twitter.com/haydentiff/status/937090643394023424				0.38	0.0
ripple 	Interesting question: Is it possible for somebody else to add another native token to the @Ripple network? Can validators vote to add the code for it? #xrpthestandard $ XRP @JoelKatz	haydentiff	39	10	1512250272	937071677246230531	https://twitter.com/haydentiff/status/937071677246230531		#xrpthestandard	@Ripple @JoelKatz	0.27	0.134
	He’s not with me right now and not everybody in his life is supportive of crypto.	haydentiff	1	0	1512246174	937054490632519681	https://twitter.com/haydentiff/status/937054490632519681				0.06	0.296
bitcoin 	Song of the day. #Bitcoin https:// youtu.be/-WCFUGCOLLU	haydentiff	13	6	1512237897	937019774143488001	https://twitter.com/haydentiff/status/937019774143488001		#Bitcoin		0.29	0.0
bitcoin 	Is anybody keeping track of how many people this #BitcoinCash has been sent to? This could go on for awhile at half cent txn fees, haha.	haydentiff	6	2	1512236648	937014535097069568	https://twitter.com/haydentiff/status/937014535097069568		#BitcoinCash		0.38	0.2294
bitcoin 	And seven years ago, they informed the world of #bitcoin . First international broadcast to do so by three years. #BTC3dollars https:// twitter.com/ajitbirsingh/s tatus/936739725943234561 …	stacyherbert	17	9	1512255167	937092206611005441	https://twitter.com/stacyherbert/status/937092206611005441		#bitcoin #BTC3dollars		0.28	0.0
bitcoin 	Yes. We’ve interviewed William K Black many times on @KeiserReport . But that was written before bitcoin.	stacyherbert	0	0	1512254794	937090645902098434	https://twitter.com/stacyherbert/status/937090645902098434			@KeiserReport	-0.06	0.134
bitcoin 	No reason to rob them. Easier to destroy with a better system. #bitcoin https:// twitter.com/ddobell/status /937087716407181312 …	stacyherbert	13	1	1512254267	937088432031100928	https://twitter.com/stacyherbert/status/937088432031100928		#bitcoin		0.00	-0.1348
bitcoin 	#HyperBitcoinization : Enjoy the ride! https:// goo.gl/PRFcfD pic.twitter.com/w3C0x3JqBG	stacyherbert	20	8	1512246501	937055861603782658	https://twitter.com/stacyherbert/status/937055861603782658		#HyperBitcoinization		0.12	0.2706
bitcoin 	Will Bitcoin Make Gold Great Again? https:// steemit.com/bitcoin/@keise rreport/will-bitcoin-make-gold-great-again … @nednl @keiserreport	stacyherbert	57	34	1512246329	937055137377456130	https://twitter.com/stacyherbert/status/937055137377456130			@keise @nednl @keiserreport	1.08	0.3125
	Remember to follow @KeiserReport and visit daily for updates. If Maddow gets her way, Twitter will shadow ban us, you've got to visit for cryptocurrency and financial market TRUTH!	stacyherbert	131	40	1512228008	936978296335630336	https://twitter.com/stacyherbert/status/936978296335630336			@KeiserReport	0.21	-0.1082
bitcoin 	Good article by @kyletorpey explaining how Bitcoin protocol rules are maintained by economic nodes, plus economic lessons learned from the cancelled fork. https:// twitter.com/ForbesCrypto/s tatus/936641060784214016 …	adam3us	204	78	1512175843	936759498349469701	https://twitter.com/adam3us/status/936759498349469701			@kyletorpey	0.15	0.1132
bitcoin 	Really? Altcoin Challenged Bitcoin https://www. applancer.co/blog/really-al tcoin-challenged-bitcoin … #blockchain #cryptocurrency	WarrenWhitlock	2	7	1512241781	937036061510946822	https://twitter.com/WarrenWhitlock/status/937036061510946822		#blockchain #cryptocurrency		0.20	-0.0513
bitcoin 	The Top 25 ICOs With the Highest Returns (Infographic) - http:// Bitcoinist.com https:// plus.google.com/+WarrenWhitloc k/posts/KcWm9ZEuPTs … pic.twitter.com/M9P1ZpEaST	WarrenWhitlock	4	3	1512239199	937025235622211584	https://twitter.com/WarrenWhitlock/status/937025235622211584				0.12	0.2023
	Watching my friends and @Bazista_io prosper #ICO http://www. buriks8.com/2017/10/bazist a-token-project.html … #blockchain #cryptocurrency	WarrenWhitlock	64	61	1512191143	936823671066279940	https://twitter.com/WarrenWhitlock/status/936823671066279940		#ICO #blockchain #cryptocurrency	@Bazista_io	0.15	0.4767
ethereum 	A World Computer? New Protocol Could Supercharge Ethereum Blockchain http://www. coinhash.co/world-computer -new-protocol-could-supercharge-ethereum-blockchain-coindesk … #blockchain #etherium #cryptowallet	WarrenWhitlock	5	4	1512183085	936789875654762499	https://twitter.com/WarrenWhitlock/status/936789875654762499		#blockchain #etherium #cryptowallet		0.25	0.0
	60 #cybersecurity predictions for 2018: spectacular data breaches, #cryptocurrency and more #blockchain #fintech http:// on.forbes.com/6016DDq1Y pic.twitter.com/43fJJdXUpU	sbmeunier	1	3	1512243072	937041479633113088	https://twitter.com/sbmeunier/status/937041479633113088		#cybersecurity #cryptocurrency #blockchain #fintech		-0.06	0.0
bitcoin 	bitcoin’s Journey from $1,000 to $10,000: The Stories That Got Us Here - the new cover story @AaronvanW #bitcoin #Bitcoin10K #2017 #segwit2x #China https:// bitcoinmagazine.com/articles/bitco ins-journey-1000-10000-stories-got-us-here/ …	sbmeunier	0	3	1512242700	937039917389176832	https://twitter.com/sbmeunier/status/937039917389176832		#bitcoin #Bitcoin10K #2017 #segwit2x #China	@AaronvanW	0.22	0.0
bitcoin 	Forbes – #blockchain Conference: #bitcoin 's At $10,000? Crypto Is Just Getting Started @laurashin @coindesk #fintech http:// bit.ly/2AB8ckI	sbmeunier	30	11	1512198040	936852599109705728	https://twitter.com/sbmeunier/status/936852599109705728		#blockchain #bitcoin #fintech	@laurashin @coindesk	0.22	0.0
bitcoin 	The White House is Monitoring Bitcoin: Press Secretary Sanders https://www. cryptocoinsnews.com/?p=125418 via @CryptoCoinsNews	thomaspower	3	2	1512223104	936957728328597509	https://twitter.com/thomaspower/status/936957728328597509			@CryptoCoinsNews	0.46	0.0
ethereum 	World Computer? New Protocol Could Supercharge Ethereum's Blockchain https://www. coindesk.com/world-computer -new-protocol-supercharge-ethereums-blockchain … via @Leerentveld @rosspower	thomaspower	0	3	1512219039	936940676721229824	https://twitter.com/thomaspower/status/936940676721229824			@Leerentveld @rosspower	0.27	0.0
bitcoin ethereum 	The Ethereum Killer Is Ethereum 2.0: Vitalik Buterin’s Roadmap https:// bitcoinmagazine.com/articles/ether eum-killer-ethereum-20-vitalik-buterins-roadmap … via @Denis_LT	thomaspower	4	6	1512195173	936840577349435392	https://twitter.com/thomaspower/status/936840577349435392			@Denis_LT	0.13	-0.6486
bitcoin 	Exactly. Everybody had projects for years now but Bitcoin is the only one working.	SimonDixonTwitt	0	0	1512249883	937070043736584192	https://twitter.com/SimonDixonTwitt/status/937070043736584192				0.36	0.0
ripple 	You know ripple is not a Blockchain right. Check the Satoshi whitepaper for definition of Blockchain.	SimonDixonTwitt	0	0	1512187439	936808136366628865	https://twitter.com/SimonDixonTwitt/status/936808136366628865				0.06	0.0
bitcoin 	That’s the most depressing thing I have heard. I will take the other side of that bet. Imagine if all Bitcoin did was allow banks to commit more fraud cheaper with an Altcoin? We have to have more to look forward to.	SimonDixonTwitt	10	1	1512183065	936789792460718081	https://twitter.com/SimonDixonTwitt/status/936789792460718081				0.07	-0.1719
bitcoin 	For years banks have been downplaying Bitcoin and shilling #Blockchain . They claim Blockchain changes everything yet the first product they release that people actually want is #Bitcoin trading. Bitcoin is the best application of Blockchain. If you can’t beat it hey? pic.twitter.com/Jh9ffEjBjT	SimonDixonTwitt	163	59	1512177132	936764904920330240	https://twitter.com/SimonDixonTwitt/status/936764904920330240		#Blockchain #Bitcoin		0.51	0.1428
bitcoin 	Blockchain: We’re Not Connected to Mystery Bitcoin Key Generator https:// bitsonline.com/blockchain-mys tery-toxic-bitcoin/?utm_source=twitter&utm_medium=social&utm_campaign=SocialWarfare … via @southtopia	el33th4xor	19	10	1512244279	937046539192750080	https://twitter.com/el33th4xor/status/937046539192750080			@southtopia	-0.07	0.0
	"Hmmm ... if I select for my ""engaged"" audience, it's 85/15, which is a stat I've seen from some other analytics I've done and seen. I think that's a fair assessment of the crypto/blockchain space based on conferences, sources, etc."	laurashin	6	0	1512240494	937030666398527490	https://twitter.com/laurashin/status/937030666398527490				0.20	0.1591
	It’s a sad sign of how my whole world has become crypto that I don’t even know what you’re talking about ... need to check the non-crypto news later, I guess ...	laurashin	3	0	1512177272	936765493179850752	https://twitter.com/laurashin/status/936765493179850752				0.19	-0.4767
bitcoin 	2017 Was The Year When Everyone (Finally) Learned #Bitcoin Isn't Controlled By Miners https://www. forbes.com/sites/ktorpey/ 2017/11/30/2017-was-the-year-when-everyone-finally-learned-bitcoin-isnt-controlled-by-miners/ …	BitcoinByte	10	6	1512239919	937028254799728640	https://twitter.com/BitcoinByte/status/937028254799728640		#Bitcoin		-0.12	0.0
bitcoin 	Boom as fortune hunters go #bitcoin bonkers http://www. thetimes.co.uk/article/6a4001 a0-d6cb-11e7-939b-cd6b722b9d7e …	BitcoinByte	4	1	1512210141	936903354038460416	https://twitter.com/BitcoinByte/status/936903354038460416		#bitcoin		0.27	0.0
	@show_crypto DM us - we can do a preview piece on your event, eg -> https:// cryptocoin.news/events/learn-m ore-about-blockchain-on-asian-cruise-jan-15-19-2018-singapore-malaysia-thailand-3780/ … thanks @SimonCocking @TodayCrypto	SimonCocking	1	0	1512172098	936743791607844868	https://twitter.com/SimonCocking/status/936743791607844868			@show_crypto @SimonCocking @TodayCrypto	0.14	0.4404
bitcoin 	Think about these results before you jump in. #crypto #bitcoin #beware https:// twitter.com/gerberkawasaki /status/936627217450205185 …	GerberKawasaki	11	2	1512237140	937016596949635072	https://twitter.com/GerberKawasaki/status/937016596949635072		#crypto #bitcoin #beware		0.07	0.0
bitcoin 	It’s the weekend. Kids are playing their new #crypto gambling game. #bitcoin	GerberKawasaki	6	1	1512176626	936762785228132352	https://twitter.com/GerberKawasaki/status/936762785228132352		#crypto #bitcoin		0.00	0.0674
bitcoin 	The government it taking over #Bitcoin and will kill it. #BCH	GerberKawasaki	3	0	1512174043	936751949575106561	https://twitter.com/GerberKawasaki/status/936751949575106561		#Bitcoin #BCH		0.18	-0.3454
bitcoin 	They are charging 1.5% per transaction. total rip off. We charge $9 a trade of any size. For securities. $1000 bitcoin trade on #Coinbase is $15. $1,000,000 securities transaction $9. Coinbase would charge $15k	GerberKawasaki	0	0	1512173782	936750856115961856	https://twitter.com/GerberKawasaki/status/936750856115961856		#Coinbase		0.18	0.0846
	In Israel, a blockchain and crypto hyper-cluster is just getting started https:// buff.ly/2BgMpvY pic.twitter.com/0etZpBqDRv	obussmann	6	1	1512243662	937043951579779074	https://twitter.com/obussmann/status/937043951579779074				0.23	0.0
	Must attend #blockchain event: Join the 2018 IEEE Crypto Valley Blockchain Conference https:// buff.ly/2iAdJ46	obussmann	19	7	1512226322	936971223522861056	https://twitter.com/obussmann/status/936971223522861056		#blockchain		0.36	0.296
