currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	sent	vader_sent
bitcoin 	https://www. rt.com/business/41409 3-keiser-rasmus-bitcoin-debate/ …	maxkeiser	293	102	1514152576	945050520594669569	https://twitter.com/maxkeiser/status/945050520594669569				0.25	0.0
bitcoin 	Bitcoin Cash supporters believe Bitcoin has been corrupted by Blockstream and others. What’s your point?	VinnyLingham	1	1	1514148413	945033058503221248	https://twitter.com/VinnyLingham/status/945033058503221248				0.00	0.2202
bitcoin 	I have to ask one last question: I just put out a tweet storm meant to be in good spirits and asking everyone just to be respectful. Why is one of the first replies from a Core Developer who instantly uses a term that Bitcoin Cash supporters find derogatory?	VinnyLingham	5	0	1514145904	945022532691771392	https://twitter.com/VinnyLingham/status/945022532691771392				0.18	0.575
bitcoin litecoin 	Because BCash hasn’t launched yet : https:// medium.com/@freetrade68/a nnouncing-bcash-8b938329eaeb?source=linkShare-220c1c547a96-1514145674 … And in terms of Bitcoin Cash vs Litecoin - the market cap is significantly bigger with more liquidity.	VinnyLingham	6	2	1514145717	945021749313159168	https://twitter.com/VinnyLingham/status/945021749313159168			@freetrade68	0.21	0.128
	In the spirit of the holidays, I wish you all: Peace in Crypto and Goodwill to All Men & Women! Happy 2018!	VinnyLingham	223	17	1514145285	945019937298399232	https://twitter.com/VinnyLingham/status/945019937298399232				0.45	0.7401
bitcoin 	Both are children of the genesis block and Bitcoin Cash has sufficient liquidity and market cap that it cannot be ignored. That said, if you think the other is scam, then just ignore it - what’s the point of fighting, the truth will out in the end.	VinnyLingham	74	9	1514145284	945019933930299392	https://twitter.com/VinnyLingham/status/945019933930299392				0.17	-0.493
bitcoin 	Bottom line, let’s just move on and stop fighting. Focus on whichever philosophy you feel most strongly aligned too. Bitcoin Cash should use the green logo and Bitcoin should keep the orange logo. Hard to confuse them and I think it’s becoming very clear which is which.	VinnyLingham	85	5	1514145284	945019932672106497	https://twitter.com/VinnyLingham/status/945019932672106497				0.13	-0.0205
bitcoin 	If you’re long on Bitcoin itself as a technology, you should own both in a ratio of 1 BTC : 1 BCH to avoid risk of either side winning/losing, if you favor BCH, hold maybe 2-3+ BCH for every BTC you own, if you favor BTC religiously, then dump your BCH but remember you bear risk.	VinnyLingham	103	25	1514145283	945019930629386240	https://twitter.com/VinnyLingham/status/945019930629386240				0.00	-0.4404
bitcoin 	I’m also going to stop calling out hypocrisy in either camp and focus on the positives going into 2018. We have two experiments running - Bitcoin Cash & Bitcoin Core - let’s see who wins in a year’s time.	VinnyLingham	168	14	1514145283	945019929438195712	https://twitter.com/VinnyLingham/status/945019929438195712				0.03	0.4339
bitcoin 	Bitcoin Cash can focus on their vision and Bitcoin can continue along their path. If you feel disenchanted by one camp, switch to the other. If you hate both, move to an alt coin - but let’s just stop the bickering.	VinnyLingham	158	25	1514145283	945019928263909376	https://twitter.com/VinnyLingham/status/945019928263909376				0.05	-0.127
bitcoin 	If you want fast, cheap payments, use Bitcoin Cash. If you want to buy into the Store of Value theory for Bitcoin, then buy and hold it. Mudslinging back and forth between both camps is a waste of time.	VinnyLingham	205	36	1514145282	945019926472941569	https://twitter.com/VinnyLingham/status/945019926472941569				-0.15	0.0192
	Amazing how the loudest voices in crypto liberally resort to ad hominems.	VinnyLingham	1	0	1514143005	945010374054522880	https://twitter.com/VinnyLingham/status/945010374054522880				0.58	0.5859
bitcoin 	Bitcoin was created to disrupt many things, but which one was the PRIMARY intended target, as per the original white paper:	VinnyLingham	63	43	1514137039	944985352934060032	https://twitter.com/VinnyLingham/status/944985352934060032				0.00	0.5346
	Check out a crypto I backed called @GetWala	VinnyLingham	4	1	1514133560	944970761059540993	https://twitter.com/VinnyLingham/status/944970761059540993			@GetWala	-0.25	0.0258
	Nah, the profile picture change was just a gimmick for our podcast @magicalcrypto	SatoshiLite	17	2	1514087655	944778220619960320	https://twitter.com/SatoshiLite/status/944778220619960320			@magicalcrypto	0.15	-0.1027
litecoin 	You're the ridiculous one. I've already stated that my motivation is not financial. If Litecoin succeed, don't you think as the creator I get a lot of recognition. Is that not more important than money?	SatoshiLite	34	2	1514083321	944760042791649280	https://twitter.com/SatoshiLite/status/944760042791649280				0.11	0.0671
bitcoin 	Didn't you read the Krugman's tweet? Bitcoin is 50x the speed.	SatoshiLite	78	1	1514073316	944718079203745792	https://twitter.com/SatoshiLite/status/944718079203745792				0.09	0.0
	https://www. forbes.com/sites/jessedam iani/2017/12/24/crypto-watch-digibyte-dgb-price-surges-120-in-12-hours-what-is-dgb-and-why-is-it-on-the-rise/#5598535e479a …	officialmcafee	4581	1362	1514156396	945066539958652928	https://twitter.com/officialmcafee/status/945066539958652928		#5598535e479a		0.25	0.0
bitcoin 	Now that usability of your platform is being intentionally destroyed by Bitcoin Core's high fees, you should start making plans to move future development onto the real version of Bitcoin: #BitcoinCash @JudithJakubovic https:// twitter.com/Omni_Layer/sta tus/943852178724347904 …	rogerkver	828	235	1514134837	944976114526621696	https://twitter.com/rogerkver/status/944976114526621696		#BitcoinCash	@JudithJakubovic	0.19	-0.4939
	Crypto is a bet against the modern macroeconomic dogma, which is passed off as science, but is really a branch of politics - with rulers, winners, and losers.	naval	4791	1740	1514142896	945009916351275008	https://twitter.com/naval/status/945009916351275008				0.43	-0.1154
bitcoin 	There's a detailed explanation in Mastering Bitcoin 2nd edition. See GitHub	aantonop	2	0	1514081469	944752274219388929	https://twitter.com/aantonop/status/944752274219388929				-0.18	0.0
	You need to do a twitter search for “crypto” and “lambo”	ummjackson	0	0	1514139414	944995313093246976	https://twitter.com/ummjackson/status/944995313093246976				0.00	0.0
	Point definitely taken, you’re correct. Just trying to drive the point that these new crypto millionaires are far more likely to buy a Lambo than give to the dems.	ummjackson	1	0	1514133199	944969245544161281	https://twitter.com/ummjackson/status/944969245544161281				0.21	0.2009
bitcoin 	You’re assuming that any of these ancap libertarian Bitcoin types would donate to anything state-related... let alone something left leaning. ...also they think they’re geniuses because of their crypto riches, not just dumb luck.	ummjackson	4	0	1514131105	944960462164189184	https://twitter.com/ummjackson/status/944960462164189184				0.00	0.2674
bitcoin 	The difference, of course, is that Bitcoin used to have low fees. It has regressed - gotten worse with time - whereas internet bandwidth didn’t.	ErikVoorhees	220	34	1514140205	944998631047753733	https://twitter.com/ErikVoorhees/status/944998631047753733				0.16	-0.375
	Interesting breakdown. Imo store of value / currency is the killer app of the cryptoasset space, the market seems to agree: https:// twitter.com/lsukernik/stat us/944991859809640448 …	TuurDemeester	162	55	1514140948	945001745666772993	https://twitter.com/TuurDemeester/status/945001745666772993				0.20	0.1496
bitcoin 	Bitcoin down 39% in 2 weeks — I'd call that a punch! https:// twitter.com/TuurDemeester/ status/939512889022574592 …	TuurDemeester	190	66	1514122944	944926232512290818	https://twitter.com/TuurDemeester/status/944926232512290818				0.25	0.0
	Cryptocurrencies today http:// cryptomaps.org pic.twitter.com/vvLlQl2FsH	TuurDemeester	421	170	1514120280	944915057863024641	https://twitter.com/TuurDemeester/status/944915057863024641				0.00	0.0
bitcoin 	Or to put it more mildly: Bitcoin is. https:// twitter.com/AlpacaSW/statu s/944629134059335680 …	TuurDemeester	86	15	1514116234	944898090364014592	https://twitter.com/TuurDemeester/status/944898090364014592				0.17	0.0
bitcoin 	Imo uniting is for central planners ;-) I know that I'm known as a Bitcoin maximalist, but I love that a 1,000 cryptocurrency experiments can blossom and that there's a myriad of opposing views.	TuurDemeester	127	9	1514073614	944719328078901256	https://twitter.com/TuurDemeester/status/944719328078901256				0.35	0.8074
	Crypto putting on its red Christmas outfit... pic.twitter.com/GvL4WB9DDA	cryptomanran	100	35	1514144577	945016966854725632	https://twitter.com/cryptomanran/status/945016966854725632				0.38	0.0
	Will 2017 go down as the year with the biggest returns in crypto ever?	cryptomanran	42	3	1514114408	944890431120297984	https://twitter.com/cryptomanran/status/944890431120297984				0.21	0.0
ripple 	“You gain no value from other networks developed by Ripple.” That’s simply not true. Every one of those networks can now use $ XRP as a source of liquidity.	haydentiff	40	11	1514153597	945054798994214912	https://twitter.com/haydentiff/status/945054798994214912				0.21	0.1555
ripple 	Haha, scored another @Ripple shirt! #XRPthestandard $ XRP pic.twitter.com/ZED8vk2pSW	haydentiff	412	27	1514149379	945037108481179648	https://twitter.com/haydentiff/status/945037108481179648		#XRPthestandard	@Ripple	-0.11	0.2546
bitcoin litecoin 	Well, to start, #BitcoinCash is consumer facing and $ XRP isn’t. I actually have no idea what people use LiteCoin for, except to cash out of #Bitcoin . https:// twitter.com/bhsurg36/statu s/945002058935078912 …	haydentiff	103	18	1514145929	945022638669234176	https://twitter.com/haydentiff/status/945022638669234176		#BitcoinCash #Bitcoin		0.34	-0.0076
bitcoin 	#BitcoinCash https:// twitter.com/m3n144/status/ 944992272071962624 …	haydentiff	44	3	1514139592	944996060899942401	https://twitter.com/haydentiff/status/944996060899942401		#BitcoinCash		0.20	0.0
bitcoin 	More people than not are leaving their #crypto on an exchange, according to my Twitter poll. #NewYearsGoal : Teach everyone how to securely hold their own crypto. #Bitcoin #BitcoinCash #ETH #LTC $ XRP #XRPthestandard https:// twitter.com/haydentiff/sta tus/943924940553768960 …	haydentiff	64	13	1514137706	944988148584538112	https://twitter.com/haydentiff/status/944988148584538112		#crypto #NewYearsGoal #Bitcoin #BitcoinCash #ETH #LTC #XRPthestandard		0.03	0.1133
ripple 	The correct place to lookup an $ XRP transaction is here: https:// xrpcharts.ripple.com/#/	haydentiff	2	0	1514137292	944986412213878784	https://twitter.com/haydentiff/status/944986412213878784		#		0.00	0.0
bitcoin 	Yes, I’ve made near instantaneous transactions using #BitcoinCash as well, but the plural of anecdote is not data.	haydentiff	0	0	1514137028	944985304699564037	https://twitter.com/haydentiff/status/944985304699564037		#BitcoinCash		0.22	0.34
bitcoin 	These things are related Vinny. You drew the wrong lesson from my retort. People need to grow up, look past false perceived slights. Bitcoin is more important than individuals egos. We're all dedicated to Bitcoin's potential. That requires software development and upgrading.	adam3us	123	11	1514155946	945064654342148097	https://twitter.com/adam3us/status/945064654342148097				-0.02	0.0423
bitcoin 	What software would be paying 1000sat/byte unnecessarily? Is it exchanges? Must be something automatic and really price insensitive! https:// twitter.com/BitcoinEdu/sta tus/945033612671332352 …	adam3us	163	57	1514155628	945063320574480385	https://twitter.com/adam3us/status/945063320574480385				0.36	-0.0887
bitcoin 	Depends what your emergency is too: Bitcoin maybe the only one usable, viz Kim DotCom's problem: step1 to abusive legal attack, freeze your assets.	adam3us	31	0	1514155002	945060695179186176	https://twitter.com/adam3us/status/945060695179186176				0.08	-0.8807
bitcoin 	See that @JihanWu re other thread bandwidth has limits today, and Bitcoin depends on user validatability for the design to make sense. https:// twitter.com/RussHarben/sta tus/944995660633214976 …	adam3us	68	6	1514144411	945016271871139841	https://twitter.com/adam3us/status/945016271871139841			@JihanWu	0.27	0.0
bitcoin 	The blocksat change the costs of network participation to $0, and some more changes can give Bitcoin to all at low cost. We can scale Bitcoin, but it may not be all on chain. There are a number of great trade-offs.	adam3us	12	2	1514141029	945002086365835264	https://twitter.com/adam3us/status/945002086365835264				0.22	0.1288
bitcoin 	Switch providers and advise new users to use good network participant competitors. Bitcoin relies on network effect, hurting network effect through short term thinking is a bad idea mid-term even for the companies. Also the tech debt and utxo problems will cost them soon enough.	adam3us	0	0	1514138492	944991444649029632	https://twitter.com/adam3us/status/944991444649029632				-0.04	-0.3105
bitcoin 	I said someone told me they monitored it and their Bitcoin node uses 1.5TB/mo which is close to some caps. That will increase as more segwit comes online to more like 2.5 - 3TB/mo. Anyway it's non trivial unlike the armchair protocol scaling guys like to think.	adam3us	3	0	1514138118	944989876914675713	https://twitter.com/adam3us/status/944989876914675713				0.11	0.3213
bitcoin 	There are a long tail of contributors. As an academic you would know anyone can also submit papers to journals. That doesn't mean they will all be auto published due to quality bar as measured by review. Same with bitcoin software and protocol which is higher assurance.	adam3us	17	1	1514133290	944969625833562114	https://twitter.com/adam3us/status/944969625833562114				0.13	0.085
bitcoin 	Did a batched (5output) segwit transaction for 69c/recipient using bitcoin-qt add recipient feature. Not horribly priced, but could be better if it was a bit cheaper. If only more people used segwit and batching.	adam3us	60	11	1514132949	944968197744267264	https://twitter.com/adam3us/status/944968197744267264				0.09	0.1306
bitcoin 	what can change the game is Bitcoin node bandwidth cost dropping to $0/month via #blocksat https:// blockstream.com/satellite/ bitcoin satellite. we do need another step to get super cheap mass transactions. providing $0/mo cost Bitcoin network access to several billion people is step1.	adam3us	90	12	1514121769	944921305127768065	https://twitter.com/adam3us/status/944921305127768065		#blocksat		0.07	0.1998
bitcoin 	bitcoin sync is better than torrent I think these days. people used to do that before one of the huge optimisation stages. (block sync has been improved 4x by about an order of magnitude each time since 2009 - probably not so much optimisation left).	adam3us	4	0	1514120843	944917421072273408	https://twitter.com/adam3us/status/944917421072273408				0.20	0.4067
bitcoin 	Do you know what delayed that work? Network defenses to work around the now cancelled B2X fork's intentional network confusion... Blame @jgarzik and those supporting him in not having replay protection. Silver lining: it has improved and hardened Bitcoin network. Anti-fragility++	adam3us	10	0	1514117321	944902647752118272	https://twitter.com/adam3us/status/944902647752118272			@jgarzik	-0.10	0.0602
bitcoin 	Bitcoin-qt has multisend, manually batch them, I've been doing this lately. Some other wallets are considering RBF to replace tx with 1 output to one with two, then three etc as payments are added later if not yet cleared. And to make multiple RBF fee levels & auto increase.	adam3us	1	1	1514110313	944873253826453504	https://twitter.com/adam3us/status/944873253826453504				0.18	0.205
bitcoin 	Conventional Wisdom: Go to school, learn how to do something other people are already doing. Do that as a career. Bitcoin Wisdom: Blaze a new trail, do something no one is doing. Do that to grow the whole pie.	jimmysong	1571	445	1514138026	944989489759490048	https://twitter.com/jimmysong/status/944989489759490048				0.15	0.2057
bitcoin 	Trading Bitcoin: pic.twitter.com/wX7lA4haPD	DollarVigilante	67	14	1514154600	945059009714950144	https://twitter.com/DollarVigilante/status/945059009714950144				0.00	0.0
bitcoin 	How To Put #Bitcoin & Other Cryptocurrencies Into An IRA http:// crwd.fr/2kNFvIc	DollarVigilante	14	5	1514083230	944759661173116928	https://twitter.com/DollarVigilante/status/944759661173116928		#Bitcoin		0.00	0.0
bitcoin 	Not ten years. Bitcoin network launched Jan 2009. (but I agree with the premise here.) https:// hackernoon.com/ten-years-in-n obody-has-come-up-with-a-use-case-for-blockchain-ee98c180100 … via @MylesUdland	readDanwrite	4	2	1514132047	944964415773868032	https://twitter.com/readDanwrite/status/944964415773868032			@MylesUdland	0.14	0.1223
bitcoin 	How to #Explain #bitcoin to Your Family (and other Non-Technical People) #fintech #blockchain @Coinsquare @SpirosMargaris http:// bit.ly/2DFwhpl pic.twitter.com/GGAK99TzNY	sbmeunier	9	9	1514128691	944950338133614592	https://twitter.com/sbmeunier/status/944950338133614592		#Explain #bitcoin #fintech #blockchain	@Coinsquare @SpirosMargaris	0.11	0.0
	I like the analysis on transaction costs vs peripheral trust, but separating tokens Vs blockchain as 2 technologies is irrelevant. #blockchain tech is a system. Without token it is mere data replication with crypto signatures. Tokens without the rest have no value (can be copied)	sbmeunier	15	2	1514124768	944933884432588800	https://twitter.com/sbmeunier/status/944933884432588800		#blockchain		0.16	0.123
	Has anybody come up with a *really* promising use for #blockchain yet? (beyond speculative crypto trading) #fintech #DLT https:// hackernoon.com/ten-years-in-n obody-has-come-up-with-a-use-case-for-blockchain-ee98c180100 …	sbmeunier	10	8	1514118598	944908004297543680	https://twitter.com/sbmeunier/status/944908004297543680		#blockchain #fintech #DLT		0.23	0.2523
bitcoin 	2018 #fintech Predictions: #bitcoin rises, the High Street cracks, and #OpenBanking booms #blockchain @cgledhill https://www. thememo.com/2017/12/21/201 8-fintech-predictions-bitcoin-rises-the-high-street-cracks-and-open-banking-booms/ … pic.twitter.com/MluNhUjQ2d	sbmeunier	1	1	1514092691	944799344296898560	https://twitter.com/sbmeunier/status/944799344296898560		#fintech #bitcoin #OpenBanking #blockchain	@cgledhill	0.16	0.0
bitcoin 	NYSE files to list bitcoin ETFs, bringing cryptocurrency a step closer to mainstream http:// cnb.cx/2BGMGsG	thomaspower	6	4	1514099187	944826588415315975	https://twitter.com/thomaspower/status/944826588415315975				0.07	0.0
	Which technological breakthrough in crypto will make it worthless?	SimonDixonTwitt	2	0	1514132824	944967673590493185	https://twitter.com/SimonDixonTwitt/status/944967673590493185				0.33	-0.4404
bitcoin 	I’m not sure i understand how you come to this comclusion. It can only be created by miners following the rules and there can never be more than 21m. Somebody can lose Bitcoin but can’t destroy it. It has never been hacked even though it’s worth $$300 billion if you can.	SimonDixonTwitt	1	0	1514132664	944967000568270849	https://twitter.com/SimonDixonTwitt/status/944967000568270849				0.02	-0.0673
