currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	sent	vader_sent
bitcoin 	$7,695 long forgotten. $28,000 still in play. #Bitcoin pic.twitter.com/S7Q8OeHHv1	maxkeiser	764	163	1517672563	959814416131809280	https://twitter.com/maxkeiser/status/959814416131809280		#Bitcoin		-0.11	0.0379
bitcoin 	#Bitcoin will work around this. (It already has for millions of users). https://www. bloomberg.com/news/articles/ 2018-02-02/bofa-to-decline-all-cryptocurrency-transactions-on-credit-cards …	maxkeiser	274	100	1517616713	959580161925623809	https://twitter.com/maxkeiser/status/959580161925623809		#Bitcoin		0.50	0.0
	I’m guessing this is just the beginning, but long term crypto is going to replace banks...and they know it! https:// twitter.com/cointelegraph/ status/959852963622739971 …	VinnyLingham	745	279	1517681820	959853242170527744	https://twitter.com/VinnyLingham/status/959853242170527744				0.17	0.0
	https:// moneymorning.com/2018/02/02/the -hidden-truth-in-john-mcafees-latest-bold-crypto-prediction/ …	officialmcafee	1166	405	1517667390	959792716438786048	https://twitter.com/officialmcafee/status/959792716438786048				0.25	0.0
bitcoin 	"""Bitcoin Cash is everything that Bitcoin was supposed to be, before it was taken over by a small group of radically minded “Core developers”, largely through propaganda and censorship."" https:// news.bitcoin.com/12-reasons-bit coin-cash-real-bitcoin/ …"	rogerkver	1321	496	1517685593	959869064515637249	https://twitter.com/rogerkver/status/959869064515637249				-0.03	-0.125
	paging @Xentagz @AaronvanW pdf: https://www. tweedekamer.nl/downloads/docu ment?id=a7854650-5369-4d35-81f2-c2a69a0a98d6&title=Position%20paper%20ING%20Nederland%20t.b.v.%20hoorzitting%2Frondetafelgesprek%20Cryptocurrencies%2FICO%27s%20d.d.%2024%20januari%202018%20.pdf …	TuurDemeester	6	0	1517679538	959843670357938176	https://twitter.com/TuurDemeester/status/959843670357938176			@Xentagz @AaronvanW	0.12	0.0
bitcoin 	"ING Bank is still stuck on ""Bitcoin development is centralized"" :-/ quote: ""With cryptocurrencies, 'decentral' means mainly that it is less visible where the actual power lies."" Maybe been reading a bit too much r/btc. pic.twitter.com/Uw3XHH2JU6"	TuurDemeester	40	2	1517679038	959841573730246656	https://twitter.com/TuurDemeester/status/959841573730246656				0.03	-0.1646
	Lol yeah. Cease and Desist order in question: https://www. ssb.texas.gov/news-publicati ons/4-billion-crypto-promoter-ordered-halt-fraudulent-sales …	TuurDemeester	1	0	1517677339	959834444688392192	https://twitter.com/TuurDemeester/status/959834444688392192				0.17	0.3062
	"""The man who went full crypto"", Bloomberg piece on @BitMEXdotcom CEO Arthur Hayes. https://www. bloomberg.com/news/features/ 2018-02-01/bored-with-banking-this-former-citi-trader-went-full-crypto … via @markets pic.twitter.com/tbFiIZ7nro"	TuurDemeester	83	27	1517620771	959597181828239360	https://twitter.com/TuurDemeester/status/959597181828239360			@BitMEXdotcom @markets	-0.05	0.0
	Try this link: https://www. tweedekamer.nl/downloads/docu ment?id=1ac67e55-205a-4988-ba69-4a9514bc8579&title=Position%20paper%20FTM%20t.b.v.%20hoorzitting%2Frondetafelgesprek%20Cryptocurrencies%2FICO%27s%20d.d.%2024%20januari%202018.pdf …	TuurDemeester	0	0	1517614232	959569755987472387	https://twitter.com/TuurDemeester/status/959569755987472387				0.14	0.0
bitcoin 	"Dutch FinMin says a Bitcoin ban is ""desirable"", while Dutch Central Bank advises against a ban. http:// politiek.tpo.nl/2018/01/31/kab inet-vindt-verbod-op-bitcoin-wenselijk/ … https://www. tweedekamer.nl/downloads/docu ment?id=c744f65d-80b4-4cbb-b4e1-ab6b89444d24 …"	TuurDemeester	61	21	1517612683	959563260134600705	https://twitter.com/TuurDemeester/status/959563260134600705				0.17	-0.401
bitcoin 	https:// latestcrypto.news/2018/02/02/cnb cs-ran-neuner-says-bitcoin-will-end-2018-at-50000/ …	cryptomanran	22	2	1517653928	959736251988561920	https://twitter.com/cryptomanran/status/959736251988561920				0.25	0.0
bitcoin 	http:// socialcoinnews.com/2018/02/02/cnb cs-ran-neuner-tweets-that-bitcoin-will-cost-50000-by-end-of-2018-2/ …	cryptomanran	38	10	1517653800	959735715272822784	https://twitter.com/cryptomanran/status/959735715272822784				0.25	0.0
bitcoin 	https:// businessdigit.com/ran-neuner-sta tes-that-bitcoin-will-end-2018-at-50000/ …	cryptomanran	21	2	1517653746	959735490256756737	https://twitter.com/cryptomanran/status/959735490256756737				0.25	0.0
bitcoin 	https:// cryptotown.io/news/cnbcs-ran -neuner-says-bitcoin-will-end-2018-at-50000-cointelegraph/index.html …	cryptomanran	195	50	1517653670	959735171753959425	https://twitter.com/cryptomanran/status/959735171753959425				0.25	0.0
bitcoin 	http:// edigitalbusiness.com/ran-neuner-sta tes-that-bitcoin-will-finish-2018-at-50000/ …	cryptomanran	48	11	1517653534	959734601282473986	https://twitter.com/cryptomanran/status/959734601282473986				0.25	0.0
bitcoin 	https://www. google.co.za/amp/s/www.expr ess.co.uk/finance/city/913906/Bitcoin-price-why-BTC-falling-today-cryptocurrency-news-value-crash-latest/amp …	cryptomanran	134	46	1517653019	959732439655550977	https://twitter.com/cryptomanran/status/959732439655550977				0.25	0.0
bitcoin 	https:// cointelegraph.com/news/cnbcs-ran -neuner-says-bitcoin-will-end-2018-at-50000 …	cryptomanran	50	13	1517629440	959633541834436609	https://twitter.com/cryptomanran/status/959633541834436609				0.25	0.0
bitcoin 	Let’s get real. I didn’t talk about ICOs or BitcoinCash. I talked about securing private keys & maintaining control over your personal data until my throat hurt. People were very interested. #btcmiami #bitcoin #privacy #infosec #DataSecurity #startup #blockchain #cybersecurity pic.twitter.com/HkP7O1G2Kw	haydentiff	80	16	1517689012	959883404572536833	https://twitter.com/haydentiff/status/959883404572536833		#btcmiami #bitcoin #privacy #infosec #DataSecurity #startup #blockchain #cybersecurity		0.23	0.0369
ripple 	You build one: https:// ripple.com/build/rippled- setup/#validator-setup …	haydentiff	1	0	1517687958	959878984543756288	https://twitter.com/haydentiff/status/959878984543756288		#validator		0.43	0.0
bitcoin 	Maybe. But also excitement and genuine interest. #btcmiami #bitcoin https:// twitter.com/kennethbosak/s tatus/959872108816928774 …	haydentiff	24	5	1517687508	959877098960801792	https://twitter.com/haydentiff/status/959877098960801792		#btcmiami #bitcoin		-0.08	0.245
bitcoin 	I’m verified on @Bitstamp ! I might even be bankable now! Woo-hoo! I can finally ditch this crypto mumbo-jumbo! Haha, just kidding. #Bitcoin $ XRP #xrpthestandard pic.twitter.com/IYQzSmi1l5	haydentiff	202	19	1517626232	959620087551586304	https://twitter.com/haydentiff/status/959620087551586304		#Bitcoin #xrpthestandard	@Bitstamp	0.11	0.0878
bitcoin 	The people who hosted this event do not represent the entire Bitcoin community.	haydentiff	0	0	1517620333	959595345478144000	https://twitter.com/haydentiff/status/959595345478144000				0.23	0.0
	Cryptocurrency like growth. https:// twitter.com/spectatorindex /status/959864062623457280 …	stacyherbert	23	8	1517692519	959898116756516868	https://twitter.com/stacyherbert/status/959898116756516868				0.29	0.3125
bitcoin 	Yes, is not out of the norml in bitcoin space . . .	stacyherbert	1	1	1517619362	959591272699891712	https://twitter.com/stacyherbert/status/959591272699891712				0.46	0.134
	I'm a contributor at http:// coinhash.com . Read and learn about #blockchain and #cryptocurrency #ICO pic.twitter.com/uDyxp8m1Jy	WarrenWhitlock	9	3	1517634203	959653522684960768	https://twitter.com/WarrenWhitlock/status/959653522684960768		#blockchain #cryptocurrency #ICO		0.12	0.0
bitcoin 	The Chinese #bitcoin mining machine sellers immune to the #cryptocurrency crackdown #blockchain #fintech https:// buff.ly/2FJ6IUl	sbmeunier	2	3	1517688092	959879549424164865	https://twitter.com/sbmeunier/status/959879549424164865		#bitcoin #cryptocurrency #blockchain #fintech		-0.20	0.296
bitcoin 	“Inadvertently” #bitcoin #fintech https:// twitter.com/coindesk/statu s/959682947958833152 …	sbmeunier	3	5	1517672913	959815882825457664	https://twitter.com/sbmeunier/status/959815882825457664		#bitcoin #fintech		0.00	0.0
	A crash course in #blockchain and crypto @ami #tech MT @hackernoon #fintech https:// hackernoon.com/a-crash-course -in-blockchain-and-crypto-6b6794f41814?source=rss----3a8144eabfe3---4 …	sbmeunier	2	1	1517671813	959811269766369281	https://twitter.com/sbmeunier/status/959811269766369281		#blockchain #tech #fintech	@ami @hackernoon	-0.12	-0.4019
bitcoin 	The Chinese #bitcoin mining machine sellers immune to the #cryptocurrency crackdown #blockchain #fintech https:// buff.ly/2s6rQC9	sbmeunier	0	1	1517638201	959670289113153537	https://twitter.com/sbmeunier/status/959670289113153537		#bitcoin #cryptocurrency #blockchain #fintech		-0.20	0.296
	Starbucks Howard Schultz talks #cryptocurrency and #blockchain Video #fintech MT @cgledhill https:// finance.yahoo.com/news/starbucks -schultz-blockchain-digital-currencies-bringing-us-new-age-155116087.html … pic.twitter.com/K9CnFS25bZ	sbmeunier	2	1	1517634612	959655234632069120	https://twitter.com/sbmeunier/status/959655234632069120		#cryptocurrency #blockchain #fintech	@cgledhill	0.12	0.0
bitcoin 	#bitcoin Explained in 30 Seconds Infographic v/ @piktochart #fintech #Cryptocurrency #P2P #payments #blockchain MT @ipfconline1 https:// buff.ly/2uvna9F pic.twitter.com/ddRokPvO93	sbmeunier	3	1	1517613013	959564641981599744	https://twitter.com/sbmeunier/status/959564641981599744		#bitcoin #fintech #Cryptocurrency #P2P #payments #blockchain	@piktochart @ipfconline1	0.00	0.0
ethereum 	excited to see @mi_ayako lead the Ethereum Foundation - she was a force of nature @krakenfx , and has done so much for crypto legislation in Japan! https:// twitter.com/ethereumprojec t/status/958805358990057472 …	Melt_Dem	78	17	1517661186	959766695224233986	https://twitter.com/Melt_Dem/status/959766695224233986			@mi_ayako @krakenfx	0.03	0.2001
	Those ‘Crypto Genius’ Ads Cost James Altucher $2.7 Million https://www. ccn.com/crypto-genius- ads-cost-james-altucher-2-7-million/ …	thomaspower	1	2	1517677760	959836213128638464	https://twitter.com/thomaspower/status/959836213128638464				-0.08	0.0
bitcoin 	Why is Bitcoin’s price down to two-month lows? https:// refind.com/l/fc64766d0c via @TechCrunch @John_Jeckmans	thomaspower	1	0	1517634923	959656542399270913	https://twitter.com/thomaspower/status/959656542399270913			@TechCrunch @John_Jeckmans	0.54	-0.1012
	Ranging Reactions to Facebook Cryptocurrency Ad Ban https:// refind.com/l/c419a1e68e via @Cointelegraph @arjoona	thomaspower	0	0	1517634907	959656473541398528	https://twitter.com/thomaspower/status/959656473541398528			@Cointelegraph @arjoona	0.00	-0.5574
ripple 	My ones are not. The Ripple sell one I have been told is. I picked that one up somewhere else. You can see the live recording for my ones.	SimonDixonTwitt	0	0	1517655069	959741040218529793	https://twitter.com/SimonDixonTwitt/status/959741040218529793				0.17	0.0
