currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	sent	vader_sent
bitcoin 	Monetizing America’s debt in #Bitcoin implies a Bitcoin price of approximately $950,000 per coin. https:// twitter.com/nationaldebt/s tatus/935625885390008320 …	maxkeiser	316	134	1511906577	935630114846597120	https://twitter.com/maxkeiser/status/935630114846597120		#Bitcoin		0.28	-0.1806
bitcoin 	Max Keizer,Bitcoin - Nueva clase de activos 'Primero en cientos de años [translation: Max Keiser, Banks Are F*****] https:// youtu.be/IYqOr4y69B8 via @YouTube	maxkeiser	22	9	1511896149	935586376225116166	https://twitter.com/maxkeiser/status/935586376225116166			@YouTube	0.00	0.0
bitcoin 	Production crashing. Demand skyrocketing. There is NO TOP! #Bitcoin pic.twitter.com/8dEMrXZTYR	maxkeiser	119	34	1511891600	935567297565032448	https://twitter.com/maxkeiser/status/935567297565032448		#Bitcoin		0.30	-0.076
bitcoin 	The #Bitcoin black hole is happening! https:// twitter.com/ibintoronto/st atus/935564537163603968 …	maxkeiser	151	49	1511891194	935565593377419265	https://twitter.com/maxkeiser/status/935565593377419265		#Bitcoin		0.00	0.0
bitcoin 	Feed the poor. #Bitcoin heading to $11,000. #PraiseSatoshi pic.twitter.com/LA0hEBUyzL	maxkeiser	270	111	1511890618	935563180109123584	https://twitter.com/maxkeiser/status/935563180109123584		#Bitcoin #PraiseSatoshi		-0.56	-0.1589
bitcoin 	The real flippening is #Bitcoin crushing $ USD . pic.twitter.com/V5eaiBt64B	maxkeiser	218	60	1511881592	935525321163640832	https://twitter.com/maxkeiser/status/935525321163640832		#Bitcoin		0.40	-0.1806
bitcoin 	Scaling debate comment: #Bitcoin halvings; the algorithmically driven reduction in supply, points to an intention by the creator to boost price at the expense of utility as MOE. Until such time as equilibrium of interests is achieved. IMO, this begins at $100,000. pic.twitter.com/VkRcq3UuPs	maxkeiser	109	55	1511877488	935508109702856704	https://twitter.com/maxkeiser/status/935508109702856704		#Bitcoin		0.16	0.163
bitcoin 	. @brockpierce told me 3 yrs ago that 2017 would be #Bitcoin ’s ‘Netscape/Hockey Stick/Netscape moment. He was right, and this makes 2017 like 1996 in the ‘dot-com’ cycle. Meaning, we’re JUST GETTING STARTED. pic.twitter.com/8Afj0nJOAG	maxkeiser	168	74	1511839729	935349734302208001	https://twitter.com/maxkeiser/status/935349734302208001		#Bitcoin	@brockpierce	-0.11	0.0722
bitcoin 	But, slang means your brand is cool. People say ‘beemer’ instead of BMW because it sounds cool. ‘Bcash’ sounds cooler than BitcoinCash. “B yourself, B rich, B right.... B Cash’.	maxkeiser	16	2	1511837025	935338394116292609	https://twitter.com/maxkeiser/status/935338394116292609				-0.03	0.2984
bitcoin 	Bitcoin is a Perfect Currency, Beyond the Reach of Any Nation-State or Cooperative Effort to Defeat It – Max Keiser https:// bitcoinist.com/max-keiser-bel ieves-that-bitcoin-is-crushing-the-us-dollar/ …	maxkeiser	120	46	1511834578	935328132449624065	https://twitter.com/maxkeiser/status/935328132449624065				0.38	0.2023
bitcoin 	Exchanges are a point of failure. @comcast and @jpmorgan could gang up and do real damage https:// thenextweb.com/insider/2017/1 1/28/the-death-of-net-neutrality-could-be-the-end-of-bitcoin/ …	maxkeiser	45	34	1511833265	935322623319379968	https://twitter.com/maxkeiser/status/935322623319379968			@comcast @jpmorgan	0.25	-0.5023
bitcoin 	Not on Bitcoin.	VinnyLingham	4	0	1511904602	935621832622800896	https://twitter.com/VinnyLingham/status/935621832622800896				0.00	0.0
bitcoin 	The good old days when Bitcoin wasn't a store of value https:// twitter.com/jackmallers/st atus/935620264863457280 …	VinnyLingham	144	26	1511904289	935620520803835904	https://twitter.com/VinnyLingham/status/935620520803835904				0.33	0.2177
bitcoin 	In the current world, the nodes don't control the hashpower, yet Bitcoin is secure and thriving (at ATH prices). What could change that? Doesn't look like miners separate from nodes matters and no-one has an incentive to break the system! So, why does that matter, @ProfFaustus ?	VinnyLingham	7	0	1511889013	935556445273067521	https://twitter.com/VinnyLingham/status/935556445273067521			@ProfFaustus	0.15	0.1409
	Pretty innovative way to remove the risk of rising base crypto prices! #proudinvestor https:// twitter.com/getwala/status /935525001847083010 …	VinnyLingham	18	7	1511882870	935530681723109376	https://twitter.com/VinnyLingham/status/935530681723109376		#proudinvestor		-0.12	0.3238
bitcoin 	Michael - to quote @theonevortex - you don't understand Bitcoin! https:// twitter.com/mikejcasey/sta tus/935517545217642497 …	VinnyLingham	51	15	1511880771	935521878415831041	https://twitter.com/VinnyLingham/status/935521878415831041			@theonevortex	0.14	0.0
bitcoin 	@PeterRizun is correct that the technical risk exists, but in the absence of a hedge fund/government manipulating the futures market & looking to destroy trust in Bitcoin entirely, I don't see how this will actually transpire, where miners will willingly destroy trust in Bitcoin?	VinnyLingham	20	2	1511841768	935358289067491330	https://twitter.com/VinnyLingham/status/935358289067491330			@PeterRizun	0.00	-0.6597
	While watching this epic battle for BTC $10k, I'm reminded of another epic battle with the BearWhale at $300. Those 30,000 BTC are worth $300M today! https://www. cnbc.com/2014/10/09/bit coins-bearwhale-and-the-future-of-a-cryptocurrency.html …	SatoshiLite	976	247	1511890080	935560924663967744	https://twitter.com/SatoshiLite/status/935560924663967744				0.13	-0.1142
bitcoin 	Having worked at Coinbase, I know it's a good company. They are not evil and against Bitcoin.	SatoshiLite	3	0	1511860361	935436271605780480	https://twitter.com/SatoshiLite/status/935436271605780480				0.00	0.4926
bitcoin 	Stuff you said are FUD and lies. Like Segwit making Bitcoin no longer have signatures. Or the patents that Blockstream will use to sue people.	SatoshiLite	6	3	1511859973	935434645277089793	https://twitter.com/SatoshiLite/status/935434645277089793				0.24	-0.2023
bitcoin 	How about 3 bitcoin cash? I hear it's the same thing.	SatoshiLite	0	0	1511859761	935433757544214528	https://twitter.com/SatoshiLite/status/935433757544214528				-0.09	0.0
bitcoin 	Which project? Are you talking about the one that Bitcoin Cash supporters created after the fact to pretend that Bcash was already taken?	SatoshiLite	11	0	1511856165	935418671232565248	https://twitter.com/SatoshiLite/status/935418671232565248				-0.04	0.2712
bitcoin litecoin 	Litecoin already has 4x the blocksize. It doesn't scale better but scales with Bitcoin via LN and other 2nd layer solutions.	SatoshiLite	79	7	1511854226	935410540431663104	https://twitter.com/SatoshiLite/status/935410540431663104				0.00	0.0446
bitcoin litecoin 	Need big brother Bitcoin to open the door first. Then Litecoin sneaks in undetected.	SatoshiLite	342	22	1511853351	935406869568372737	https://twitter.com/SatoshiLite/status/935406869568372737				0.14	0.0
litecoin 	Yes, it costs less to do a 51% attack on Litecoin.	SatoshiLite	11	0	1511853305	935406678584860673	https://twitter.com/SatoshiLite/status/935406678584860673				0.18	-0.1027
bitcoin 	That's because gold can't be transferred easily. Bitcoin is better than gold.	SatoshiLite	19	0	1511852351	935402675788693504	https://twitter.com/SatoshiLite/status/935402675788693504				-0.17	0.091
bitcoin 	Elon, consider accepting Bitcoin for your cars. It's very easy to sign up for a @coinbase merchant account and integrate it. And there's 0 risk. Good PR too. Future of cars bought with the future of money. Think about that!	SatoshiLite	3030	690	1511851924	935400885244518400	https://twitter.com/SatoshiLite/status/935400885244518400			@coinbase	0.20	0.1736
bitcoin litecoin 	Satoshi and I use the same hash. Litecoin and Bitcoin don't.	SatoshiLite	13	0	1511851579	935399436313755649	https://twitter.com/SatoshiLite/status/935399436313755649				-0.09	0.0
bitcoin 	@rogerkver , @ProfFaustus , and @JihanWu get so mad when people call it Bcash, because it totally undermines their play to co-opt the Bitcoin brand. I know because I pretty much did the same thing naming my account SatoshiLite. But I won't be upset if you call me Slite. https:// twitter.com/SatoshiLite/st atus/935256828593573889 …	SatoshiLite	783	133	1511849846	935392170076356608	https://twitter.com/SatoshiLite/status/935392170076356608			@rogerkver @ProfFaustus @JihanWu	0.15	0.039
bitcoin 	1) No. There's the transaction malleability bug in Bitcoin. SegWit solves this and many other issues including a scaling bump with a softfork. 2) No. It was supposed to be safely increased with consensus. We don't have consensus today to increase it obviously.	SatoshiLite	6	0	1511845044	935372026558029824	https://twitter.com/SatoshiLite/status/935372026558029824				-0.02	0.108
	Why? There's room for many cryptos.	SatoshiLite	97	3	1511839157	935347335575453696	https://twitter.com/SatoshiLite/status/935347335575453696				0.67	0.0
litecoin 	I feel that it's a not bad representation of Litecoin.	SatoshiLite	96	1	1511837710	935341268309123072	https://twitter.com/SatoshiLite/status/935341268309123072				-0.60	0.431
litecoin 	i use http:// litecoinpool.org	SatoshiLite	0	0	1511837323	935339643326709760	https://twitter.com/SatoshiLite/status/935339643326709760				0.25	0.0
	Since my previous referral marketing spam tweet was loved by so many of my followers, I figure I should do another one. Have extra cash from crypto profits? Buy a Tesla and get unlimited supercharging! https://www. tesla.com/referral/charl es6000 … By the way, I love my Model S!	SatoshiLite	519	74	1511830971	935313000570875905	https://twitter.com/SatoshiLite/status/935313000570875905				0.38	0.3625
bitcoin 	Trying to verify this: Rumor has it that the most expensive item yet for sale, for which the owner will only accept Bitcoins, is a Manhattan Penthouse for sale for 1,900 Bitcoins ($19 million). When I get details I will post.	officialmcafee	731	178	1511900101	935602953691586564	https://twitter.com/officialmcafee/status/935602953691586564				0.46	0.1909
bitcoin 	Go read up on Bitcoin and then cone back. You are seriously confused dude.	officialmcafee	5	1	1511876615	935504446108459008	https://twitter.com/officialmcafee/status/935504446108459008				0.00	-0.2294
bitcoin 	And Bitcoin will be abandoned in favor of some other proof of work coin.	officialmcafee	8	1	1511876536	935504115848957952	https://twitter.com/officialmcafee/status/935504115848957952				0.29	-0.0772
