currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	sent	vader_sent
	Not only charities that take tokens. I sent a bunch of fiat to AMF and GiveDirectly this year too. Saving and improving lives first and foremost; crypto is a means, not an end.	VitalikButerin	131	18	1514535887	946658241492148225	https://twitter.com/VitalikButerin/status/946658241492148225				-0.03	0.3051
	"To be clear, the operative word here is ""all"". No, I won't stop or slow working on crypto just because price memes and stupid jokes exist - as long as there's also real social value that the ecosystem is working towards. https:// twitter.com/VitalikButerin /status/945988644661207040 …"	VitalikButerin	2233	392	1514529323	946630708805566464	https://twitter.com/VitalikButerin/status/946630708805566464				0.20	0.1005
bitcoin 	“$USD in free fall” today - is this the financial crisis #Bitcoin ’s price forceful rise has been telling us would happen? pic.twitter.com/PbkgEv1Rea	maxkeiser	170	81	1514563725	946775002195677184	https://twitter.com/maxkeiser/status/946775002195677184		#Bitcoin		0.22	-0.1012
bitcoin 	Rise in #Bitcoin price in 2017 was in part, discounting for next, unavoidable, calamitous, global financial disaster. We’ll need to see the fin of this creature break the calm surface soon’ish. pic.twitter.com/Dd2nsix0Bk	maxkeiser	94	38	1514555153	946739047879380994	https://twitter.com/maxkeiser/status/946739047879380994		#Bitcoin		-0.19	-0.1022
bitcoin 	Max Keiser and Tom Peterffy Believe Bitcoin Can Go to $100K https:// cointelegraph.com/news/tom-peter ffy-believes-bitcoin-could-wreck-might-go-to-100k-before-crashing … via @Cointelegraph	maxkeiser	233	109	1514513755	946565412271124480	https://twitter.com/maxkeiser/status/946565412271124480			@Cointelegraph	0.00	0.0
bitcoin 	Turns out the real story is that #Bitcoin is banning South Korea.	maxkeiser	802	182	1514509105	946545909961281536	https://twitter.com/maxkeiser/status/946545909961281536		#Bitcoin		0.50	0.0
bitcoin litecoin 	Thanks @NicolasDorier for adding Litecoin support to BTCPay! A payment solution with BTC, LTC, Lightning, and cross-chain atomic swaps will be amazing. http:// bitcoinist.com/btcpay-core-de veloper-better-bitpay/ …	SatoshiLite	3781	1132	1514578785	946838168371838976	https://twitter.com/SatoshiLite/status/946838168371838976			@NicolasDorier	0.35	0.4786
	My interview with Latin Crypto: https:// youtu.be/BpnK4BR4Yog	officialmcafee	611	128	1514562133	946768324754583552	https://twitter.com/officialmcafee/status/946768324754583552				-0.14	0.0
bitcoin ethereum 	The current version of Bitcoin Cash can easily handle all of the Bitcoin Core and Ethereum transactions combined.	rogerkver	2216	656	1514571765	946808725377044480	https://twitter.com/rogerkver/status/946808725377044480				0.17	0.34
	Blockchain, Consensus Algorithm, P2P Network, Cryptography	aantonop	6	1	1514551477	946723630204977152	https://twitter.com/aantonop/status/946723630204977152				-0.33	0.0
