currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	sent	vader_sent
bitcoin 	Venezuela will take #Bitcoin for Petro and BTC is trending higher; could be a 10-bagger from here. https:// twitter.com/ajenglish/stat us/965917793827938304 …	maxkeiser	134	114	1519163814	966069174702309381	https://twitter.com/maxkeiser/status/966069174702309381		#Bitcoin		0.33	0.0
	Disagree. The Petro is a cheap, turnkey solution to create billions of liquidity instantly, thus invalidating the SWIFT sanction. Whether it succeeds as a crypto as such is of secondary importance.	maxkeiser	38	24	1519160209	966054053754163200	https://twitter.com/maxkeiser/status/966054053754163200				0.00	0.3405
bitcoin 	#Bitcoin at session highs as Dow sinks.	maxkeiser	91	18	1519159774	966052229714194432	https://twitter.com/maxkeiser/status/966052229714194432		#Bitcoin		0.14	0.0
bitcoin 	The petro — Venezuela's government-issued cryptocurrency — launches today http:// businessinsider.com/venezuela-cryp tocurrency-petro-launch-bitcoin-2018-2 … via @businessinsider	maxkeiser	109	99	1519158935	966048711368478720	https://twitter.com/maxkeiser/status/966048711368478720			@businessinsider	0.20	0.0
	BitCoiin2 competing with Petro in crypto space. Wow.	maxkeiser	56	30	1519158866	966048420921249794	https://twitter.com/maxkeiser/status/966048420921249794				0.25	0.2929
	Venezuela is just the first of a wave of many countries launching cryptos. The death knell for fiat money has sounded. pic.twitter.com/h9qCrsThqM	maxkeiser	182	95	1519145287	965991467310297089	https://twitter.com/maxkeiser/status/965991467310297089				-0.05	-0.1998
bitcoin 	Fantastic news: Global $ USD empire just got taken out back and shot. Extremely bullish for #Bitcoin and Gold | 82.4 Million Tokens: Venezuela Officially Launches ‘Petro’ Cryptocurrency Pre-Sale https://www. ccn.com/venezuela-offi cially-launches-petro-token-pre-sale/ …	maxkeiser	151	102	1519144522	965988259494072325	https://twitter.com/maxkeiser/status/965988259494072325		#Bitcoin		0.15	0.2787
bitcoin 	#Bitcoin bull resumes after pullback. New ATH a dead certainty. $28,000 in play.	maxkeiser	407	146	1519143857	965985467261911041	https://twitter.com/maxkeiser/status/965985467261911041		#Bitcoin		0.15	-0.0569
bitcoin 	True story: I’ve been begging @CNBCFastMoney ’s @jonnajarian (he’ll confirm) to buy #Bitcoin since it was under $100.	maxkeiser	52	8	1519142644	965980379156008960	https://twitter.com/maxkeiser/status/965980379156008960		#Bitcoin	@CNBCFastMoney @jonnajarian	-0.11	0.4215
bitcoin 	The Meuller hoax is about censorship. I’m against censorship. #Bitcoin is uncensorable and so am I.	maxkeiser	118	29	1519138363	965962426167504901	https://twitter.com/maxkeiser/status/965962426167504901		#Bitcoin		0.38	-0.0911
bitcoin 	#Bitcoin is uncensorable and so am I. pic.twitter.com/Gn4K3rIbRU	maxkeiser	78	30	1519137992	965960867820064768	https://twitter.com/maxkeiser/status/965960867820064768		#Bitcoin		0.25	0.0
bitcoin 	Not really. I support free speech in journalism and currencies. #Bitcoin is uncensorable and so am I.	maxkeiser	2	2	1519137889	965960438339993607	https://twitter.com/maxkeiser/status/965960438339993607		#Bitcoin		0.12	0.2395
bitcoin 	Agreed. BitcoinCash hoax lulled people into thinking #Bitcoin wasn’t going to eat alt-coin’s lunch. Bitcoin dominance heading back to 80% + https:// twitter.com/realludvigart/ status/965751838405308417 …	maxkeiser	253	82	1519132944	965939694931468289	https://twitter.com/maxkeiser/status/965939694931468289		#Bitcoin		0.36	0.0674
bitcoin 	This suggests allegations of spamming the network by Bitcoin Cash crew were (are) true. Plagiarism and sabotage seem to be their vision (not Satoshi’s). https:// twitter.com/gigabitcoin/st atus/965935365214191617 …	maxkeiser	194	79	1519132204	965936593994440704	https://twitter.com/maxkeiser/status/965936593994440704				-0.04	-0.1391
bitcoin 	I would argue the market is highly correlated to security. If there was a security breach on Bitcoin today, the price would reflect it instantly. It happened before, it could happen again.	VinnyLingham	7	0	1519159717	966051991406329856	https://twitter.com/VinnyLingham/status/966051991406329856				0.12	0.136
bitcoin 	As much as I would agree in theory, in practice Bitcoin doesn’t look vulnerable at all, at least not in the near term.	VinnyLingham	7	1	1519159078	966049308507176960	https://twitter.com/VinnyLingham/status/966049308507176960				0.13	0.1531
