currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	sent	vader_sent
bitcoin 	Another crash against #Bitcoin ?	maxkeiser	2	0	1512684169	938891572724355072	https://twitter.com/maxkeiser/status/938891572724355072		#Bitcoin		0.20	-0.4019
bitcoin 	Will futures trading mess with #Bitcoin or will Bitcoin mess with futures trading?	maxkeiser	52	36	1512683577	938889092217081856	https://twitter.com/maxkeiser/status/938889092217081856		#Bitcoin		0.46	-0.6124
bitcoin 	This had to happen. Game theory jumps to sovereign level. $20,000 is the new $200 for #Bitcoin . https:// twitter.com/collincrypto/s tatus/938888188608892928 …	maxkeiser	198	92	1512683487	938888712641007616	https://twitter.com/maxkeiser/status/938888712641007616		#Bitcoin		0.27	0.0
bitcoin 	The $20 tr offshore money is already buying #Bitcoin as SOV. Wall St. had to catch up ASAP or lose incredible amounts of business. #GeniusOfSatoshi #GameTheory #BitcoinBlackHole	maxkeiser	201	82	1512683392	938888312810590208	https://twitter.com/maxkeiser/status/938888312810590208		#Bitcoin #GeniusOfSatoshi #GameTheory #BitcoinBlackHole		-0.19	-0.134
bitcoin 	Keiser - bitcoin like 'moses' for gold https:// youtu.be/RDWDVZ0AwQY via @YouTube	maxkeiser	28	11	1512683020	938886752567267329	https://twitter.com/maxkeiser/status/938886752567267329			@YouTube	0.09	0.3612
bitcoin 	Today Alex Jones: Max Keiser: Bitcoin Futures, #Hyperbitcoinization , #BitcoinBlackHole https:// youtu.be/DGzojqwcOZ8 via @YouTube	maxkeiser	82	33	1512680636	938876753786830848	https://twitter.com/maxkeiser/status/938876753786830848		#Hyperbitcoinization #BitcoinBlackHole	@YouTube	0.00	0.0
bitcoin 	According to @JamesGRickards , Gold needs to get to around $10,000 to clear global debt. Substitute #Bitcoin , and we’re talking a BTC price of about $3,400,000 per coin.	maxkeiser	460	195	1512671075	938836653191434242	https://twitter.com/maxkeiser/status/938836653191434242		#Bitcoin	@JamesGRickards	0.31	0.0129
bitcoin 	Futures traders getting long “physical” #Bitcoin now. Initially, the easy money will be to get-long. The price where shorts start meaningfully appear - as a percentage of longs - will be much higher. The profitability of naked-shorting at even higher prices (if ever). pic.twitter.com/EKwhiKuHIh	maxkeiser	69	19	1512670185	938832920902553601	https://twitter.com/maxkeiser/status/938832920902553601		#Bitcoin		0.25	0.1427
bitcoin 	Wall St. / Chicago pros are buying as many #Bitcoins as exchanges can handle. Their net purchases are disrupting exchanges and price discovery. This is not a sell singal. In fact it’s a buy signal. pic.twitter.com/YMumYx6Xlf	maxkeiser	321	155	1512669665	938830738841096193	https://twitter.com/maxkeiser/status/938830738841096193		#Bitcoins		0.33	0.0
bitcoin 	This is absolutely correct. Broker/Dealer/Hedgies need inventory to work from. This whole industry is building #Bitcoin inventory now. https:// twitter.com/m_c_klein/stat us/938759281096130560 …	maxkeiser	46	20	1512669475	938829942086950913	https://twitter.com/maxkeiser/status/938829942086950913		#Bitcoin		0.09	0.0
bitcoin 	Today’s #Bitcoin range is pretty tight, 13.50 - $16.50. No biggie. pic.twitter.com/RWWuzRvScr	maxkeiser	73	14	1512666317	938816696017739778	https://twitter.com/maxkeiser/status/938816696017739778		#Bitcoin		0.17	0.066
bitcoin 	This has got to be a problem for CME, right? Will launch be delayed? https:// twitter.com/gigabitcoin/st atus/938814333928185856 …	maxkeiser	73	17	1512665827	938814640003407872	https://twitter.com/maxkeiser/status/938814640003407872				0.44	-0.2094
bitcoin 	Reload. #Bitcoin 20k. pic.twitter.com/OJ16EzINSY	maxkeiser	146	42	1512665684	938814039970500608	https://twitter.com/maxkeiser/status/938814039970500608		#Bitcoin		0.00	0.0
bitcoin 	The #Bitcoin Black Hole and #Bitcoinization are pulling cash from every orifice of global economy. 40 yrs of debt expansion will get monitized by Bitcoin - implying a price well in excess of $100,000. pic.twitter.com/iw9jxmgdve	maxkeiser	261	118	1512664331	938808366520029186	https://twitter.com/maxkeiser/status/938808366520029186		#Bitcoin #Bitcoinization		0.17	-0.0342
bitcoin 	#Bitcoin is essentially a messaging app. The messages are immutable, scare digital gold-substitutes. The leveraged fiat world is crumbling, opening a path to MOE. Before long, BTC will be a unit of account.	maxkeiser	179	83	1512660698	938793129486049280	https://twitter.com/maxkeiser/status/938793129486049280		#Bitcoin		0.21	-0.1235
bitcoin 	Pumped to battle #Bitcoin futures-trading mercenaries on Monday. pic.twitter.com/34puDMP76s	maxkeiser	165	20	1512660128	938790736950120448	https://twitter.com/maxkeiser/status/938790736950120448		#Bitcoin		0.22	-0.1909
bitcoin 	The foundation of the intellectual argument for the #BitcoinBlackHole can be found here http:// nakamotoinstitute.org/mempool/specul ative-attack/ … written by @pierre_rochard pic.twitter.com/ZEzpNOKaFU	maxkeiser	130	65	1512655244	938770254209212421	https://twitter.com/maxkeiser/status/938770254209212421		#BitcoinBlackHole	@pierre_rochard	0.14	0.2023
bitcoin 	Max Keiser: Forget #Bitcoin for payments until it hits $100,000 | Steam Stops Accepting Bitcoin Payments Citing Extreme Volatility, Fees https:// cointelegraph.com/news/steam-sto ps-accepting-bitcoin-payments-citing-extreme-volatility-fees … via @Cointelegraph	maxkeiser	93	48	1512652837	938760158410366976	https://twitter.com/maxkeiser/status/938760158410366976		#Bitcoin	@Cointelegraph	0.00	0.0258
bitcoin 	Any #Bitcoin meetups in NYC? Heading there now for a week. Will be on @KitcoNewsNOW at 3 today talking about BTC. pic.twitter.com/b4hUDuonEO	maxkeiser	35	9	1512652083	938756994365829122	https://twitter.com/maxkeiser/status/938756994365829122		#Bitcoin	@KitcoNewsNOW	0.14	0.0
bitcoin 	Mr. Potter loses big time and @aantonop raises $500k. “It’s A #Bitcoin Life” Be a part of this Christmas miracle, donate: https://www. patreon.com/aantonop pic.twitter.com/TZcsacNOmh	maxkeiser	203	61	1512613145	938593676531466240	https://twitter.com/maxkeiser/status/938593676531466240		#Bitcoin	@aantonop	-0.04	0.1338
bitcoin 	Literally millions of people heard @KeiserReport preach #Bitcoin ownership back in 2011 when a few hundred bucks would now be worth $1.5 mn. Many thousands took our advice. We’ve created more millionaires *globally* than $ AAPL . pic.twitter.com/De1RfRCnB6	maxkeiser	259	57	1512609154	938576936208666624	https://twitter.com/maxkeiser/status/938576936208666624		#Bitcoin	@KeiserReport	0.03	0.1191
bitcoin 	This is only the beginning of the middle. The ‘S’ curve of adoption. The Holy Super Cycle from Mars. Satoshi’s Eucharist. The #Bitcoin Black Hole has started. BURN YOUR FIAT before it spontaneously combusts and kills you. @bitchrist pic.twitter.com/NXXoqTgT5A	maxkeiser	109	24	1512605053	938559737423114240	https://twitter.com/maxkeiser/status/938559737423114240		#Bitcoin	@bitchrist	-0.08	0.0082
bitcoin 	I can see $15,000 from here. #Bitcoin pic.twitter.com/KpO5ixvC2v	maxkeiser	120	23	1512604618	938557912712138752	https://twitter.com/maxkeiser/status/938557912712138752		#Bitcoin		-0.12	0.0
